living_situation,total,population,start_date,end_date,question,category,household_type,count
Psychiatric hospital or other psychiatric facility,9,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,8,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,without_children,8
Substance abuse treatment facility or detox center,8,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,8,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,8,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,29,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,without_children,29
Hospital or other residential non-psychiatric medical facility,29,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,29,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_only_children,0
Hospital or other residential non-psychiatric medical facility,29,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",34,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,without_children,33
"Jail, prison or juvenile detention facility",34,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_children_and_adults,0
"Jail, prison or juvenile detention facility",34,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_only_children,1
"Jail, prison or juvenile detention facility",34,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,without_children,0
Foster care home or foster care group home,0,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,0,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,1,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,without_children,1
Residential project or halfway house with no homeless criteria,1,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,1,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,1,all_persons,2021-10-01,2021-10-31,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,3
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,10
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,2
"Owned by client, with ongoing housing subsidy",2,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,1
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,1
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,1
Rental by client in a public housing unit,1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",213,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,155
"Rental by client, no ongoing housing subsidy",213,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,55
"Rental by client, no ongoing housing subsidy",213,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",213,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,3
"Rental by client, with VASH housing subsidy",2,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,1
"Rental by client, with VASH housing subsidy",2,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",2,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",2,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,1
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,7
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,5
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,131,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,95
Hotel or motel paid for without emergency shelter voucher,131,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,35
Hotel or motel paid for without emergency shelter voucher,131,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,131,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",93,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,79
"Staying or living in a friend''s room, apartment or house",93,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,14
"Staying or living in a friend''s room, apartment or house",93,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",93,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",115,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,77
"Staying or living in a family member''s room, apartment or house",115,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,38
"Staying or living in a family member''s room, apartment or house",115,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",115,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,11,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,11
Client Doesn''t Know/Client Refused,11,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,11,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,11,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,0
Data not collected,45,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,without_children,31
Data not collected,45,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_children_and_adults,12
Data not collected,45,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,with_only_children,0
Data not collected,45,all_persons,2021-10-01,2021-10-31,Q15,Other Locations,unknown_household_type,2
