living_situation,total,population,start_date,end_date,question,category,household_type,count
Hotel or motel paid for without emergency shelter voucher,9,youth,2021-10-01,2021-10-31,Q27d,NA,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",10,youth,2021-10-01,2021-10-31,Q27d,NA,without_children,4
"Staying or living in a friend''s room, apartment or house",10,youth,2021-10-01,2021-10-31,Q27d,NA,with_children_and_adults,3
"Staying or living in a friend''s room, apartment or house",10,youth,2021-10-01,2021-10-31,Q27d,NA,with_only_children,3
"Staying or living in a friend''s room, apartment or house",10,youth,2021-10-01,2021-10-31,Q27d,NA,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",22,youth,2021-10-01,2021-10-31,Q27d,NA,without_children,13
"Staying or living in a family member''s room, apartment or house",22,youth,2021-10-01,2021-10-31,Q27d,NA,with_children_and_adults,5
"Staying or living in a family member''s room, apartment or house",22,youth,2021-10-01,2021-10-31,Q27d,NA,with_only_children,4
"Staying or living in a family member''s room, apartment or house",22,youth,2021-10-01,2021-10-31,Q27d,NA,unknown_household_type,0
Client Doesn''t Know/Client Refused,1,youth,2021-10-01,2021-10-31,Q27d,NA,without_children,1
Client Doesn''t Know/Client Refused,1,youth,2021-10-01,2021-10-31,Q27d,NA,with_children_and_adults,0
Client Doesn''t Know/Client Refused,1,youth,2021-10-01,2021-10-31,Q27d,NA,with_only_children,0
Client Doesn''t Know/Client Refused,1,youth,2021-10-01,2021-10-31,Q27d,NA,unknown_household_type,0
Data not collected,5,youth,2021-10-01,2021-10-31,Q27d,NA,without_children,3
Data not collected,5,youth,2021-10-01,2021-10-31,Q27d,NA,with_children_and_adults,1
Data not collected,5,youth,2021-10-01,2021-10-31,Q27d,NA,with_only_children,1
Data not collected,5,youth,2021-10-01,2021-10-31,Q27d,NA,unknown_household_type,0
