living_situation,total,population,start_date,end_date,question,category,household_type,count
"Rental by client, with VASH housing subsidy",3,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",3,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",3,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,without_children,4
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,37,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,without_children,26
Hotel or motel paid for without emergency shelter voucher,37,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_children_and_adults,11
Hotel or motel paid for without emergency shelter voucher,37,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,37,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",38,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,without_children,31
"Staying or living in a friend''s room, apartment or house",38,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_children_and_adults,7
"Staying or living in a friend''s room, apartment or house",38,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",38,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",46,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,without_children,29
"Staying or living in a family member''s room, apartment or house",46,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_children_and_adults,17
"Staying or living in a family member''s room, apartment or house",46,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",46,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,2,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,without_children,2
Client Doesn''t Know/Client Refused,2,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,2,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,2,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,unknown_household_type,0
Data not collected,9,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,without_children,8
Data not collected,9,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_children_and_adults,1
Data not collected,9,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,with_only_children,0
Data not collected,9,all_persons,2018-12-01,2018-12-31,Q15,Other Locations,unknown_household_type,0
