living_situation,total,population,start_date,end_date,question,category,household_type,count
Hotel or motel paid for without emergency shelter voucher,174,all_persons,2022-05-01,2022-05-31,Q15,NA,unknown_household_type,2
"Staying or living in a friend''s room, apartment or house",128,all_persons,2022-05-01,2022-05-31,Q15,NA,without_children,101
"Staying or living in a friend''s room, apartment or house",128,all_persons,2022-05-01,2022-05-31,Q15,NA,with_children_and_adults,27
"Staying or living in a friend''s room, apartment or house",128,all_persons,2022-05-01,2022-05-31,Q15,NA,with_only_children,0
"Staying or living in a friend''s room, apartment or house",128,all_persons,2022-05-01,2022-05-31,Q15,NA,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",152,all_persons,2022-05-01,2022-05-31,Q15,NA,without_children,101
"Staying or living in a family member''s room, apartment or house",152,all_persons,2022-05-01,2022-05-31,Q15,NA,with_children_and_adults,51
"Staying or living in a family member''s room, apartment or house",152,all_persons,2022-05-01,2022-05-31,Q15,NA,with_only_children,0
"Staying or living in a family member''s room, apartment or house",152,all_persons,2022-05-01,2022-05-31,Q15,NA,unknown_household_type,0
Client Doesn''t Know/Client Refused,21,all_persons,2022-05-01,2022-05-31,Q15,NA,without_children,21
Client Doesn''t Know/Client Refused,21,all_persons,2022-05-01,2022-05-31,Q15,NA,with_children_and_adults,0
Client Doesn''t Know/Client Refused,21,all_persons,2022-05-01,2022-05-31,Q15,NA,with_only_children,0
Client Doesn''t Know/Client Refused,21,all_persons,2022-05-01,2022-05-31,Q15,NA,unknown_household_type,0
Data not collected,75,all_persons,2022-05-01,2022-05-31,Q15,NA,without_children,33
Data not collected,75,all_persons,2022-05-01,2022-05-31,Q15,NA,with_children_and_adults,40
Data not collected,75,all_persons,2022-05-01,2022-05-31,Q15,NA,with_only_children,0
Data not collected,75,all_persons,2022-05-01,2022-05-31,Q15,NA,unknown_household_type,2
