living_situation,total,population,start_date,end_date,question,category,household_type,count
"Owned by client, with ongoing housing subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,1
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,0
Rental by client in a public housing unit,0,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",220,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,155
"Rental by client, no ongoing housing subsidy",220,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,62
"Rental by client, no ongoing housing subsidy",220,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",220,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,3
"Rental by client, with VASH housing subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,1
"Rental by client, with VASH housing subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",8,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,7
"Rental by client, with other housing subsidy (including RRH)",8,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with other housing subsidy (including RRH)",8,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",8,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,87,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,61
Hotel or motel paid for without emergency shelter voucher,87,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,25
Hotel or motel paid for without emergency shelter voucher,87,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,87,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",96,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,79
"Staying or living in a friend''s room, apartment or house",96,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,17
"Staying or living in a friend''s room, apartment or house",96,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",96,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",84,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,47
"Staying or living in a family member''s room, apartment or house",84,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,37
"Staying or living in a family member''s room, apartment or house",84,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",84,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,1
Client Doesn''t Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
Data not collected,26,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,without_children,17
Data not collected,26,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_children_and_adults,9
Data not collected,26,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,with_only_children,0
Data not collected,26,all_persons,2019-11-01,2019-11-30,Q15,Other Locations,unknown_household_type,0
