living_situation,total,population,start_date,end_date,question,category,household_type,count
Residential project or halfway house with no homeless criteria,1,all_persons,2020-01-01,2020-01-31,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,1,all_persons,2020-01-01,2020-01-31,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",8,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,8
"Owned by client, no ongoing housing subsidy",8,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",8,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",8,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,2
"Owned by client, with ongoing housing subsidy",2,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,1
Rental by client in a public housing unit,1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",244,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,179
"Rental by client, no ongoing housing subsidy",244,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,62
"Rental by client, no ongoing housing subsidy",244,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",244,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,3
"Rental by client, with VASH housing subsidy",1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,1
"Rental by client, with VASH housing subsidy",1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,4
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,2
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,83,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,57
Hotel or motel paid for without emergency shelter voucher,83,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,25
Hotel or motel paid for without emergency shelter voucher,83,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,83,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",89,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,69
"Staying or living in a friend''s room, apartment or house",89,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,20
"Staying or living in a friend''s room, apartment or house",89,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",89,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",100,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,64
"Staying or living in a family member''s room, apartment or house",100,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,36
"Staying or living in a family member''s room, apartment or house",100,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",100,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,4,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,4
Client Doesn''t Know/Client Refused,4,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,4,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,4,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
Data not collected,35,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,without_children,28
Data not collected,35,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_children_and_adults,7
Data not collected,35,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,with_only_children,0
Data not collected,35,all_persons,2020-01-01,2020-01-31,Q15,Other Locations,unknown_household_type,0
