living_situation,total,population,start_date,end_date,question,category,household_type,count
Psychiatric hospital or other psychiatric facility,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,without_children,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,4,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,without_children,4
Hospital or other residential non-psychiatric medical facility,4,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,4,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_only_children,0
Hospital or other residential non-psychiatric medical facility,4,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",14,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,without_children,13
"Jail, prison or juvenile detention facility",14,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_children_and_adults,1
"Jail, prison or juvenile detention facility",14,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_only_children,0
"Jail, prison or juvenile detention facility",14,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,without_children,1
Foster care home or foster care group home,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,without_children,1
Long-term care facility or nursing home,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,1,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,0,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,without_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,0,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2016-10-01,2016-10-31,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,2
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",18,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,11
"Owned by client, no ongoing housing subsidy",18,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,7
"Owned by client, no ongoing housing subsidy",18,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",18,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,0
Rental by client in a public housing unit,0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",153,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,94
"Rental by client, no ongoing housing subsidy",153,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,59
"Rental by client, no ongoing housing subsidy",153,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",153,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with VASH housing subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,0
"Rental by client, with VASH housing subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,1
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",2,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,2
"Rental by client, with other housing subsidy (including RRH)",2,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with other housing subsidy (including RRH)",2,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",2,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,22,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,14
Hotel or motel paid for without emergency shelter voucher,22,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,8
Hotel or motel paid for without emergency shelter voucher,22,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,22,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",25,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,17
"Staying or living in a friend''s room, apartment or house",25,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,8
"Staying or living in a friend''s room, apartment or house",25,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",25,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",42,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,22
"Staying or living in a family member''s room, apartment or house",42,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,20
"Staying or living in a family member''s room, apartment or house",42,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",42,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,0
Data not collected,10,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,without_children,8
Data not collected,10,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_children_and_adults,1
Data not collected,10,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,with_only_children,0
Data not collected,10,all_persons,2016-10-01,2016-10-31,Q15,Other Locations,unknown_household_type,1
