living_situation,total,population,start_date,end_date,question,category,household_type,count
Hospital or other residential non-psychiatric medical facility,16,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
"Jail, prison or juvenile detention facility",23,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,23
"Jail, prison or juvenile detention facility",23,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
"Jail, prison or juvenile detention facility",23,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Jail, prison or juvenile detention facility",23,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
Foster care home or foster care group home,1,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,1
Foster care home or foster care group home,1,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
Foster care home or foster care group home,1,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
Foster care home or foster care group home,1,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,0
Long-term care facility or nursing home,0,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
Residential project or halfway house with no homeless criteria,3,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,3
Residential project or halfway house with no homeless criteria,3,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,3,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
Residential project or halfway house with no homeless criteria,3,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-12-01,2020-12-31,Q15,Other Locations,without_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-12-01,2020-12-31,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-12-01,2020-12-31,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-12-01,2020-12-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",6,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,6
"Owned by client, no ongoing housing subsidy",6,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",6,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Owned by client, no ongoing housing subsidy",6,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",1,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,1
"Owned by client, with ongoing housing subsidy",1,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",1,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Owned by client, with ongoing housing subsidy",1,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,1
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,1
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,0
Rental by client in a public housing unit,0,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",187,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,135
"Rental by client, no ongoing housing subsidy",187,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,49
"Rental by client, no ongoing housing subsidy",187,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Rental by client, no ongoing housing subsidy",187,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,3
"Rental by client, with VASH housing subsidy",3,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,3
"Rental by client, with VASH housing subsidy",3,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",3,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Rental by client, with VASH housing subsidy",3,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,4
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,5
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,101,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,77
Hotel or motel paid for without emergency shelter voucher,101,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,23
Hotel or motel paid for without emergency shelter voucher,101,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,101,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",88,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,70
"Staying or living in a friend''s room, apartment or house",88,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,18
"Staying or living in a friend''s room, apartment or house",88,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Staying or living in a friend''s room, apartment or house",88,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",96,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,64
"Staying or living in a family member''s room, apartment or house",96,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,32
"Staying or living in a family member''s room, apartment or house",96,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
"Staying or living in a family member''s room, apartment or house",96,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
Client Doesn''t Know/Client Refused,4,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,4
Client Doesn''t Know/Client Refused,4,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,0
Client Doesn''t Know/Client Refused,4,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
Client Doesn''t Know/Client Refused,4,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
Data not collected,19,all_persons,2020-12-01,2020-12-31,Q15,NA,without_children,13
Data not collected,19,all_persons,2020-12-01,2020-12-31,Q15,NA,with_children_and_adults,6
Data not collected,19,all_persons,2020-12-01,2020-12-31,Q15,NA,with_only_children,0
Data not collected,19,all_persons,2020-12-01,2020-12-31,Q15,NA,unknown_household_type,0
