exit_destination,total,population,start_date,end_date,question,category,household_type,count
"Staying or living with family, temporary tenure",26,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Staying or living with friends, temporary tenure",32,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,32
"Staying or living with friends, temporary tenure",32,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Staying or living with friends, temporary tenure",32,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Staying or living with friends, temporary tenure",32,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Place not meant for human habitation,33,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,33
Place not meant for human habitation,33,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Place not meant for human habitation,33,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Place not meant for human habitation,33,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Safe Haven,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Safe Haven,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Safe Haven,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Safe Haven,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Hotel or motel, paid by client",29,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,29
"Hotel or motel, paid by client",29,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Hotel or motel, paid by client",29,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Hotel or motel, paid by client",29,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Host Home (non-crisis) ,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Host Home (non-crisis) ,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Host Home (non-crisis) ,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Host Home (non-crisis) ,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Foster care home or group foster care home,0,all_persons,2019-06-01,2019-06-30,Q23c,Institutional Settings,without_children,0
Foster care home or group foster care home,0,all_persons,2019-06-01,2019-06-30,Q23c,Institutional Settings,with_children_and_adults,0
Foster care home or group foster care home,0,all_persons,2019-06-01,2019-06-30,Q23c,Institutional Settings,with_only_children,0
Foster care home or group foster care home,0,all_persons,2019-06-01,2019-06-30,Q23c,Institutional Settings,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,3
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Jail, prison, or juvenile detention facility",3,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,3
"Jail, prison, or juvenile detention facility",3,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Jail, prison, or juvenile detention facility",3,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Jail, prison, or juvenile detention facility",3,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-06-01,2019-06-30,Q23c,Other Destinations,without_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-06-01,2019-06-30,Q23c,Other Destinations,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-06-01,2019-06-30,Q23c,Other Destinations,with_only_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-06-01,2019-06-30,Q23c,Other Destinations,unknown_household_type,0
Deceased,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Deceased,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Deceased,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Deceased,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Other,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Other,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Other,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Other,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Data Not Collected (no exit interview completed),4,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,4
Data Not Collected (no exit interview completed),4,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Data Not Collected (no exit interview completed),4,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Data Not Collected (no exit interview completed),4,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Total persons exiting to positive housing destinations,40,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,9
Total persons exiting to positive housing destinations,40,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,31
Total persons exiting to positive housing destinations,40,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Total persons exiting to positive housing destinations,40,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,1
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
