living_situation,total,population,start_date,end_date,question,category,household_type,count
Foster care home or foster care group home,0,all_persons,2019-06-01,2019-06-30,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q15,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,3,all_persons,2019-06-01,2019-06-30,Q15,Institutional Settings,without_children,3
Residential project or halfway house with no homeless criteria,3,all_persons,2019-06-01,2019-06-30,Q15,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,3,all_persons,2019-06-01,2019-06-30,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,3,all_persons,2019-06-01,2019-06-30,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",8,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,8
"Owned by client, no ongoing housing subsidy",8,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",8,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",8,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,0
Rental by client in a public housing unit,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",196,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,157
"Rental by client, no ongoing housing subsidy",196,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,39
"Rental by client, no ongoing housing subsidy",196,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",196,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with VASH housing subsidy",1,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,1
"Rental by client, with VASH housing subsidy",1,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",1,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",10,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,5
"Rental by client, with other housing subsidy (including RRH)",10,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,5
"Rental by client, with other housing subsidy (including RRH)",10,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",10,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,60,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,44
Hotel or motel paid for without emergency shelter voucher,60,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,16
Hotel or motel paid for without emergency shelter voucher,60,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,60,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",68,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,55
"Staying or living in a friend''s room, apartment or house",68,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,13
"Staying or living in a friend''s room, apartment or house",68,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",68,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",71,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,50
"Staying or living in a family member''s room, apartment or house",71,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,21
"Staying or living in a family member''s room, apartment or house",71,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",71,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
Data not collected,13,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,without_children,12
Data not collected,13,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_children_and_adults,1
Data not collected,13,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,with_only_children,0
Data not collected,13,all_persons,2019-06-01,2019-06-30,Q15,Other Locations,unknown_household_type,0
