living_situation,total,population,start_date,end_date,question,category,household_type,count
Psychiatric hospital or other psychiatric facility,2,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,2,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,8,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,without_children,6
Hospital or other residential non-psychiatric medical facility,8,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_children_and_adults,2
Hospital or other residential non-psychiatric medical facility,8,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_only_children,0
Hospital or other residential non-psychiatric medical facility,8,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",7,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,without_children,7
"Jail, prison or juvenile detention facility",7,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_children_and_adults,0
"Jail, prison or juvenile detention facility",7,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_only_children,0
"Jail, prison or juvenile detention facility",7,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,without_children,0
Foster care home or foster care group home,0,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,0,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,1,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,without_children,1
Residential project or halfway house with no homeless criteria,1,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,1,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,1,all_persons,2015-09-01,2015-09-30,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,2
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",16,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,6
"Owned by client, no ongoing housing subsidy",16,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,10
"Owned by client, no ongoing housing subsidy",16,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",16,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,0
Rental by client in a public housing unit,0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",150,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,99
"Rental by client, no ongoing housing subsidy",150,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,51
"Rental by client, no ongoing housing subsidy",150,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",150,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with VASH housing subsidy",1,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",1,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,4
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,2
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",6,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,11,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,6
Hotel or motel paid for without emergency shelter voucher,11,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,5
Hotel or motel paid for without emergency shelter voucher,11,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,11,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",26,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,18
"Staying or living in a friend''s room, apartment or house",26,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,8
"Staying or living in a friend''s room, apartment or house",26,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",26,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",42,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,28
"Staying or living in a family member''s room, apartment or house",42,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,14
"Staying or living in a family member''s room, apartment or house",42,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",42,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,0
Data not collected,6,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,without_children,3
Data not collected,6,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_children_and_adults,2
Data not collected,6,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,with_only_children,0
Data not collected,6,all_persons,2015-09-01,2015-09-30,Q15,Other Locations,unknown_household_type,1
