exit_destination,total,population,start_date,end_date,question,category,household_type,count
Host Home (non-crisis),0,youth,2015-09-01,2015-09-30,Q27f,Temporary Destinations,with_children_and_adults,0
Host Home (non-crisis),0,youth,2015-09-01,2015-09-30,Q27f,Temporary Destinations,with_only_children,0
Host Home (non-crisis),0,youth,2015-09-01,2015-09-30,Q27f,Temporary Destinations,unknown_household_type,0
Foster care home or group foster care home,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,without_children,0
Foster care home or group foster care home,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_children_and_adults,0
Foster care home or group foster care home,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_only_children,0
Foster care home or group foster care home,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,without_children,0
Psychiatric hospital or other psychiatric facility,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,without_children,0
Substance abuse treatment facility or detox center,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,unknown_household_type,0
Hospital  or other residential non-psychiatric medical facility,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,without_children,0
Hospital  or other residential non-psychiatric medical facility,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_children_and_adults,0
Hospital  or other residential non-psychiatric medical facility,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_only_children,0
Hospital  or other residential non-psychiatric medical facility,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,unknown_household_type,0
"Jail, prison, or juvenile detention facility",0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,without_children,0
"Jail, prison, or juvenile detention facility",0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_children_and_adults,0
"Jail, prison, or juvenile detention facility",0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_only_children,0
"Jail, prison, or juvenile detention facility",0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,youth,2015-09-01,2015-09-30,Q27f,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,without_children,0
Residential project or halfway house with no homeless criteria,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_only_children,0
Residential project or halfway house with no homeless criteria,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,unknown_household_type,0
Deceased,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,without_children,0
Deceased,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_children_and_adults,0
Deceased,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_only_children,0
Deceased,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,unknown_household_type,0
Other,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,without_children,0
Other,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_children_and_adults,0
Other,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_only_children,0
Other,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,unknown_household_type,0
Client Doesn't Know/Client Refused,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,without_children,0
Client Doesn't Know/Client Refused,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_only_children,0
Client Doesn't Know/Client Refused,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,unknown_household_type,0
Data Not Collected (no exit interview completed),0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,without_children,0
Data Not Collected (no exit interview completed),0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_children_and_adults,0
Data Not Collected (no exit interview completed),0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_only_children,0
Data Not Collected (no exit interview completed),0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,unknown_household_type,0
Total persons exiting to positive housing destinations,2,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,without_children,1
Total persons exiting to positive housing destinations,2,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_children_and_adults,0
Total persons exiting to positive housing destinations,2,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_only_children,1
Total persons exiting to positive housing destinations,2,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,unknown_household_type,0
Total persons whose destinations excluded them from the calculation,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,without_children,0
Total persons whose destinations excluded them from the calculation,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_children_and_adults,0
Total persons whose destinations excluded them from the calculation,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,with_only_children,0
Total persons whose destinations excluded them from the calculation,0,youth,2015-09-01,2015-09-30,Q27f,Other Destinations,unknown_household_type,0
