living_situation,total,population,start_date,end_date,question,category,household_type,count
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,without_children,2
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",8,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,without_children,4
"Rental by client, with other housing subsidy (including RRH)",8,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_children_and_adults,4
"Rental by client, with other housing subsidy (including RRH)",8,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",8,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,82,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,without_children,47
Hotel or motel paid for without emergency shelter voucher,82,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_children_and_adults,35
Hotel or motel paid for without emergency shelter voucher,82,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,82,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",83,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,without_children,61
"Staying or living in a friend''s room, apartment or house",83,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_children_and_adults,22
"Staying or living in a friend''s room, apartment or house",83,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",83,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",102,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,without_children,61
"Staying or living in a family member''s room, apartment or house",102,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_children_and_adults,41
"Staying or living in a family member''s room, apartment or house",102,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",102,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,without_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,unknown_household_type,0
Data not collected,11,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,without_children,8
Data not collected,11,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_children_and_adults,3
Data not collected,11,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,with_only_children,0
Data not collected,11,all_persons,2019-08-01,2019-08-31,Q15,Other Locations,unknown_household_type,0
