exit_destination,total,population,start_date,end_date,question,category,household_type,count
"Hotel or motel, paid by client",34,all_persons,2019-08-01,2019-08-31,Q23c,Temporary Destinations,with_children_and_adults,11
"Hotel or motel, paid by client",34,all_persons,2019-08-01,2019-08-31,Q23c,Temporary Destinations,with_only_children,0
"Hotel or motel, paid by client",34,all_persons,2019-08-01,2019-08-31,Q23c,Temporary Destinations,unknown_household_type,0
Host Home (non-crisis) ,0,all_persons,2019-08-01,2019-08-31,Q23c,Temporary Destinations,without_children,0
Host Home (non-crisis) ,0,all_persons,2019-08-01,2019-08-31,Q23c,Temporary Destinations,with_children_and_adults,0
Host Home (non-crisis) ,0,all_persons,2019-08-01,2019-08-31,Q23c,Temporary Destinations,with_only_children,0
Host Home (non-crisis) ,0,all_persons,2019-08-01,2019-08-31,Q23c,Temporary Destinations,unknown_household_type,0
Foster care home or group foster care home,1,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,without_children,0
Foster care home or group foster care home,1,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_children_and_adults,1
Foster care home or group foster care home,1,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_only_children,0
Foster care home or group foster care home,1,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,without_children,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,0,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,without_children,0
Substance abuse treatment facility or detox center,0,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,0,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,0,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,unknown_household_type,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,without_children,3
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_children_and_adults,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_only_children,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,unknown_household_type,0
"Jail, prison, or juvenile detention facility",2,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,without_children,2
"Jail, prison, or juvenile detention facility",2,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_children_and_adults,0
"Jail, prison, or juvenile detention facility",2,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_only_children,0
"Jail, prison, or juvenile detention facility",2,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2019-08-01,2019-08-31,Q23c,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,without_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_only_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,unknown_household_type,0
Deceased,0,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,without_children,0
Deceased,0,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_children_and_adults,0
Deceased,0,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_only_children,0
Deceased,0,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,unknown_household_type,0
Other,5,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,without_children,0
Other,5,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_children_and_adults,5
Other,5,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_only_children,0
Other,5,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,unknown_household_type,0
Client Doesn't Know/Client Refused,6,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,without_children,6
Client Doesn't Know/Client Refused,6,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_only_children,0
Client Doesn't Know/Client Refused,6,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,unknown_household_type,0
Data Not Collected (no exit interview completed),12,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,without_children,10
Data Not Collected (no exit interview completed),12,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_children_and_adults,2
Data Not Collected (no exit interview completed),12,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_only_children,0
Data Not Collected (no exit interview completed),12,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,unknown_household_type,0
Total persons exiting to positive housing destinations,55,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,without_children,26
Total persons exiting to positive housing destinations,55,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_children_and_adults,29
Total persons exiting to positive housing destinations,55,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_only_children,0
Total persons exiting to positive housing destinations,55,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,unknown_household_type,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,without_children,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_children_and_adults,1
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,with_only_children,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-08-01,2019-08-31,Q23c,Other Destinations,unknown_household_type,0
