living_situation,total,population,start_date,end_date,question,category,household_type,count
"Owned by client, no ongoing housing subsidy",7,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,4
"Owned by client, no ongoing housing subsidy",7,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,3
"Owned by client, no ongoing housing subsidy",7,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",7,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,0
Rental by client in a public housing unit,0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",104,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,73
"Rental by client, no ongoing housing subsidy",104,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,31
"Rental by client, no ongoing housing subsidy",104,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",104,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with VASH housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,0
"Rental by client, with VASH housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",3,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,2
"Rental by client, with other housing subsidy (including RRH)",3,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with other housing subsidy (including RRH)",3,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",3,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,20,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,15
Hotel or motel paid for without emergency shelter voucher,20,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,5
Hotel or motel paid for without emergency shelter voucher,20,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,20,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",24,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,11
"Staying or living in a friend''s room, apartment or house",24,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,13
"Staying or living in a friend''s room, apartment or house",24,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",24,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",39,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,20
"Staying or living in a family member''s room, apartment or house",39,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,19
"Staying or living in a family member''s room, apartment or house",39,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",39,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,0
Data not collected,14,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,without_children,11
Data not collected,14,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_children_and_adults,2
Data not collected,14,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,with_only_children,0
Data not collected,14,all_persons,2017-10-01,2017-10-31,Q15,Other Locations,unknown_household_type,1
