living_situation,total,population,start_date,end_date,question,category,household_type,count
Substance abuse treatment facility or detox center,10,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,28,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,without_children,28
Hospital or other residential non-psychiatric medical facility,28,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,28,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_only_children,0
Hospital or other residential non-psychiatric medical facility,28,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",39,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,without_children,39
"Jail, prison or juvenile detention facility",39,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_children_and_adults,0
"Jail, prison or juvenile detention facility",39,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_only_children,0
"Jail, prison or juvenile detention facility",39,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,without_children,0
Foster care home or foster care group home,0,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,0,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,6,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,without_children,5
Residential project or halfway house with no homeless criteria,6,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_children_and_adults,1
Residential project or halfway house with no homeless criteria,6,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,6,all_persons,2022-02-01,2022-02-28,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,3
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",11,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,10
"Owned by client, no ongoing housing subsidy",11,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,1
"Owned by client, no ongoing housing subsidy",11,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",11,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",3,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,3
"Owned by client, with ongoing housing subsidy",3,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",3,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",3,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",2,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,1
"Rental by client, with HCV voucher (tenant or project based)",2,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with HCV voucher (tenant or project based)",2,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",2,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,1
Rental by client in a public housing unit,1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",216,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,152
"Rental by client, no ongoing housing subsidy",216,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,61
"Rental by client, no ongoing housing subsidy",216,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",216,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,3
"Rental by client, with VASH housing subsidy",1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,1
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,7
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,5
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,153,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,110
Hotel or motel paid for without emergency shelter voucher,153,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,41
Hotel or motel paid for without emergency shelter voucher,153,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,153,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,2
"Staying or living in a friend''s room, apartment or house",120,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,101
"Staying or living in a friend''s room, apartment or house",120,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,19
"Staying or living in a friend''s room, apartment or house",120,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",120,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",127,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,88
"Staying or living in a family member''s room, apartment or house",127,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,39
"Staying or living in a family member''s room, apartment or house",127,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",127,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,17,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,17
Client Doesn''t Know/Client Refused,17,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,17,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,17,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,0
Data not collected,49,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,without_children,27
Data not collected,49,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_children_and_adults,20
Data not collected,49,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,with_only_children,0
Data not collected,49,all_persons,2022-02-01,2022-02-28,Q15,Other Locations,unknown_household_type,2
