living_situation,total,population,start_date,end_date,question,category,household_type,count
"Rental by client, with HCV voucher (tenant or project based)",3,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,0
Rental by client in a public housing unit,0,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",180,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,128
"Rental by client, no ongoing housing subsidy",180,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,49
"Rental by client, no ongoing housing subsidy",180,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
"Rental by client, no ongoing housing subsidy",180,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,3
"Rental by client, with VASH housing subsidy",1,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,1
"Rental by client, with VASH housing subsidy",1,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",1,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",7,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,6
"Rental by client, with other housing subsidy (including RRH)",7,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,1
"Rental by client, with other housing subsidy (including RRH)",7,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",7,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,89,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,70
Hotel or motel paid for without emergency shelter voucher,89,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,18
Hotel or motel paid for without emergency shelter voucher,89,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,89,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",79,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,66
"Staying or living in a friend''s room, apartment or house",79,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,13
"Staying or living in a friend''s room, apartment or house",79,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
"Staying or living in a friend''s room, apartment or house",79,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",105,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,72
"Staying or living in a family member''s room, apartment or house",105,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,33
"Staying or living in a family member''s room, apartment or house",105,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
"Staying or living in a family member''s room, apartment or house",105,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,0
Client Doesn''t Know/Client Refused,4,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,4
Client Doesn''t Know/Client Refused,4,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,0
Client Doesn''t Know/Client Refused,4,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
Client Doesn''t Know/Client Refused,4,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,0
Data not collected,20,all_persons,2021-02-01,2021-02-28,Q15,NA,without_children,14
Data not collected,20,all_persons,2021-02-01,2021-02-28,Q15,NA,with_children_and_adults,6
Data not collected,20,all_persons,2021-02-01,2021-02-28,Q15,NA,with_only_children,0
Data not collected,20,all_persons,2021-02-01,2021-02-28,Q15,NA,unknown_household_type,0
