living_situation,total,population,start_date,end_date,question,category,household_type,count
Psychiatric hospital or other psychiatric facility,11,all_persons,2021-12-01,2021-12-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,11,all_persons,2021-12-01,2021-12-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,12,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,12
Substance abuse treatment facility or detox center,12,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,12,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
Substance abuse treatment facility or detox center,12,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,31,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,31
Hospital or other residential non-psychiatric medical facility,31,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,31,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
Hospital or other residential non-psychiatric medical facility,31,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
"Jail, prison or juvenile detention facility",44,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,44
"Jail, prison or juvenile detention facility",44,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
"Jail, prison or juvenile detention facility",44,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Jail, prison or juvenile detention facility",44,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,0
Foster care home or foster care group home,0,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
Foster care home or foster care group home,0,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,0
Long-term care facility or nursing home,0,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
Residential project or halfway house with no homeless criteria,3,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,3
Residential project or halfway house with no homeless criteria,3,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,3,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
Residential project or halfway house with no homeless criteria,3,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-12-01,2021-12-31,Q15,Other Locations,without_children,3
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-12-01,2021-12-31,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-12-01,2021-12-31,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-12-01,2021-12-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,10
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",3,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,3
"Owned by client, with ongoing housing subsidy",3,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",3,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Owned by client, with ongoing housing subsidy",3,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",4,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,2
"Rental by client, with HCV voucher (tenant or project based)",4,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,2
"Rental by client, with HCV voucher (tenant or project based)",4,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",4,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
Rental by client in a public housing unit,1,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,1
Rental by client in a public housing unit,1,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
Rental by client in a public housing unit,1,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
Rental by client in a public housing unit,1,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",216,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,150
"Rental by client, no ongoing housing subsidy",216,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,63
"Rental by client, no ongoing housing subsidy",216,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Rental by client, no ongoing housing subsidy",216,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,3
"Rental by client, with VASH housing subsidy",1,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",1,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,1
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",11,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,7
"Rental by client, with other housing subsidy (including RRH)",11,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,4
"Rental by client, with other housing subsidy (including RRH)",11,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",11,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,165,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,122
Hotel or motel paid for without emergency shelter voucher,165,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,42
Hotel or motel paid for without emergency shelter voucher,165,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,165,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",119,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,100
"Staying or living in a friend''s room, apartment or house",119,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,19
"Staying or living in a friend''s room, apartment or house",119,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Staying or living in a friend''s room, apartment or house",119,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",122,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,82
"Staying or living in a family member''s room, apartment or house",122,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,40
"Staying or living in a family member''s room, apartment or house",122,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
"Staying or living in a family member''s room, apartment or house",122,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,0
Client Doesn''t Know/Client Refused,19,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,17
Client Doesn''t Know/Client Refused,19,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,0
Client Doesn''t Know/Client Refused,19,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
Client Doesn''t Know/Client Refused,19,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,2
Data not collected,46,all_persons,2021-12-01,2021-12-31,Q15,NA,without_children,27
Data not collected,46,all_persons,2021-12-01,2021-12-31,Q15,NA,with_children_and_adults,17
Data not collected,46,all_persons,2021-12-01,2021-12-31,Q15,NA,with_only_children,0
Data not collected,46,all_persons,2021-12-01,2021-12-31,Q15,NA,unknown_household_type,2
