exit_destination,total,population,start_date,end_date,question,category,household_type,count
"Rental by client, other ongoing subsidy",1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,without_children,1
"Rental by client, other ongoing subsidy",1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_children_and_adults,0
"Rental by client, other ongoing subsidy",1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_only_children,0
"Rental by client, other ongoing subsidy",1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,without_children,1
Permanent housing (other than RRH) for formerly homeless persons,1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,unknown_household_type,0
"Staying or living with family, permanent tenure",14,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,without_children,7
"Staying or living with family, permanent tenure",14,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_children_and_adults,7
"Staying or living with family, permanent tenure",14,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_only_children,0
"Staying or living with family, permanent tenure",14,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,unknown_household_type,0
"Staying or living with friends, permanent tenure",4,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,without_children,4
"Staying or living with friends, permanent tenure",4,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_children_and_adults,0
"Staying or living with friends, permanent tenure",4,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_only_children,0
"Staying or living with friends, permanent tenure",4,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",2,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,without_children,2
"Rental by client, with RRH or equivalent subsidy",2,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",2,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",2,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",15,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,without_children,5
"Rental by client, with HCV voucher (tenant or project based)",15,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_children_and_adults,10
"Rental by client, with HCV voucher (tenant or project based)",15,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",15,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,unknown_household_type,0
Rental by client in a public housing unit,1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,without_children,1
Rental by client in a public housing unit,1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_children_and_adults,0
Rental by client in a public housing unit,1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,with_only_children,0
Rental by client in a public housing unit,1,all_persons,2020-07-01,2020-07-31,Q23c,Permanent Destinations,unknown_household_type,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",23,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,without_children,23
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",23,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_children_and_adults,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",23,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",23,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,unknown_household_type,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,without_children,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_children_and_adults,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_only_children,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,without_children,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_only_children,0
Transitional housing for homeless persons (including homeless youth),0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,unknown_household_type,0
"Staying or living with family, temporary tenure",18,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,without_children,18
"Staying or living with family, temporary tenure",18,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_children_and_adults,0
"Staying or living with family, temporary tenure",18,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_only_children,0
"Staying or living with family, temporary tenure",18,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,unknown_household_type,0
"Staying or living with friends, temporary tenure",19,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,without_children,19
"Staying or living with friends, temporary tenure",19,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_children_and_adults,0
"Staying or living with friends, temporary tenure",19,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_only_children,0
"Staying or living with friends, temporary tenure",19,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,unknown_household_type,0
Place not meant for human habitation,22,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,without_children,22
Place not meant for human habitation,22,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_children_and_adults,0
Place not meant for human habitation,22,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_only_children,0
Place not meant for human habitation,22,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,unknown_household_type,0
Safe Haven,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,without_children,0
Safe Haven,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_children_and_adults,0
Safe Haven,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_only_children,0
Safe Haven,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,unknown_household_type,0
"Hotel or motel, paid by client",36,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,without_children,32
"Hotel or motel, paid by client",36,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_children_and_adults,4
"Hotel or motel, paid by client",36,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_only_children,0
"Hotel or motel, paid by client",36,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,unknown_household_type,0
Host Home (non-crisis) ,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,without_children,0
Host Home (non-crisis) ,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_children_and_adults,0
Host Home (non-crisis) ,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,with_only_children,0
Host Home (non-crisis) ,0,all_persons,2020-07-01,2020-07-31,Q23c,Temporary Destinations,unknown_household_type,0
Foster care home or group foster care home,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,without_children,0
Foster care home or group foster care home,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_children_and_adults,0
Foster care home or group foster care home,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_only_children,0
Foster care home or group foster care home,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,without_children,0
Psychiatric hospital or other psychiatric facility,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,unknown_household_type,0
Hospital  or other residential non-psychiatric medical facility,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,without_children,0
Hospital  or other residential non-psychiatric medical facility,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_children_and_adults,0
Hospital  or other residential non-psychiatric medical facility,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_only_children,0
Hospital  or other residential non-psychiatric medical facility,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,unknown_household_type,0
"Jail, prison, or juvenile detention facility",1,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,without_children,1
"Jail, prison, or juvenile detention facility",1,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_children_and_adults,0
"Jail, prison, or juvenile detention facility",1,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_only_children,0
"Jail, prison, or juvenile detention facility",1,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2020-07-01,2020-07-31,Q23c,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,0,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,without_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,0,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_only_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,unknown_household_type,0
Deceased,1,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,without_children,1
Deceased,1,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_children_and_adults,0
Deceased,1,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_only_children,0
Deceased,1,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,unknown_household_type,0
Other,2,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,without_children,2
Other,2,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_children_and_adults,0
Other,2,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_only_children,0
Other,2,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,unknown_household_type,0
Client Doesn't Know/Client Refused,8,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,without_children,8
Client Doesn't Know/Client Refused,8,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_children_and_adults,0
Client Doesn't Know/Client Refused,8,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_only_children,0
Client Doesn't Know/Client Refused,8,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,unknown_household_type,0
Data Not Collected (no exit interview completed),3,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,without_children,3
Data Not Collected (no exit interview completed),3,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_children_and_adults,0
Data Not Collected (no exit interview completed),3,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_only_children,0
Data Not Collected (no exit interview completed),3,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,unknown_household_type,0
Total persons exiting to positive housing destinations,54,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,without_children,23
Total persons exiting to positive housing destinations,54,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_children_and_adults,31
Total persons exiting to positive housing destinations,54,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_only_children,0
Total persons exiting to positive housing destinations,54,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,unknown_household_type,0
Total persons whose destinations excluded them from the calculation,0,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,without_children,0
Total persons whose destinations excluded them from the calculation,0,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_children_and_adults,0
Total persons whose destinations excluded them from the calculation,0,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,with_only_children,0
Total persons whose destinations excluded them from the calculation,0,all_persons,2020-07-01,2020-07-31,Q23c,Other Destinations,unknown_household_type,0
