exit_destination,total,population,start_date,end_date,question,category,household_type,count
Safe Haven,0,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,with_only_children,0
Safe Haven,0,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,unknown_household_type,0
"Hotel or motel, paid by client",27,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,without_children,26
"Hotel or motel, paid by client",27,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,with_children_and_adults,1
"Hotel or motel, paid by client",27,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,with_only_children,0
"Hotel or motel, paid by client",27,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,unknown_household_type,0
Host Home (non-crisis) ,1,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,without_children,1
Host Home (non-crisis) ,1,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,with_children_and_adults,0
Host Home (non-crisis) ,1,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,with_only_children,0
Host Home (non-crisis) ,1,all_persons,2020-10-01,2020-10-31,Q23c,Temporary Destinations,unknown_household_type,0
Foster care home or group foster care home,0,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,without_children,0
Foster care home or group foster care home,0,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_children_and_adults,0
Foster care home or group foster care home,0,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_only_children,0
Foster care home or group foster care home,0,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,without_children,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,unknown_household_type,0
Hospital  or other residential non-psychiatric medical facility,2,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,without_children,2
Hospital  or other residential non-psychiatric medical facility,2,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_children_and_adults,0
Hospital  or other residential non-psychiatric medical facility,2,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_only_children,0
Hospital  or other residential non-psychiatric medical facility,2,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,unknown_household_type,0
"Jail, prison, or juvenile detention facility",2,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,without_children,2
"Jail, prison, or juvenile detention facility",2,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_children_and_adults,0
"Jail, prison, or juvenile detention facility",2,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_only_children,0
"Jail, prison, or juvenile detention facility",2,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,without_children,1
Long-term care facility or nursing home,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,1,all_persons,2020-10-01,2020-10-31,Q23c,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,0,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,without_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,0,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_only_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,unknown_household_type,0
Deceased,1,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,without_children,1
Deceased,1,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_children_and_adults,0
Deceased,1,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_only_children,0
Deceased,1,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,unknown_household_type,0
Other,0,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,without_children,0
Other,0,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_children_and_adults,0
Other,0,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_only_children,0
Other,0,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,unknown_household_type,0
Data Not Collected (no exit interview completed),17,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,without_children,16
Data Not Collected (no exit interview completed),17,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_children_and_adults,1
Data Not Collected (no exit interview completed),17,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_only_children,0
Data Not Collected (no exit interview completed),17,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,unknown_household_type,0
Total persons exiting to positive housing destinations,33,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,without_children,7
Total persons exiting to positive housing destinations,33,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_children_and_adults,26
Total persons exiting to positive housing destinations,33,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_only_children,0
Total persons exiting to positive housing destinations,33,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,unknown_household_type,0
Total persons whose destinations excluded them from the calculation,4,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,without_children,4
Total persons whose destinations excluded them from the calculation,4,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_children_and_adults,0
Total persons whose destinations excluded them from the calculation,4,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,with_only_children,0
Total persons whose destinations excluded them from the calculation,4,all_persons,2020-10-01,2020-10-31,Q23c,Other Destinations,unknown_household_type,0
