living_situation,total,population,start_date,end_date,question,category,household_type,count
"Jail, prison or juvenile detention facility",37,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,without_children,0
Foster care home or foster care group home,0,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,0,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,1,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,without_children,1
Residential project or halfway house with no homeless criteria,1,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,1,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,1,all_persons,2021-11-01,2021-11-30,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,3
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,10
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",10,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,3
"Owned by client, with ongoing housing subsidy",3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,2
"Rental by client, with HCV voucher (tenant or project based)",3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with HCV voucher (tenant or project based)",3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",3,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,1
Rental by client in a public housing unit,1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",202,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,141
"Rental by client, no ongoing housing subsidy",202,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,58
"Rental by client, no ongoing housing subsidy",202,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",202,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,3
"Rental by client, with VASH housing subsidy",1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,1
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",11,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,7
"Rental by client, with other housing subsidy (including RRH)",11,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,4
"Rental by client, with other housing subsidy (including RRH)",11,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",11,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,144,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,108
Hotel or motel paid for without emergency shelter voucher,144,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,35
Hotel or motel paid for without emergency shelter voucher,144,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,144,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",105,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,91
"Staying or living in a friend''s room, apartment or house",105,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,14
"Staying or living in a friend''s room, apartment or house",105,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",105,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",121,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,81
"Staying or living in a family member''s room, apartment or house",121,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,40
"Staying or living in a family member''s room, apartment or house",121,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",121,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,13,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,13
Client Doesn''t Know/Client Refused,13,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,13,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,13,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,0
Data not collected,40,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,without_children,23
Data not collected,40,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_children_and_adults,16
Data not collected,40,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,with_only_children,0
Data not collected,40,all_persons,2021-11-01,2021-11-30,Q15,Other Locations,unknown_household_type,1
