living_situation,total,population,start_date,end_date,question,category,household_type,count
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",18,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,10
"Owned by client, no ongoing housing subsidy",18,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,8
"Owned by client, no ongoing housing subsidy",18,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",18,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,0
Rental by client in a public housing unit,0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",147,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,102
"Rental by client, no ongoing housing subsidy",147,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,45
"Rental by client, no ongoing housing subsidy",147,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",147,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with VASH housing subsidy",1,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",1,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,4
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,11,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,5
Hotel or motel paid for without emergency shelter voucher,11,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,6
Hotel or motel paid for without emergency shelter voucher,11,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,11,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",27,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,19
"Staying or living in a friend''s room, apartment or house",27,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,8
"Staying or living in a friend''s room, apartment or house",27,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",27,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",43,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,32
"Staying or living in a family member''s room, apartment or house",43,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,11
"Staying or living in a family member''s room, apartment or house",43,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",43,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,0
Data not collected,4,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,without_children,3
Data not collected,4,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_children_and_adults,0
Data not collected,4,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,with_only_children,0
Data not collected,4,all_persons,2015-07-01,2015-07-31,Q15,Other Locations,unknown_household_type,1
