living_situation,total,population,start_date,end_date,question,category,household_type,count
Substance abuse treatment facility or detox center,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,without_children,0
Hospital or other residential non-psychiatric medical facility,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_only_children,0
Hospital or other residential non-psychiatric medical facility,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,without_children,0
"Jail, prison or juvenile detention facility",0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_children_and_adults,0
"Jail, prison or juvenile detention facility",0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_only_children,0
"Jail, prison or juvenile detention facility",0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,without_children,0
Foster care home or foster care group home,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_only_children,0
Foster care home or foster care group home,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,without_children,0
Residential project or halfway house with no homeless criteria,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,0,youth,2015-07-01,2015-07-31,Q27d,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
"Owned by client, no ongoing housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
"Owned by client, with ongoing housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
Rental by client in a public housing unit,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
Rental by client in a public housing unit,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",6,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,4
"Rental by client, no ongoing housing subsidy",6,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,2
"Rental by client, no ongoing housing subsidy",6,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",6,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Rental by client, with VASH housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
"Rental by client, with VASH housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
"Rental by client, with other housing subsidy (including RRH)",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
"Rental by client, with other housing subsidy (including RRH)",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
Hotel or motel paid for without emergency shelter voucher,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
Hotel or motel paid for without emergency shelter voucher,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",6,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,5
"Staying or living in a friend''s room, apartment or house",6,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,1
"Staying or living in a friend''s room, apartment or house",6,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",6,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",7,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,5
"Staying or living in a family member''s room, apartment or house",7,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,2
"Staying or living in a family member''s room, apartment or house",7,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",7,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
Client Doesn''t Know/Client Refused,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
Data not collected,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,without_children,0
Data not collected,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_children_and_adults,0
Data not collected,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,with_only_children,0
Data not collected,0,youth,2015-07-01,2015-07-31,Q27d,Other Locations,unknown_household_type,0
