living_situation,total,population,start_date,end_date,question,category,household_type,count
Psychiatric hospital or other psychiatric facility,9,all_persons,2021-07-01,2021-07-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,8,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,8
Substance abuse treatment facility or detox center,8,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,8,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
Substance abuse treatment facility or detox center,8,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,21,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,21
Hospital or other residential non-psychiatric medical facility,21,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,21,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
Hospital or other residential non-psychiatric medical facility,21,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
"Jail, prison or juvenile detention facility",23,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,23
"Jail, prison or juvenile detention facility",23,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
"Jail, prison or juvenile detention facility",23,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Jail, prison or juvenile detention facility",23,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,0
Foster care home or foster care group home,0,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
Foster care home or foster care group home,0,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
Long-term care facility or nursing home,2,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,2
Long-term care facility or nursing home,2,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
Long-term care facility or nursing home,2,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
Long-term care facility or nursing home,2,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
Residential project or halfway house with no homeless criteria,1,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,1
Residential project or halfway house with no homeless criteria,1,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,1,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
Residential project or halfway house with no homeless criteria,1,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-07-01,2021-07-31,Q15,Other Locations,without_children,3
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-07-01,2021-07-31,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-07-01,2021-07-31,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,3,all_persons,2021-07-01,2021-07-31,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",6,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,6
"Owned by client, no ongoing housing subsidy",6,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",6,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Owned by client, no ongoing housing subsidy",6,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,1
"Owned by client, with ongoing housing subsidy",2,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,1
"Owned by client, with ongoing housing subsidy",2,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,1
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,0
Rental by client in a public housing unit,0,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",185,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,133
"Rental by client, no ongoing housing subsidy",185,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,50
"Rental by client, no ongoing housing subsidy",185,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Rental by client, no ongoing housing subsidy",185,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,2
"Rental by client, with VASH housing subsidy",0,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,0
"Rental by client, with VASH housing subsidy",0,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",0,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Rental by client, with VASH housing subsidy",0,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,1
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",10,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,8
"Rental by client, with other housing subsidy (including RRH)",10,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,2
"Rental by client, with other housing subsidy (including RRH)",10,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",10,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,99,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,73
Hotel or motel paid for without emergency shelter voucher,99,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,25
Hotel or motel paid for without emergency shelter voucher,99,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,99,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",72,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,60
"Staying or living in a friend''s room, apartment or house",72,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,12
"Staying or living in a friend''s room, apartment or house",72,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Staying or living in a friend''s room, apartment or house",72,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",96,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,59
"Staying or living in a family member''s room, apartment or house",96,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,37
"Staying or living in a family member''s room, apartment or house",96,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
"Staying or living in a family member''s room, apartment or house",96,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
Client Doesn''t Know/Client Refused,5,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,5
Client Doesn''t Know/Client Refused,5,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,0
Client Doesn''t Know/Client Refused,5,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
Client Doesn''t Know/Client Refused,5,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
Data not collected,22,all_persons,2021-07-01,2021-07-31,Q15,NA,without_children,17
Data not collected,22,all_persons,2021-07-01,2021-07-31,Q15,NA,with_children_and_adults,5
Data not collected,22,all_persons,2021-07-01,2021-07-31,Q15,NA,with_only_children,0
Data not collected,22,all_persons,2021-07-01,2021-07-31,Q15,NA,unknown_household_type,0
