living_situation,total,population,start_date,end_date,question,category,household_type,count
"Jail, prison or juvenile detention facility",30,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,without_children,30
"Jail, prison or juvenile detention facility",30,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,with_children_and_adults,0
"Jail, prison or juvenile detention facility",30,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,with_only_children,0
"Jail, prison or juvenile detention facility",30,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,without_children,0
Foster care home or foster care group home,0,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,0,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,3,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,without_children,3
Residential project or halfway house with no homeless criteria,3,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,3,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,3,all_persons,2022-04-01,2022-04-30,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,2
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",9,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,8
"Owned by client, no ongoing housing subsidy",9,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,1
"Owned by client, no ongoing housing subsidy",9,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",9,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,2
"Owned by client, with ongoing housing subsidy",2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",6,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,2
"Rental by client, with HCV voucher (tenant or project based)",6,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,4
"Rental by client, with HCV voucher (tenant or project based)",6,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",6,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,1,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,1
Rental by client in a public housing unit,1,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,1,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,1,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",253,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,169
"Rental by client, no ongoing housing subsidy",253,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,81
"Rental by client, no ongoing housing subsidy",253,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",253,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,3
"Rental by client, with VASH housing subsidy",1,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with VASH housing subsidy",1,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,2
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",2,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,8
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,4
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",12,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,157,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,110
Hotel or motel paid for without emergency shelter voucher,157,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,45
Hotel or motel paid for without emergency shelter voucher,157,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,157,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,2
"Staying or living in a friend''s room, apartment or house",134,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,106
"Staying or living in a friend''s room, apartment or house",134,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,28
"Staying or living in a friend''s room, apartment or house",134,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",134,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",141,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,94
"Staying or living in a family member''s room, apartment or house",141,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,47
"Staying or living in a family member''s room, apartment or house",141,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",141,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,21,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,21
Client Doesn''t Know/Client Refused,21,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,21,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,21,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,0
Data not collected,63,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,without_children,37
Data not collected,63,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_children_and_adults,24
Data not collected,63,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,with_only_children,0
Data not collected,63,all_persons,2022-04-01,2022-04-30,Q15,Other Locations,unknown_household_type,2
