living_situation,total,population,start_date,end_date,question,category,household_type,count
"Staying or living in a friend''s room, apartment or house",76,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,15
"Staying or living in a friend''s room, apartment or house",76,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Staying or living in a friend''s room, apartment or house",76,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",82,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,54
"Staying or living in a family member''s room, apartment or house",82,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,28
"Staying or living in a family member''s room, apartment or house",82,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Staying or living in a family member''s room, apartment or house",82,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Client Doesn''t Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,1
Client Doesn''t Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
Client Doesn''t Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Client Doesn''t Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Data not collected,19,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,14
Data not collected,19,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,5
Data not collected,19,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Data not collected,19,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
