living_situation,total,population,start_date,end_date,question,category,household_type,count
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,0
Rental by client in a public housing unit,0,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",235,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,161
"Rental by client, no ongoing housing subsidy",235,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,71
"Rental by client, no ongoing housing subsidy",235,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",235,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,3
"Rental by client, with VASH housing subsidy",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,1
"Rental by client, with VASH housing subsidy",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,7
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,2
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,79,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,54
Hotel or motel paid for without emergency shelter voucher,79,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,24
Hotel or motel paid for without emergency shelter voucher,79,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,79,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",96,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,77
"Staying or living in a friend''s room, apartment or house",96,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,19
"Staying or living in a friend''s room, apartment or house",96,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",96,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",92,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,51
"Staying or living in a family member''s room, apartment or house",92,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,41
"Staying or living in a family member''s room, apartment or house",92,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",92,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,2,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,2
Client Doesn''t Know/Client Refused,2,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,2,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,2,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
Data not collected,39,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,without_children,32
Data not collected,39,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_children_and_adults,7
Data not collected,39,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,with_only_children,0
Data not collected,39,all_persons,2019-12-01,2019-12-31,Q15,Other Locations,unknown_household_type,0
