living_situation,total,population,start_date,end_date,question,category,household_type,count
"Rental by client, with other housing subsidy (including RRH)",14,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",14,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,167,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,116
Hotel or motel paid for without emergency shelter voucher,167,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,49
Hotel or motel paid for without emergency shelter voucher,167,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,167,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,2
"Staying or living in a friend''s room, apartment or house",149,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,117
"Staying or living in a friend''s room, apartment or house",149,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,31
"Staying or living in a friend''s room, apartment or house",149,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",149,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,1
"Staying or living in a family member''s room, apartment or house",141,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,95
"Staying or living in a family member''s room, apartment or house",141,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,46
"Staying or living in a family member''s room, apartment or house",141,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",141,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,22,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,22
Client Doesn''t Know/Client Refused,22,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,22,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,22,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,0
Data not collected,77,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,without_children,34
Data not collected,77,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_children_and_adults,38
Data not collected,77,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,with_only_children,0
Data not collected,77,all_persons,2022-08-01,2022-08-31,Q15,Other Locations,unknown_household_type,5
