veteran_status_persons,total,population,start_date,end_date,question,household_type,count
Data Not Collected,6,all_persons,2015-01-01,2015-01-31,Q25a,without_children,5
Data Not Collected,6,all_persons,2015-01-01,2015-01-31,Q25a,with_children_and_adults,1
Data Not Collected,6,all_persons,2015-01-01,2015-01-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,4,all_persons,2015-02-01,2015-02-28,Q25a,without_children,4
Chronically Homeless Veteran,4,all_persons,2015-02-01,2015-02-28,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,4,all_persons,2015-02-01,2015-02-28,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_persons,2015-02-01,2015-02-28,Q25a,without_children,12
Non-Chronically Homeless Veteran,12,all_persons,2015-02-01,2015-02-28,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,12,all_persons,2015-02-01,2015-02-28,Q25a,unknown_household_type,0
Not a Veteran,424,all_persons,2015-02-01,2015-02-28,Q25a,without_children,311
Not a Veteran,424,all_persons,2015-02-01,2015-02-28,Q25a,with_children_and_adults,112
Not a Veteran,424,all_persons,2015-02-01,2015-02-28,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-02-01,2015-02-28,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-02-01,2015-02-28,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-02-01,2015-02-28,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2015-02-01,2015-02-28,Q25a,without_children,5
Data Not Collected,6,all_persons,2015-02-01,2015-02-28,Q25a,with_children_and_adults,1
Data Not Collected,6,all_persons,2015-02-01,2015-02-28,Q25a,unknown_household_type,0
Chronically Homeless Veteran,4,all_persons,2015-03-01,2015-03-31,Q25a,without_children,4
Chronically Homeless Veteran,4,all_persons,2015-03-01,2015-03-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,4,all_persons,2015-03-01,2015-03-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,18,all_persons,2015-03-01,2015-03-31,Q25a,without_children,18
Non-Chronically Homeless Veteran,18,all_persons,2015-03-01,2015-03-31,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,18,all_persons,2015-03-01,2015-03-31,Q25a,unknown_household_type,0
Not a Veteran,410,all_persons,2015-03-01,2015-03-31,Q25a,without_children,312
Not a Veteran,410,all_persons,2015-03-01,2015-03-31,Q25a,with_children_and_adults,97
Not a Veteran,410,all_persons,2015-03-01,2015-03-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-03-01,2015-03-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-03-01,2015-03-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-03-01,2015-03-31,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2015-03-01,2015-03-31,Q25a,without_children,5
Data Not Collected,6,all_persons,2015-03-01,2015-03-31,Q25a,with_children_and_adults,1
Data Not Collected,6,all_persons,2015-03-01,2015-03-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,4,all_persons,2015-04-01,2015-04-30,Q25a,without_children,4
Chronically Homeless Veteran,4,all_persons,2015-04-01,2015-04-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,4,all_persons,2015-04-01,2015-04-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,17,all_persons,2015-04-01,2015-04-30,Q25a,without_children,16
Non-Chronically Homeless Veteran,17,all_persons,2015-04-01,2015-04-30,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,17,all_persons,2015-04-01,2015-04-30,Q25a,unknown_household_type,0
Not a Veteran,391,all_persons,2015-04-01,2015-04-30,Q25a,without_children,311
Not a Veteran,391,all_persons,2015-04-01,2015-04-30,Q25a,with_children_and_adults,79
Not a Veteran,391,all_persons,2015-04-01,2015-04-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-04-01,2015-04-30,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-04-01,2015-04-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-04-01,2015-04-30,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2015-04-01,2015-04-30,Q25a,without_children,5
Data Not Collected,6,all_persons,2015-04-01,2015-04-30,Q25a,with_children_and_adults,1
Data Not Collected,6,all_persons,2015-04-01,2015-04-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,0,all_persons,2015-05-01,2015-05-31,Q25a,without_children,0
Chronically Homeless Veteran,0,all_persons,2015-05-01,2015-05-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,0,all_persons,2015-05-01,2015-05-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,6,all_persons,2015-05-01,2015-05-31,Q25a,without_children,6
Non-Chronically Homeless Veteran,6,all_persons,2015-05-01,2015-05-31,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,6,all_persons,2015-05-01,2015-05-31,Q25a,unknown_household_type,0
Not a Veteran,338,all_persons,2015-05-01,2015-05-31,Q25a,without_children,256
Not a Veteran,338,all_persons,2015-05-01,2015-05-31,Q25a,with_children_and_adults,81
Not a Veteran,338,all_persons,2015-05-01,2015-05-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-05-01,2015-05-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-05-01,2015-05-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-05-01,2015-05-31,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2015-05-01,2015-05-31,Q25a,without_children,5
Data Not Collected,6,all_persons,2015-05-01,2015-05-31,Q25a,with_children_and_adults,1
Data Not Collected,6,all_persons,2015-05-01,2015-05-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,0,all_persons,2015-06-01,2015-06-30,Q25a,without_children,0
Chronically Homeless Veteran,0,all_persons,2015-06-01,2015-06-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,0,all_persons,2015-06-01,2015-06-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,10,all_persons,2015-06-01,2015-06-30,Q25a,without_children,7
Non-Chronically Homeless Veteran,10,all_persons,2015-06-01,2015-06-30,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,10,all_persons,2015-06-01,2015-06-30,Q25a,unknown_household_type,0
Not a Veteran,364,all_persons,2015-06-01,2015-06-30,Q25a,without_children,260
Not a Veteran,364,all_persons,2015-06-01,2015-06-30,Q25a,with_children_and_adults,103
Not a Veteran,364,all_persons,2015-06-01,2015-06-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-06-01,2015-06-30,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-06-01,2015-06-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-06-01,2015-06-30,Q25a,unknown_household_type,0
Data Not Collected,5,all_persons,2015-06-01,2015-06-30,Q25a,without_children,5
Data Not Collected,5,all_persons,2015-06-01,2015-06-30,Q25a,with_children_and_adults,0
Data Not Collected,5,all_persons,2015-06-01,2015-06-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,1,all_persons,2015-07-01,2015-07-31,Q25a,without_children,1
Chronically Homeless Veteran,1,all_persons,2015-07-01,2015-07-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,1,all_persons,2015-07-01,2015-07-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_persons,2015-07-01,2015-07-31,Q25a,without_children,9
Non-Chronically Homeless Veteran,12,all_persons,2015-07-01,2015-07-31,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,12,all_persons,2015-07-01,2015-07-31,Q25a,unknown_household_type,0
Not a Veteran,358,all_persons,2015-07-01,2015-07-31,Q25a,without_children,251
Not a Veteran,358,all_persons,2015-07-01,2015-07-31,Q25a,with_children_and_adults,106
Not a Veteran,358,all_persons,2015-07-01,2015-07-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2015-07-01,2015-07-31,Q25a,without_children,6
Data Not Collected,6,all_persons,2015-07-01,2015-07-31,Q25a,with_children_and_adults,0
Data Not Collected,6,all_persons,2015-07-01,2015-07-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,1,all_persons,2015-08-01,2015-08-31,Q25a,without_children,1
Chronically Homeless Veteran,1,all_persons,2015-08-01,2015-08-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,1,all_persons,2015-08-01,2015-08-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_persons,2015-08-01,2015-08-31,Q25a,without_children,8
Non-Chronically Homeless Veteran,11,all_persons,2015-08-01,2015-08-31,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,11,all_persons,2015-08-01,2015-08-31,Q25a,unknown_household_type,0
Not a Veteran,339,all_persons,2015-08-01,2015-08-31,Q25a,without_children,236
Not a Veteran,339,all_persons,2015-08-01,2015-08-31,Q25a,with_children_and_adults,102
Not a Veteran,339,all_persons,2015-08-01,2015-08-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-08-01,2015-08-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-08-01,2015-08-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-08-01,2015-08-31,Q25a,unknown_household_type,0
Data Not Collected,5,all_persons,2015-08-01,2015-08-31,Q25a,without_children,5
Data Not Collected,5,all_persons,2015-08-01,2015-08-31,Q25a,with_children_and_adults,0
Data Not Collected,5,all_persons,2015-08-01,2015-08-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,1,all_persons,2015-09-01,2015-09-30,Q25a,without_children,1
Chronically Homeless Veteran,1,all_persons,2015-09-01,2015-09-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,1,all_persons,2015-09-01,2015-09-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,13,all_persons,2015-09-01,2015-09-30,Q25a,without_children,8
Non-Chronically Homeless Veteran,13,all_persons,2015-09-01,2015-09-30,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,13,all_persons,2015-09-01,2015-09-30,Q25a,unknown_household_type,0
Not a Veteran,383,all_persons,2015-09-01,2015-09-30,Q25a,without_children,238
Not a Veteran,383,all_persons,2015-09-01,2015-09-30,Q25a,with_children_and_adults,144
Not a Veteran,383,all_persons,2015-09-01,2015-09-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-09-01,2015-09-30,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-09-01,2015-09-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-09-01,2015-09-30,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2015-09-01,2015-09-30,Q25a,without_children,6
Data Not Collected,6,all_persons,2015-09-01,2015-09-30,Q25a,with_children_and_adults,0
Data Not Collected,6,all_persons,2015-09-01,2015-09-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,1,all_persons,2015-10-01,2015-10-31,Q25a,without_children,1
Chronically Homeless Veteran,1,all_persons,2015-10-01,2015-10-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,1,all_persons,2015-10-01,2015-10-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_persons,2015-10-01,2015-10-31,Q25a,without_children,8
Non-Chronically Homeless Veteran,12,all_persons,2015-10-01,2015-10-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,12,all_persons,2015-10-01,2015-10-31,Q25a,unknown_household_type,0
Not a Veteran,401,all_persons,2015-10-01,2015-10-31,Q25a,without_children,250
Not a Veteran,401,all_persons,2015-10-01,2015-10-31,Q25a,with_children_and_adults,150
Not a Veteran,401,all_persons,2015-10-01,2015-10-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-10-01,2015-10-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-10-01,2015-10-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-10-01,2015-10-31,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2015-10-01,2015-10-31,Q25a,without_children,6
Data Not Collected,6,all_persons,2015-10-01,2015-10-31,Q25a,with_children_and_adults,0
Data Not Collected,6,all_persons,2015-10-01,2015-10-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,4,all_persons,2015-11-01,2015-11-30,Q25a,without_children,4
Chronically Homeless Veteran,4,all_persons,2015-11-01,2015-11-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,4,all_persons,2015-11-01,2015-11-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_persons,2015-11-01,2015-11-30,Q25a,without_children,9
Non-Chronically Homeless Veteran,12,all_persons,2015-11-01,2015-11-30,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,12,all_persons,2015-11-01,2015-11-30,Q25a,unknown_household_type,0
Not a Veteran,429,all_persons,2015-11-01,2015-11-30,Q25a,without_children,295
Not a Veteran,429,all_persons,2015-11-01,2015-11-30,Q25a,with_children_and_adults,133
Not a Veteran,429,all_persons,2015-11-01,2015-11-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-11-01,2015-11-30,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-11-01,2015-11-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-11-01,2015-11-30,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2015-11-01,2015-11-30,Q25a,without_children,6
Data Not Collected,6,all_persons,2015-11-01,2015-11-30,Q25a,with_children_and_adults,0
Data Not Collected,6,all_persons,2015-11-01,2015-11-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,5,all_persons,2015-12-01,2015-12-31,Q25a,without_children,5
Chronically Homeless Veteran,5,all_persons,2015-12-01,2015-12-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,5,all_persons,2015-12-01,2015-12-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_persons,2015-12-01,2015-12-31,Q25a,without_children,8
Non-Chronically Homeless Veteran,11,all_persons,2015-12-01,2015-12-31,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,11,all_persons,2015-12-01,2015-12-31,Q25a,unknown_household_type,0
Not a Veteran,422,all_persons,2015-12-01,2015-12-31,Q25a,without_children,294
Not a Veteran,422,all_persons,2015-12-01,2015-12-31,Q25a,with_children_and_adults,127
Not a Veteran,422,all_persons,2015-12-01,2015-12-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2015-12-01,2015-12-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-12-01,2015-12-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-12-01,2015-12-31,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2015-12-01,2015-12-31,Q25a,without_children,6
Data Not Collected,6,all_persons,2015-12-01,2015-12-31,Q25a,with_children_and_adults,0
Data Not Collected,6,all_persons,2015-12-01,2015-12-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,6,all_persons,2016-01-01,2016-01-31,Q25a,without_children,6
Chronically Homeless Veteran,6,all_persons,2016-01-01,2016-01-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,6,all_persons,2016-01-01,2016-01-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_persons,2016-01-01,2016-01-31,Q25a,without_children,10
Non-Chronically Homeless Veteran,11,all_persons,2016-01-01,2016-01-31,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,11,all_persons,2016-01-01,2016-01-31,Q25a,unknown_household_type,0
Not a Veteran,423,all_persons,2016-01-01,2016-01-31,Q25a,without_children,304
Not a Veteran,423,all_persons,2016-01-01,2016-01-31,Q25a,with_children_and_adults,118
Not a Veteran,423,all_persons,2016-01-01,2016-01-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2016-01-01,2016-01-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2016-01-01,2016-01-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2016-01-01,2016-01-31,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2016-01-01,2016-01-31,Q25a,without_children,6
Data Not Collected,6,all_persons,2016-01-01,2016-01-31,Q25a,with_children_and_adults,0
Data Not Collected,6,all_persons,2016-01-01,2016-01-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,7,all_persons,2016-02-01,2016-02-29,Q25a,without_children,7
Chronically Homeless Veteran,7,all_persons,2016-02-01,2016-02-29,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,7,all_persons,2016-02-01,2016-02-29,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_persons,2016-02-01,2016-02-29,Q25a,without_children,9
Non-Chronically Homeless Veteran,12,all_persons,2016-02-01,2016-02-29,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,12,all_persons,2016-02-01,2016-02-29,Q25a,unknown_household_type,0
Not a Veteran,408,all_persons,2016-02-01,2016-02-29,Q25a,without_children,310
Not a Veteran,408,all_persons,2016-02-01,2016-02-29,Q25a,with_children_and_adults,97
Not a Veteran,408,all_persons,2016-02-01,2016-02-29,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2016-02-01,2016-02-29,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2016-02-01,2016-02-29,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2016-02-01,2016-02-29,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2016-02-01,2016-02-29,Q25a,without_children,6
Data Not Collected,6,all_persons,2016-02-01,2016-02-29,Q25a,with_children_and_adults,0
Data Not Collected,6,all_persons,2016-02-01,2016-02-29,Q25a,unknown_household_type,0
Chronically Homeless Veteran,8,all_persons,2016-03-01,2016-03-31,Q25a,without_children,8
Chronically Homeless Veteran,8,all_persons,2016-03-01,2016-03-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,8,all_persons,2016-03-01,2016-03-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,17,all_persons,2016-03-01,2016-03-31,Q25a,without_children,14
Non-Chronically Homeless Veteran,17,all_persons,2016-03-01,2016-03-31,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,17,all_persons,2016-03-01,2016-03-31,Q25a,unknown_household_type,0
Not a Veteran,415,all_persons,2016-03-01,2016-03-31,Q25a,without_children,311
Not a Veteran,415,all_persons,2016-03-01,2016-03-31,Q25a,with_children_and_adults,103
Not a Veteran,415,all_persons,2016-03-01,2016-03-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2016-03-01,2016-03-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2016-03-01,2016-03-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2016-03-01,2016-03-31,Q25a,unknown_household_type,0
Data Not Collected,8,all_persons,2016-03-01,2016-03-31,Q25a,without_children,8
Data Not Collected,8,all_persons,2016-03-01,2016-03-31,Q25a,with_children_and_adults,0
Data Not Collected,8,all_persons,2016-03-01,2016-03-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,11,all_persons,2016-04-01,2016-04-30,Q25a,without_children,11
Chronically Homeless Veteran,11,all_persons,2016-04-01,2016-04-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,11,all_persons,2016-04-01,2016-04-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_persons,2016-04-01,2016-04-30,Q25a,without_children,8
Non-Chronically Homeless Veteran,11,all_persons,2016-04-01,2016-04-30,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,11,all_persons,2016-04-01,2016-04-30,Q25a,unknown_household_type,0
Not a Veteran,369,all_persons,2016-04-01,2016-04-30,Q25a,without_children,263
Not a Veteran,369,all_persons,2016-04-01,2016-04-30,Q25a,with_children_and_adults,105
Not a Veteran,369,all_persons,2016-04-01,2016-04-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2016-04-01,2016-04-30,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2016-04-01,2016-04-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2016-04-01,2016-04-30,Q25a,unknown_household_type,0
Data Not Collected,10,all_persons,2016-04-01,2016-04-30,Q25a,without_children,10
Data Not Collected,10,all_persons,2016-04-01,2016-04-30,Q25a,with_children_and_adults,0
Data Not Collected,10,all_persons,2016-04-01,2016-04-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,13,all_persons,2016-05-01,2016-05-31,Q25a,without_children,13
Chronically Homeless Veteran,13,all_persons,2016-05-01,2016-05-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,13,all_persons,2016-05-01,2016-05-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_persons,2016-05-01,2016-05-31,Q25a,without_children,5
Non-Chronically Homeless Veteran,7,all_persons,2016-05-01,2016-05-31,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,7,all_persons,2016-05-01,2016-05-31,Q25a,unknown_household_type,0
Not a Veteran,354,all_persons,2016-05-01,2016-05-31,Q25a,without_children,239
Not a Veteran,354,all_persons,2016-05-01,2016-05-31,Q25a,with_children_and_adults,112
Not a Veteran,354,all_persons,2016-05-01,2016-05-31,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,2,all_persons,2016-05-01,2016-05-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2016-05-01,2016-05-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2016-05-01,2016-05-31,Q25a,unknown_household_type,0
Data Not Collected,7,all_persons,2016-05-01,2016-05-31,Q25a,without_children,7
Data Not Collected,7,all_persons,2016-05-01,2016-05-31,Q25a,with_children_and_adults,0
Data Not Collected,7,all_persons,2016-05-01,2016-05-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2016-06-01,2016-06-30,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2016-06-01,2016-06-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2016-06-01,2016-06-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_persons,2016-06-01,2016-06-30,Q25a,without_children,5
Non-Chronically Homeless Veteran,7,all_persons,2016-06-01,2016-06-30,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,7,all_persons,2016-06-01,2016-06-30,Q25a,unknown_household_type,0
Not a Veteran,346,all_persons,2016-06-01,2016-06-30,Q25a,without_children,236
Not a Veteran,346,all_persons,2016-06-01,2016-06-30,Q25a,with_children_and_adults,107
Not a Veteran,346,all_persons,2016-06-01,2016-06-30,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,2,all_persons,2016-06-01,2016-06-30,Q25a,without_children,2
