dv_fleeing,total,population,start_date,end_date,question,household_type,count
Data Not Collected,41,all_persons,2015-04-01,2015-04-30,Q14b,without_children,31
Data Not Collected,41,all_persons,2015-04-01,2015-04-30,Q14b,with_children_and_adults,10
Data Not Collected,41,all_persons,2015-04-01,2015-04-30,Q14b,with_only_children,0
Data Not Collected,41,all_persons,2015-04-01,2015-04-30,Q14b,unknown_household_type,0
Yes,0,all_persons,2015-05-01,2015-05-31,Q14b,without_children,0
Yes,0,all_persons,2015-05-01,2015-05-31,Q14b,with_children_and_adults,0
Yes,0,all_persons,2015-05-01,2015-05-31,Q14b,with_only_children,0
Yes,0,all_persons,2015-05-01,2015-05-31,Q14b,unknown_household_type,0
No,8,all_persons,2015-05-01,2015-05-31,Q14b,without_children,5
No,8,all_persons,2015-05-01,2015-05-31,Q14b,with_children_and_adults,3
No,8,all_persons,2015-05-01,2015-05-31,Q14b,with_only_children,0
No,8,all_persons,2015-05-01,2015-05-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-05-01,2015-05-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-05-01,2015-05-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-05-01,2015-05-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-05-01,2015-05-31,Q14b,unknown_household_type,0
Data Not Collected,29,all_persons,2015-05-01,2015-05-31,Q14b,without_children,18
Data Not Collected,29,all_persons,2015-05-01,2015-05-31,Q14b,with_children_and_adults,11
Data Not Collected,29,all_persons,2015-05-01,2015-05-31,Q14b,with_only_children,0
Data Not Collected,29,all_persons,2015-05-01,2015-05-31,Q14b,unknown_household_type,0
Yes,0,all_persons,2015-06-01,2015-06-30,Q14b,without_children,0
Yes,0,all_persons,2015-06-01,2015-06-30,Q14b,with_children_and_adults,0
Yes,0,all_persons,2015-06-01,2015-06-30,Q14b,with_only_children,0
Yes,0,all_persons,2015-06-01,2015-06-30,Q14b,unknown_household_type,0
No,8,all_persons,2015-06-01,2015-06-30,Q14b,without_children,4
No,8,all_persons,2015-06-01,2015-06-30,Q14b,with_children_and_adults,4
No,8,all_persons,2015-06-01,2015-06-30,Q14b,with_only_children,0
No,8,all_persons,2015-06-01,2015-06-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-06-01,2015-06-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-06-01,2015-06-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-06-01,2015-06-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-06-01,2015-06-30,Q14b,unknown_household_type,0
Data Not Collected,31,all_persons,2015-06-01,2015-06-30,Q14b,without_children,17
Data Not Collected,31,all_persons,2015-06-01,2015-06-30,Q14b,with_children_and_adults,14
Data Not Collected,31,all_persons,2015-06-01,2015-06-30,Q14b,with_only_children,0
Data Not Collected,31,all_persons,2015-06-01,2015-06-30,Q14b,unknown_household_type,0
Yes,0,all_persons,2015-07-01,2015-07-31,Q14b,without_children,0
Yes,0,all_persons,2015-07-01,2015-07-31,Q14b,with_children_and_adults,0
Yes,0,all_persons,2015-07-01,2015-07-31,Q14b,with_only_children,0
Yes,0,all_persons,2015-07-01,2015-07-31,Q14b,unknown_household_type,0
No,10,all_persons,2015-07-01,2015-07-31,Q14b,without_children,5
No,10,all_persons,2015-07-01,2015-07-31,Q14b,with_children_and_adults,5
No,10,all_persons,2015-07-01,2015-07-31,Q14b,with_only_children,0
No,10,all_persons,2015-07-01,2015-07-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q14b,unknown_household_type,0
Data Not Collected,28,all_persons,2015-07-01,2015-07-31,Q14b,without_children,17
Data Not Collected,28,all_persons,2015-07-01,2015-07-31,Q14b,with_children_and_adults,11
Data Not Collected,28,all_persons,2015-07-01,2015-07-31,Q14b,with_only_children,0
Data Not Collected,28,all_persons,2015-07-01,2015-07-31,Q14b,unknown_household_type,0
Yes,0,all_persons,2015-08-01,2015-08-31,Q14b,without_children,0
Yes,0,all_persons,2015-08-01,2015-08-31,Q14b,with_children_and_adults,0
Yes,0,all_persons,2015-08-01,2015-08-31,Q14b,with_only_children,0
Yes,0,all_persons,2015-08-01,2015-08-31,Q14b,unknown_household_type,0
No,13,all_persons,2015-08-01,2015-08-31,Q14b,without_children,6
No,13,all_persons,2015-08-01,2015-08-31,Q14b,with_children_and_adults,7
No,13,all_persons,2015-08-01,2015-08-31,Q14b,with_only_children,0
No,13,all_persons,2015-08-01,2015-08-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q14b,unknown_household_type,0
Data Not Collected,24,all_persons,2015-08-01,2015-08-31,Q14b,without_children,10
Data Not Collected,24,all_persons,2015-08-01,2015-08-31,Q14b,with_children_and_adults,14
Data Not Collected,24,all_persons,2015-08-01,2015-08-31,Q14b,with_only_children,0
Data Not Collected,24,all_persons,2015-08-01,2015-08-31,Q14b,unknown_household_type,0
Yes,1,all_persons,2015-09-01,2015-09-30,Q14b,without_children,0
Yes,1,all_persons,2015-09-01,2015-09-30,Q14b,with_children_and_adults,1
Yes,1,all_persons,2015-09-01,2015-09-30,Q14b,with_only_children,0
Yes,1,all_persons,2015-09-01,2015-09-30,Q14b,unknown_household_type,0
No,20,all_persons,2015-09-01,2015-09-30,Q14b,without_children,6
No,20,all_persons,2015-09-01,2015-09-30,Q14b,with_children_and_adults,14
No,20,all_persons,2015-09-01,2015-09-30,Q14b,with_only_children,0
No,20,all_persons,2015-09-01,2015-09-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q14b,unknown_household_type,0
Data Not Collected,31,all_persons,2015-09-01,2015-09-30,Q14b,without_children,10
Data Not Collected,31,all_persons,2015-09-01,2015-09-30,Q14b,with_children_and_adults,21
Data Not Collected,31,all_persons,2015-09-01,2015-09-30,Q14b,with_only_children,0
Data Not Collected,31,all_persons,2015-09-01,2015-09-30,Q14b,unknown_household_type,0
Yes,2,all_persons,2015-10-01,2015-10-31,Q14b,without_children,0
Yes,2,all_persons,2015-10-01,2015-10-31,Q14b,with_children_and_adults,2
Yes,2,all_persons,2015-10-01,2015-10-31,Q14b,with_only_children,0
Yes,2,all_persons,2015-10-01,2015-10-31,Q14b,unknown_household_type,0
No,34,all_persons,2015-10-01,2015-10-31,Q14b,without_children,15
No,34,all_persons,2015-10-01,2015-10-31,Q14b,with_children_and_adults,19
No,34,all_persons,2015-10-01,2015-10-31,Q14b,with_only_children,0
No,34,all_persons,2015-10-01,2015-10-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-10-01,2015-10-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-10-01,2015-10-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-10-01,2015-10-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-10-01,2015-10-31,Q14b,unknown_household_type,0
Data Not Collected,20,all_persons,2015-10-01,2015-10-31,Q14b,without_children,6
Data Not Collected,20,all_persons,2015-10-01,2015-10-31,Q14b,with_children_and_adults,14
Data Not Collected,20,all_persons,2015-10-01,2015-10-31,Q14b,with_only_children,0
Data Not Collected,20,all_persons,2015-10-01,2015-10-31,Q14b,unknown_household_type,0
Yes,4,all_persons,2015-11-01,2015-11-30,Q14b,without_children,1
Yes,4,all_persons,2015-11-01,2015-11-30,Q14b,with_children_and_adults,3
Yes,4,all_persons,2015-11-01,2015-11-30,Q14b,with_only_children,0
Yes,4,all_persons,2015-11-01,2015-11-30,Q14b,unknown_household_type,0
No,36,all_persons,2015-11-01,2015-11-30,Q14b,without_children,20
No,36,all_persons,2015-11-01,2015-11-30,Q14b,with_children_and_adults,16
No,36,all_persons,2015-11-01,2015-11-30,Q14b,with_only_children,0
No,36,all_persons,2015-11-01,2015-11-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-11-01,2015-11-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-11-01,2015-11-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-11-01,2015-11-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-11-01,2015-11-30,Q14b,unknown_household_type,0
Data Not Collected,20,all_persons,2015-11-01,2015-11-30,Q14b,without_children,11
Data Not Collected,20,all_persons,2015-11-01,2015-11-30,Q14b,with_children_and_adults,9
Data Not Collected,20,all_persons,2015-11-01,2015-11-30,Q14b,with_only_children,0
Data Not Collected,20,all_persons,2015-11-01,2015-11-30,Q14b,unknown_household_type,0
Yes,7,all_persons,2015-12-01,2015-12-31,Q14b,without_children,2
Yes,7,all_persons,2015-12-01,2015-12-31,Q14b,with_children_and_adults,5
Yes,7,all_persons,2015-12-01,2015-12-31,Q14b,with_only_children,0
Yes,7,all_persons,2015-12-01,2015-12-31,Q14b,unknown_household_type,0
No,38,all_persons,2015-12-01,2015-12-31,Q14b,without_children,25
No,38,all_persons,2015-12-01,2015-12-31,Q14b,with_children_and_adults,13
No,38,all_persons,2015-12-01,2015-12-31,Q14b,with_only_children,0
No,38,all_persons,2015-12-01,2015-12-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-12-01,2015-12-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-12-01,2015-12-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-12-01,2015-12-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-12-01,2015-12-31,Q14b,unknown_household_type,0
Data Not Collected,14,all_persons,2015-12-01,2015-12-31,Q14b,without_children,9
Data Not Collected,14,all_persons,2015-12-01,2015-12-31,Q14b,with_children_and_adults,5
Data Not Collected,14,all_persons,2015-12-01,2015-12-31,Q14b,with_only_children,0
Data Not Collected,14,all_persons,2015-12-01,2015-12-31,Q14b,unknown_household_type,0
Yes,9,all_persons,2016-01-01,2016-01-31,Q14b,without_children,5
Yes,9,all_persons,2016-01-01,2016-01-31,Q14b,with_children_and_adults,4
Yes,9,all_persons,2016-01-01,2016-01-31,Q14b,with_only_children,0
Yes,9,all_persons,2016-01-01,2016-01-31,Q14b,unknown_household_type,0
No,36,all_persons,2016-01-01,2016-01-31,Q14b,without_children,23
No,36,all_persons,2016-01-01,2016-01-31,Q14b,with_children_and_adults,13
No,36,all_persons,2016-01-01,2016-01-31,Q14b,with_only_children,0
No,36,all_persons,2016-01-01,2016-01-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-01-01,2016-01-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-01-01,2016-01-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-01-01,2016-01-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-01-01,2016-01-31,Q14b,unknown_household_type,0
Data Not Collected,22,all_persons,2016-01-01,2016-01-31,Q14b,without_children,14
Data Not Collected,22,all_persons,2016-01-01,2016-01-31,Q14b,with_children_and_adults,8
Data Not Collected,22,all_persons,2016-01-01,2016-01-31,Q14b,with_only_children,0
Data Not Collected,22,all_persons,2016-01-01,2016-01-31,Q14b,unknown_household_type,0
Yes,9,all_persons,2016-02-01,2016-02-29,Q14b,without_children,7
Yes,9,all_persons,2016-02-01,2016-02-29,Q14b,with_children_and_adults,2
Yes,9,all_persons,2016-02-01,2016-02-29,Q14b,with_only_children,0
Yes,9,all_persons,2016-02-01,2016-02-29,Q14b,unknown_household_type,0
No,39,all_persons,2016-02-01,2016-02-29,Q14b,without_children,25
No,39,all_persons,2016-02-01,2016-02-29,Q14b,with_children_and_adults,14
No,39,all_persons,2016-02-01,2016-02-29,Q14b,with_only_children,0
No,39,all_persons,2016-02-01,2016-02-29,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q14b,unknown_household_type,0
Data Not Collected,18,all_persons,2016-02-01,2016-02-29,Q14b,without_children,14
Data Not Collected,18,all_persons,2016-02-01,2016-02-29,Q14b,with_children_and_adults,4
Data Not Collected,18,all_persons,2016-02-01,2016-02-29,Q14b,with_only_children,0
Data Not Collected,18,all_persons,2016-02-01,2016-02-29,Q14b,unknown_household_type,0
Yes,7,all_persons,2016-03-01,2016-03-31,Q14b,without_children,4
Yes,7,all_persons,2016-03-01,2016-03-31,Q14b,with_children_and_adults,3
Yes,7,all_persons,2016-03-01,2016-03-31,Q14b,with_only_children,0
Yes,7,all_persons,2016-03-01,2016-03-31,Q14b,unknown_household_type,0
No,39,all_persons,2016-03-01,2016-03-31,Q14b,without_children,24
No,39,all_persons,2016-03-01,2016-03-31,Q14b,with_children_and_adults,15
No,39,all_persons,2016-03-01,2016-03-31,Q14b,with_only_children,0
No,39,all_persons,2016-03-01,2016-03-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-03-01,2016-03-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-03-01,2016-03-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-03-01,2016-03-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-03-01,2016-03-31,Q14b,unknown_household_type,0
Data Not Collected,19,all_persons,2016-03-01,2016-03-31,Q14b,without_children,18
Data Not Collected,19,all_persons,2016-03-01,2016-03-31,Q14b,with_children_and_adults,1
Data Not Collected,19,all_persons,2016-03-01,2016-03-31,Q14b,with_only_children,0
Data Not Collected,19,all_persons,2016-03-01,2016-03-31,Q14b,unknown_household_type,0
Yes,5,all_persons,2016-04-01,2016-04-30,Q14b,without_children,2
Yes,5,all_persons,2016-04-01,2016-04-30,Q14b,with_children_and_adults,3
Yes,5,all_persons,2016-04-01,2016-04-30,Q14b,with_only_children,0
Yes,5,all_persons,2016-04-01,2016-04-30,Q14b,unknown_household_type,0
No,39,all_persons,2016-04-01,2016-04-30,Q14b,without_children,19
No,39,all_persons,2016-04-01,2016-04-30,Q14b,with_children_and_adults,20
No,39,all_persons,2016-04-01,2016-04-30,Q14b,with_only_children,0
No,39,all_persons,2016-04-01,2016-04-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q14b,unknown_household_type,0
Data Not Collected,7,all_persons,2016-04-01,2016-04-30,Q14b,without_children,7
Data Not Collected,7,all_persons,2016-04-01,2016-04-30,Q14b,with_children_and_adults,0
Data Not Collected,7,all_persons,2016-04-01,2016-04-30,Q14b,with_only_children,0
Data Not Collected,7,all_persons,2016-04-01,2016-04-30,Q14b,unknown_household_type,0
Yes,5,all_persons,2016-05-01,2016-05-31,Q14b,without_children,2
Yes,5,all_persons,2016-05-01,2016-05-31,Q14b,with_children_and_adults,3
Yes,5,all_persons,2016-05-01,2016-05-31,Q14b,with_only_children,0
Yes,5,all_persons,2016-05-01,2016-05-31,Q14b,unknown_household_type,0
No,28,all_persons,2016-05-01,2016-05-31,Q14b,without_children,10
No,28,all_persons,2016-05-01,2016-05-31,Q14b,with_children_and_adults,18
No,28,all_persons,2016-05-01,2016-05-31,Q14b,with_only_children,0
No,28,all_persons,2016-05-01,2016-05-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q14b,unknown_household_type,0
Data Not Collected,2,all_persons,2016-05-01,2016-05-31,Q14b,without_children,2
Data Not Collected,2,all_persons,2016-05-01,2016-05-31,Q14b,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-05-01,2016-05-31,Q14b,with_only_children,0
Data Not Collected,2,all_persons,2016-05-01,2016-05-31,Q14b,unknown_household_type,0
Yes,6,all_persons,2016-06-01,2016-06-30,Q14b,without_children,2
Yes,6,all_persons,2016-06-01,2016-06-30,Q14b,with_children_and_adults,4
Yes,6,all_persons,2016-06-01,2016-06-30,Q14b,with_only_children,0
Yes,6,all_persons,2016-06-01,2016-06-30,Q14b,unknown_household_type,0
No,26,all_persons,2016-06-01,2016-06-30,Q14b,without_children,8
No,26,all_persons,2016-06-01,2016-06-30,Q14b,with_children_and_adults,18
No,26,all_persons,2016-06-01,2016-06-30,Q14b,with_only_children,0
No,26,all_persons,2016-06-01,2016-06-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q14b,unknown_household_type,0
Data Not Collected,2,all_persons,2016-06-01,2016-06-30,Q14b,without_children,2
Data Not Collected,2,all_persons,2016-06-01,2016-06-30,Q14b,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-06-01,2016-06-30,Q14b,with_only_children,0
Data Not Collected,2,all_persons,2016-06-01,2016-06-30,Q14b,unknown_household_type,0
Yes,9,all_persons,2016-07-01,2016-07-31,Q14b,without_children,2
Yes,9,all_persons,2016-07-01,2016-07-31,Q14b,with_children_and_adults,7
Yes,9,all_persons,2016-07-01,2016-07-31,Q14b,with_only_children,0
Yes,9,all_persons,2016-07-01,2016-07-31,Q14b,unknown_household_type,0
No,26,all_persons,2016-07-01,2016-07-31,Q14b,without_children,12
No,26,all_persons,2016-07-01,2016-07-31,Q14b,with_children_and_adults,14
No,26,all_persons,2016-07-01,2016-07-31,Q14b,with_only_children,0
No,26,all_persons,2016-07-01,2016-07-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q14b,with_children_and_adults,0
