ch_status_persons,total,population,start_date,end_date,question,household_type,count
Chronically Homeless,17,all_persons,2015-06-01,2015-06-30,Q26b,unknown_household_type,0
Not Chronically Homeless,424,all_persons,2015-06-01,2015-06-30,Q26b,without_children,183
Not Chronically Homeless,424,all_persons,2015-06-01,2015-06-30,Q26b,with_children_and_adults,239
Not Chronically Homeless,424,all_persons,2015-06-01,2015-06-30,Q26b,with_only_children,2
Not Chronically Homeless,424,all_persons,2015-06-01,2015-06-30,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2015-06-01,2015-06-30,Q26b,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2015-06-01,2015-06-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2015-06-01,2015-06-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2015-06-01,2015-06-30,Q26b,unknown_household_type,0
Data Not Collected,91,all_persons,2015-06-01,2015-06-30,Q26b,without_children,71
Data Not Collected,91,all_persons,2015-06-01,2015-06-30,Q26b,with_children_and_adults,18
Data Not Collected,91,all_persons,2015-06-01,2015-06-30,Q26b,with_only_children,0
Data Not Collected,91,all_persons,2015-06-01,2015-06-30,Q26b,unknown_household_type,2
Chronically Homeless,16,all_persons,2015-07-01,2015-07-31,Q26b,without_children,16
Chronically Homeless,16,all_persons,2015-07-01,2015-07-31,Q26b,with_children_and_adults,0
Chronically Homeless,16,all_persons,2015-07-01,2015-07-31,Q26b,with_only_children,0
Chronically Homeless,16,all_persons,2015-07-01,2015-07-31,Q26b,unknown_household_type,0
Not Chronically Homeless,445,all_persons,2015-07-01,2015-07-31,Q26b,without_children,184
Not Chronically Homeless,445,all_persons,2015-07-01,2015-07-31,Q26b,with_children_and_adults,259
Not Chronically Homeless,445,all_persons,2015-07-01,2015-07-31,Q26b,with_only_children,2
Not Chronically Homeless,445,all_persons,2015-07-01,2015-07-31,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q26b,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q26b,unknown_household_type,0
Data Not Collected,84,all_persons,2015-07-01,2015-07-31,Q26b,without_children,67
Data Not Collected,84,all_persons,2015-07-01,2015-07-31,Q26b,with_children_and_adults,15
Data Not Collected,84,all_persons,2015-07-01,2015-07-31,Q26b,with_only_children,0
Data Not Collected,84,all_persons,2015-07-01,2015-07-31,Q26b,unknown_household_type,2
Chronically Homeless,23,all_persons,2015-08-01,2015-08-31,Q26b,without_children,20
Chronically Homeless,23,all_persons,2015-08-01,2015-08-31,Q26b,with_children_and_adults,3
Chronically Homeless,23,all_persons,2015-08-01,2015-08-31,Q26b,with_only_children,0
Chronically Homeless,23,all_persons,2015-08-01,2015-08-31,Q26b,unknown_household_type,0
Not Chronically Homeless,397,all_persons,2015-08-01,2015-08-31,Q26b,without_children,163
Not Chronically Homeless,397,all_persons,2015-08-01,2015-08-31,Q26b,with_children_and_adults,232
Not Chronically Homeless,397,all_persons,2015-08-01,2015-08-31,Q26b,with_only_children,2
Not Chronically Homeless,397,all_persons,2015-08-01,2015-08-31,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-08-01,2015-08-31,Q26b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-08-01,2015-08-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-08-01,2015-08-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-08-01,2015-08-31,Q26b,unknown_household_type,0
Data Not Collected,86,all_persons,2015-08-01,2015-08-31,Q26b,without_children,68
Data Not Collected,86,all_persons,2015-08-01,2015-08-31,Q26b,with_children_and_adults,16
Data Not Collected,86,all_persons,2015-08-01,2015-08-31,Q26b,with_only_children,0
Data Not Collected,86,all_persons,2015-08-01,2015-08-31,Q26b,unknown_household_type,2
Chronically Homeless,27,all_persons,2015-09-01,2015-09-30,Q26b,without_children,21
Chronically Homeless,27,all_persons,2015-09-01,2015-09-30,Q26b,with_children_and_adults,6
Chronically Homeless,27,all_persons,2015-09-01,2015-09-30,Q26b,with_only_children,0
Chronically Homeless,27,all_persons,2015-09-01,2015-09-30,Q26b,unknown_household_type,0
Not Chronically Homeless,488,all_persons,2015-09-01,2015-09-30,Q26b,without_children,169
Not Chronically Homeless,488,all_persons,2015-09-01,2015-09-30,Q26b,with_children_and_adults,315
Not Chronically Homeless,488,all_persons,2015-09-01,2015-09-30,Q26b,with_only_children,4
Not Chronically Homeless,488,all_persons,2015-09-01,2015-09-30,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-09-01,2015-09-30,Q26b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-09-01,2015-09-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-09-01,2015-09-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-09-01,2015-09-30,Q26b,unknown_household_type,0
Data Not Collected,92,all_persons,2015-09-01,2015-09-30,Q26b,without_children,64
Data Not Collected,92,all_persons,2015-09-01,2015-09-30,Q26b,with_children_and_adults,26
Data Not Collected,92,all_persons,2015-09-01,2015-09-30,Q26b,with_only_children,0
Data Not Collected,92,all_persons,2015-09-01,2015-09-30,Q26b,unknown_household_type,2
Chronically Homeless,28,all_persons,2015-10-01,2015-10-31,Q26b,without_children,25
Chronically Homeless,28,all_persons,2015-10-01,2015-10-31,Q26b,with_children_and_adults,3
Chronically Homeless,28,all_persons,2015-10-01,2015-10-31,Q26b,with_only_children,0
Chronically Homeless,28,all_persons,2015-10-01,2015-10-31,Q26b,unknown_household_type,0
Not Chronically Homeless,514,all_persons,2015-10-01,2015-10-31,Q26b,without_children,179
Not Chronically Homeless,514,all_persons,2015-10-01,2015-10-31,Q26b,with_children_and_adults,333
Not Chronically Homeless,514,all_persons,2015-10-01,2015-10-31,Q26b,with_only_children,2
Not Chronically Homeless,514,all_persons,2015-10-01,2015-10-31,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-10-01,2015-10-31,Q26b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-10-01,2015-10-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-10-01,2015-10-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-10-01,2015-10-31,Q26b,unknown_household_type,0
Data Not Collected,87,all_persons,2015-10-01,2015-10-31,Q26b,without_children,62
Data Not Collected,87,all_persons,2015-10-01,2015-10-31,Q26b,with_children_and_adults,23
Data Not Collected,87,all_persons,2015-10-01,2015-10-31,Q26b,with_only_children,0
Data Not Collected,87,all_persons,2015-10-01,2015-10-31,Q26b,unknown_household_type,2
Chronically Homeless,39,all_persons,2015-11-01,2015-11-30,Q26b,without_children,36
Chronically Homeless,39,all_persons,2015-11-01,2015-11-30,Q26b,with_children_and_adults,3
Chronically Homeless,39,all_persons,2015-11-01,2015-11-30,Q26b,with_only_children,0
Chronically Homeless,39,all_persons,2015-11-01,2015-11-30,Q26b,unknown_household_type,0
Not Chronically Homeless,480,all_persons,2015-11-01,2015-11-30,Q26b,without_children,194
Not Chronically Homeless,480,all_persons,2015-11-01,2015-11-30,Q26b,with_children_and_adults,283
Not Chronically Homeless,480,all_persons,2015-11-01,2015-11-30,Q26b,with_only_children,3
Not Chronically Homeless,480,all_persons,2015-11-01,2015-11-30,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2015-11-01,2015-11-30,Q26b,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-11-01,2015-11-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-11-01,2015-11-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2015-11-01,2015-11-30,Q26b,unknown_household_type,0
Data Not Collected,108,all_persons,2015-11-01,2015-11-30,Q26b,without_children,84
Data Not Collected,108,all_persons,2015-11-01,2015-11-30,Q26b,with_children_and_adults,22
Data Not Collected,108,all_persons,2015-11-01,2015-11-30,Q26b,with_only_children,0
Data Not Collected,108,all_persons,2015-11-01,2015-11-30,Q26b,unknown_household_type,2
Chronically Homeless,38,all_persons,2015-12-01,2015-12-31,Q26b,without_children,35
Chronically Homeless,38,all_persons,2015-12-01,2015-12-31,Q26b,with_children_and_adults,3
Chronically Homeless,38,all_persons,2015-12-01,2015-12-31,Q26b,with_only_children,0
Chronically Homeless,38,all_persons,2015-12-01,2015-12-31,Q26b,unknown_household_type,0
Not Chronically Homeless,475,all_persons,2015-12-01,2015-12-31,Q26b,without_children,199
Not Chronically Homeless,475,all_persons,2015-12-01,2015-12-31,Q26b,with_children_and_adults,273
Not Chronically Homeless,475,all_persons,2015-12-01,2015-12-31,Q26b,with_only_children,3
Not Chronically Homeless,475,all_persons,2015-12-01,2015-12-31,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-12-01,2015-12-31,Q26b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-12-01,2015-12-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-12-01,2015-12-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-12-01,2015-12-31,Q26b,unknown_household_type,0
Data Not Collected,104,all_persons,2015-12-01,2015-12-31,Q26b,without_children,80
Data Not Collected,104,all_persons,2015-12-01,2015-12-31,Q26b,with_children_and_adults,22
Data Not Collected,104,all_persons,2015-12-01,2015-12-31,Q26b,with_only_children,0
Data Not Collected,104,all_persons,2015-12-01,2015-12-31,Q26b,unknown_household_type,2
Chronically Homeless,42,all_persons,2016-01-01,2016-01-31,Q26b,without_children,39
Chronically Homeless,42,all_persons,2016-01-01,2016-01-31,Q26b,with_children_and_adults,3
Chronically Homeless,42,all_persons,2016-01-01,2016-01-31,Q26b,with_only_children,0
Chronically Homeless,42,all_persons,2016-01-01,2016-01-31,Q26b,unknown_household_type,0
Not Chronically Homeless,445,all_persons,2016-01-01,2016-01-31,Q26b,without_children,196
Not Chronically Homeless,445,all_persons,2016-01-01,2016-01-31,Q26b,with_children_and_adults,247
Not Chronically Homeless,445,all_persons,2016-01-01,2016-01-31,Q26b,with_only_children,2
Not Chronically Homeless,445,all_persons,2016-01-01,2016-01-31,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2016-01-01,2016-01-31,Q26b,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2016-01-01,2016-01-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2016-01-01,2016-01-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2016-01-01,2016-01-31,Q26b,unknown_household_type,0
Data Not Collected,110,all_persons,2016-01-01,2016-01-31,Q26b,without_children,90
Data Not Collected,110,all_persons,2016-01-01,2016-01-31,Q26b,with_children_and_adults,18
Data Not Collected,110,all_persons,2016-01-01,2016-01-31,Q26b,with_only_children,0
Data Not Collected,110,all_persons,2016-01-01,2016-01-31,Q26b,unknown_household_type,2
Chronically Homeless,48,all_persons,2016-02-01,2016-02-29,Q26b,without_children,48
Chronically Homeless,48,all_persons,2016-02-01,2016-02-29,Q26b,with_children_and_adults,0
Chronically Homeless,48,all_persons,2016-02-01,2016-02-29,Q26b,with_only_children,0
Chronically Homeless,48,all_persons,2016-02-01,2016-02-29,Q26b,unknown_household_type,0
Not Chronically Homeless,423,all_persons,2016-02-01,2016-02-29,Q26b,without_children,194
Not Chronically Homeless,423,all_persons,2016-02-01,2016-02-29,Q26b,with_children_and_adults,226
Not Chronically Homeless,423,all_persons,2016-02-01,2016-02-29,Q26b,with_only_children,3
Not Chronically Homeless,423,all_persons,2016-02-01,2016-02-29,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2016-02-01,2016-02-29,Q26b,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2016-02-01,2016-02-29,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2016-02-01,2016-02-29,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2016-02-01,2016-02-29,Q26b,unknown_household_type,0
Data Not Collected,101,all_persons,2016-02-01,2016-02-29,Q26b,without_children,89
Data Not Collected,101,all_persons,2016-02-01,2016-02-29,Q26b,with_children_and_adults,10
Data Not Collected,101,all_persons,2016-02-01,2016-02-29,Q26b,with_only_children,0
Data Not Collected,101,all_persons,2016-02-01,2016-02-29,Q26b,unknown_household_type,2
Chronically Homeless,49,all_persons,2016-03-01,2016-03-31,Q26b,without_children,49
Chronically Homeless,49,all_persons,2016-03-01,2016-03-31,Q26b,with_children_and_adults,0
Chronically Homeless,49,all_persons,2016-03-01,2016-03-31,Q26b,with_only_children,0
Chronically Homeless,49,all_persons,2016-03-01,2016-03-31,Q26b,unknown_household_type,0
Not Chronically Homeless,425,all_persons,2016-03-01,2016-03-31,Q26b,without_children,209
Not Chronically Homeless,425,all_persons,2016-03-01,2016-03-31,Q26b,with_children_and_adults,212
Not Chronically Homeless,425,all_persons,2016-03-01,2016-03-31,Q26b,with_only_children,4
Not Chronically Homeless,425,all_persons,2016-03-01,2016-03-31,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2016-03-01,2016-03-31,Q26b,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2016-03-01,2016-03-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2016-03-01,2016-03-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2016-03-01,2016-03-31,Q26b,unknown_household_type,0
Data Not Collected,98,all_persons,2016-03-01,2016-03-31,Q26b,without_children,83
Data Not Collected,98,all_persons,2016-03-01,2016-03-31,Q26b,with_children_and_adults,13
Data Not Collected,98,all_persons,2016-03-01,2016-03-31,Q26b,with_only_children,0
Data Not Collected,98,all_persons,2016-03-01,2016-03-31,Q26b,unknown_household_type,2
Chronically Homeless,48,all_persons,2016-04-01,2016-04-30,Q26b,without_children,46
Chronically Homeless,48,all_persons,2016-04-01,2016-04-30,Q26b,with_children_and_adults,2
Chronically Homeless,48,all_persons,2016-04-01,2016-04-30,Q26b,with_only_children,0
Chronically Homeless,48,all_persons,2016-04-01,2016-04-30,Q26b,unknown_household_type,0
Not Chronically Homeless,417,all_persons,2016-04-01,2016-04-30,Q26b,without_children,196
Not Chronically Homeless,417,all_persons,2016-04-01,2016-04-30,Q26b,with_children_and_adults,217
Not Chronically Homeless,417,all_persons,2016-04-01,2016-04-30,Q26b,with_only_children,4
Not Chronically Homeless,417,all_persons,2016-04-01,2016-04-30,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-04-01,2016-04-30,Q26b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-04-01,2016-04-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-04-01,2016-04-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-04-01,2016-04-30,Q26b,unknown_household_type,0
Data Not Collected,66,all_persons,2016-04-01,2016-04-30,Q26b,without_children,51
Data Not Collected,66,all_persons,2016-04-01,2016-04-30,Q26b,with_children_and_adults,13
Data Not Collected,66,all_persons,2016-04-01,2016-04-30,Q26b,with_only_children,0
Data Not Collected,66,all_persons,2016-04-01,2016-04-30,Q26b,unknown_household_type,2
Chronically Homeless,43,all_persons,2016-05-01,2016-05-31,Q26b,without_children,43
Chronically Homeless,43,all_persons,2016-05-01,2016-05-31,Q26b,with_children_and_adults,0
Chronically Homeless,43,all_persons,2016-05-01,2016-05-31,Q26b,with_only_children,0
Chronically Homeless,43,all_persons,2016-05-01,2016-05-31,Q26b,unknown_household_type,0
Not Chronically Homeless,448,all_persons,2016-05-01,2016-05-31,Q26b,without_children,189
Not Chronically Homeless,448,all_persons,2016-05-01,2016-05-31,Q26b,with_children_and_adults,247
Not Chronically Homeless,448,all_persons,2016-05-01,2016-05-31,Q26b,with_only_children,9
Not Chronically Homeless,448,all_persons,2016-05-01,2016-05-31,Q26b,unknown_household_type,3
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q26b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q26b,unknown_household_type,0
Data Not Collected,47,all_persons,2016-05-01,2016-05-31,Q26b,without_children,34
Data Not Collected,47,all_persons,2016-05-01,2016-05-31,Q26b,with_children_and_adults,11
Data Not Collected,47,all_persons,2016-05-01,2016-05-31,Q26b,with_only_children,0
Data Not Collected,47,all_persons,2016-05-01,2016-05-31,Q26b,unknown_household_type,2
