length,total,population,start_date,end_date,question,status,count
30 days or less,250,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,142
30 days or less,250,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,108
31 to 60 days,76,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,6
31 to 60 days,76,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,70
61 to 90 days,49,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,18
61 to 90 days,49,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,31
91 to 180 days,79,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,12
91 to 180 days,79,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,67
181 to 365 days,42,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,0
181 to 365 days,42,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,42
366 to 730 Days (1-2 Yrs),15,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),15,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,15
"731 to 1,095 Days (2-3 Yrs)",18,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",18,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,18
"1,096 to 1,460 Days (3-4 Yrs)",11,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",11,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,11
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,12
"More than 1,825 Days (>5 Yrs)",44,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",44,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,44
Data Not Collected,0,all_persons,2015-01-01,2015-01-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-01-01,2015-01-31,Q22a1,stayers,0
30 days or less,226,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,120
30 days or less,226,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,106
31 to 60 days,75,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,11
31 to 60 days,75,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,64
61 to 90 days,67,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,23
61 to 90 days,67,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,44
91 to 180 days,81,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,17
91 to 180 days,81,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,64
181 to 365 days,45,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,1
181 to 365 days,45,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,44
366 to 730 Days (1-2 Yrs),19,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),19,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,18
"731 to 1,095 Days (2-3 Yrs)",18,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",18,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,18
"1,096 to 1,460 Days (3-4 Yrs)",11,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",11,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,11
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,13
"More than 1,825 Days (>5 Yrs)",44,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",44,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,44
Data Not Collected,0,all_persons,2015-02-01,2015-02-28,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-02-01,2015-02-28,Q22a1,stayers,0
30 days or less,213,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,139
30 days or less,213,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,74
31 to 60 days,81,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,31
31 to 60 days,81,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,50
61 to 90 days,62,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,17
61 to 90 days,62,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,45
91 to 180 days,61,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,8
91 to 180 days,61,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,53
181 to 365 days,53,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,4
181 to 365 days,53,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,49
366 to 730 Days (1-2 Yrs),16,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),16,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,16
"731 to 1,095 Days (2-3 Yrs)",13,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",13,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,13
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,14
"1,461 to 1,825 Days (5-5 Yrs)",10,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",10,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,10
"More than 1,825 Days (>5 Yrs)",49,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",49,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,49
Data Not Collected,0,all_persons,2015-03-01,2015-03-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-03-01,2015-03-31,Q22a1,stayers,0
30 days or less,193,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,129
30 days or less,193,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,64
31 to 60 days,41,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,11
31 to 60 days,41,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,30
61 to 90 days,47,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,20
61 to 90 days,47,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,27
91 to 180 days,59,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,16
91 to 180 days,59,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,43
181 to 365 days,72,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,4
181 to 365 days,72,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,68
366 to 730 Days (1-2 Yrs),17,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),17,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,16
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,14
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,14
"1,461 to 1,825 Days (5-5 Yrs)",10,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",10,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,10
"More than 1,825 Days (>5 Yrs)",49,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",49,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,49
Data Not Collected,0,all_persons,2015-04-01,2015-04-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-04-01,2015-04-30,Q22a1,stayers,0
30 days or less,129,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,58
30 days or less,129,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,71
31 to 60 days,61,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,10
31 to 60 days,61,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,51
61 to 90 days,29,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,2
61 to 90 days,29,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,27
91 to 180 days,67,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,7
91 to 180 days,67,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,60
181 to 365 days,66,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,5
181 to 365 days,66,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,61
366 to 730 Days (1-2 Yrs),18,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),18,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,18
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,14
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,14
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,11
"More than 1,825 Days (>5 Yrs)",50,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",50,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,50
Data Not Collected,0,all_persons,2015-05-01,2015-05-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-05-01,2015-05-31,Q22a1,stayers,0
30 days or less,162,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,73
30 days or less,162,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,89
31 to 60 days,68,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,20
31 to 60 days,68,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,48
61 to 90 days,50,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,16
61 to 90 days,50,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,34
91 to 180 days,75,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,27
91 to 180 days,75,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,48
181 to 365 days,69,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,30
181 to 365 days,69,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,39
366 to 730 Days (1-2 Yrs),20,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),20,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,19
"731 to 1,095 Days (2-3 Yrs)",16,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",16,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,15
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,13
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,11
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,50
Data Not Collected,0,all_persons,2015-06-01,2015-06-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-06-01,2015-06-30,Q22a1,stayers,0
30 days or less,204,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,97
30 days or less,204,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,107
31 to 60 days,81,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,24
31 to 60 days,81,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,57
61 to 90 days,30,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,7
61 to 90 days,30,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,23
91 to 180 days,73,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,18
91 to 180 days,73,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,55
181 to 365 days,53,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,5
181 to 365 days,53,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,48
366 to 730 Days (1-2 Yrs),18,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),18,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,18
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,14
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,14
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,9
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,51
Data Not Collected,0,all_persons,2015-07-01,2015-07-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-07-01,2015-07-31,Q22a1,stayers,0
30 days or less,140,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,32
30 days or less,140,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,108
31 to 60 days,78,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,12
31 to 60 days,78,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,66
61 to 90 days,61,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,1
61 to 90 days,61,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,60
91 to 180 days,61,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,25
91 to 180 days,61,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,36
181 to 365 days,58,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,5
181 to 365 days,58,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,53
366 to 730 Days (1-2 Yrs),18,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),18,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,17
"731 to 1,095 Days (2-3 Yrs)",15,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",15,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,15
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,13
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,12
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,51
Data Not Collected,0,all_persons,2015-08-01,2015-08-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-08-01,2015-08-31,Q22a1,stayers,0
30 days or less,203,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,73
30 days or less,203,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,130
31 to 60 days,95,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,19
31 to 60 days,95,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,76
61 to 90 days,63,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,15
61 to 90 days,63,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,48
91 to 180 days,78,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,22
91 to 180 days,78,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,56
181 to 365 days,50,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,8
181 to 365 days,50,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,42
366 to 730 Days (1-2 Yrs),27,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,15
366 to 730 Days (1-2 Yrs),27,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,12
"731 to 1,095 Days (2-3 Yrs)",15,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",15,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,15
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,14
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,12
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,51
Data Not Collected,0,all_persons,2015-09-01,2015-09-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-09-01,2015-09-30,Q22a1,stayers,0
30 days or less,213,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,68
30 days or less,213,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,145
31 to 60 days,108,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,37
31 to 60 days,108,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,71
61 to 90 days,75,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,15
61 to 90 days,75,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,60
91 to 180 days,81,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,26
91 to 180 days,81,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,55
181 to 365 days,43,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,8
181 to 365 days,43,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,35
366 to 730 Days (1-2 Yrs),19,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,3
366 to 730 Days (1-2 Yrs),19,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,16
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,14
"1,096 to 1,460 Days (3-4 Yrs)",15,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",15,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,15
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,11
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",51,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,51
Data Not Collected,0,all_persons,2015-10-01,2015-10-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-10-01,2015-10-31,Q22a1,stayers,0
30 days or less,172,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,59
30 days or less,172,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,113
31 to 60 days,150,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,43
31 to 60 days,150,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,107
61 to 90 days,63,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,18
61 to 90 days,63,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,45
91 to 180 days,96,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,13
91 to 180 days,96,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,83
181 to 365 days,40,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,4
181 to 365 days,40,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,36
366 to 730 Days (1-2 Yrs),16,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),16,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,16
"731 to 1,095 Days (2-3 Yrs)",11,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",11,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,11
"1,096 to 1,460 Days (3-4 Yrs)",17,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",17,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,17
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,12
"More than 1,825 Days (>5 Yrs)",52,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",52,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,52
Data Not Collected,0,all_persons,2015-11-01,2015-11-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-11-01,2015-11-30,Q22a1,stayers,0
30 days or less,164,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,49
30 days or less,164,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,115
31 to 60 days,113,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,40
31 to 60 days,113,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,73
61 to 90 days,83,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,33
61 to 90 days,83,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,50
91 to 180 days,100,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,48
91 to 180 days,100,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,52
181 to 365 days,49,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,1
181 to 365 days,49,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,48
366 to 730 Days (1-2 Yrs),17,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),17,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,15
