income_sources,population,start_date,end_date,question,status,count
Worker's Compensation,veterans,2014-11-01,2014-11-30,Q25g,income_at_start,0
Worker's Compensation,veterans,2014-11-01,2014-11-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,veterans,2014-11-01,2014-11-30,Q25g,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),veterans,2014-11-01,2014-11-30,Q25g,income_at_start,0
Temporary Assistance for Needy Families (TANF),veterans,2014-11-01,2014-11-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),veterans,2014-11-01,2014-11-30,Q25g,income_at_exit_for_leavers,0
General Assistance (GA),veterans,2014-11-01,2014-11-30,Q25g,income_at_start,0
General Assistance (GA),veterans,2014-11-01,2014-11-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),veterans,2014-11-01,2014-11-30,Q25g,income_at_exit_for_leavers,0
Retirement Income from Social Security,veterans,2014-11-01,2014-11-30,Q25g,income_at_start,2
Retirement Income from Social Security,veterans,2014-11-01,2014-11-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Retirement Income from Social Security,veterans,2014-11-01,2014-11-30,Q25g,income_at_exit_for_leavers,0
Pension or retirement income from a former job,veterans,2014-11-01,2014-11-30,Q25g,income_at_start,0
Pension or retirement income from a former job,veterans,2014-11-01,2014-11-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,veterans,2014-11-01,2014-11-30,Q25g,income_at_exit_for_leavers,0
Child Support,veterans,2014-11-01,2014-11-30,Q25g,income_at_start,0
Child Support,veterans,2014-11-01,2014-11-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Child Support,veterans,2014-11-01,2014-11-30,Q25g,income_at_exit_for_leavers,0
Alimony and other spousal support,veterans,2014-11-01,2014-11-30,Q25g,income_at_start,0
Alimony and other spousal support,veterans,2014-11-01,2014-11-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,veterans,2014-11-01,2014-11-30,Q25g,income_at_exit_for_leavers,0
Other Source,veterans,2014-11-01,2014-11-30,Q25g,income_at_start,0
Other Source,veterans,2014-11-01,2014-11-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Other Source,veterans,2014-11-01,2014-11-30,Q25g,income_at_exit_for_leavers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2014-11-01,2014-11-30,Q25g,income_at_start,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2014-11-01,2014-11-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2014-11-01,2014-11-30,Q25g,income_at_exit_for_leavers,0
Earned Income,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,2
Earned Income,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Earned Income,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,1
Unemployment Insurance,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
Unemployment Insurance,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),veterans,2014-12-01,2014-12-31,Q25g,income_at_start,3
Supplemental Security Income (SSI),veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Supplemental Security Income (SSI),veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,1
Social Security Disability Insurance (SSDI),veterans,2014-12-01,2014-12-31,Q25g,income_at_start,2
Social Security Disability Insurance (SSDI),veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Social Security Disability Insurance (SSDI),veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,1
VA Service - Connected Disability Compensation,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,1
VA Service - Connected Disability Compensation,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Service - Connected Disability Compensation,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,1
VA Non-Service Connected Disability Pension,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
VA Non-Service Connected Disability Pension,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Private Disability Insurance,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
Private Disability Insurance,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Worker's Compensation,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
Worker's Compensation,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
Temporary Assistance for Needy Families (TANF),veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
General Assistance (GA),veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
General Assistance (GA),veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Retirement Income from Social Security,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,2
Retirement Income from Social Security,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Retirement Income from Social Security,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Pension or retirement income from a former job,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
Pension or retirement income from a former job,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Child Support,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
Child Support,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Child Support,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Alimony and other spousal support,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
Alimony and other spousal support,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Other Source,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
Other Source,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Other Source,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2014-12-01,2014-12-31,Q25g,income_at_start,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2014-12-01,2014-12-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2014-12-01,2014-12-31,Q25g,income_at_exit_for_leavers,0
Earned Income,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,2
Earned Income,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Earned Income,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,1
Unemployment Insurance,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
Unemployment Insurance,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),veterans,2015-01-01,2015-01-31,Q25g,income_at_start,2
Supplemental Security Income (SSI),veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Supplemental Security Income (SSI),veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,1
Social Security Disability Insurance (SSDI),veterans,2015-01-01,2015-01-31,Q25g,income_at_start,2
Social Security Disability Insurance (SSDI),veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Social Security Disability Insurance (SSDI),veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,2
VA Service - Connected Disability Compensation,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,2
VA Service - Connected Disability Compensation,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Service - Connected Disability Compensation,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,2
VA Non-Service Connected Disability Pension,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,1
VA Non-Service Connected Disability Pension,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,1
Private Disability Insurance,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
Private Disability Insurance,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
Worker's Compensation,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
Worker's Compensation,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
Temporary Assistance for Needy Families (TANF),veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
General Assistance (GA),veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
General Assistance (GA),veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
Retirement Income from Social Security,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,2
Retirement Income from Social Security,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Retirement Income from Social Security,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,1
Pension or retirement income from a former job,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
Pension or retirement income from a former job,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
Child Support,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
Child Support,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Child Support,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
Alimony and other spousal support,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
Alimony and other spousal support,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
Other Source,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
Other Source,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Other Source,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2015-01-01,2015-01-31,Q25g,income_at_start,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2015-01-01,2015-01-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2015-01-01,2015-01-31,Q25g,income_at_exit_for_leavers,0
Earned Income,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,3
Earned Income,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Earned Income,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,2
Unemployment Insurance,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
Unemployment Insurance,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),veterans,2015-02-01,2015-02-28,Q25g,income_at_start,2
Supplemental Security Income (SSI),veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Supplemental Security Income (SSI),veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Social Security Disability Insurance (SSDI),veterans,2015-02-01,2015-02-28,Q25g,income_at_start,1
Social Security Disability Insurance (SSDI),veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Social Security Disability Insurance (SSDI),veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,1
VA Service - Connected Disability Compensation,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,2
VA Service - Connected Disability Compensation,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Service - Connected Disability Compensation,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,2
VA Non-Service Connected Disability Pension,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,1
VA Non-Service Connected Disability Pension,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,1
Private Disability Insurance,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
Private Disability Insurance,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Worker's Compensation,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
Worker's Compensation,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
Temporary Assistance for Needy Families (TANF),veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
General Assistance (GA),veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
General Assistance (GA),veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Retirement Income from Social Security,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,1
Retirement Income from Social Security,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Retirement Income from Social Security,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Pension or retirement income from a former job,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
Pension or retirement income from a former job,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Child Support,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
Child Support,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Child Support,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Alimony and other spousal support,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
Alimony and other spousal support,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Other Source,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
Other Source,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Other Source,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2015-02-01,2015-02-28,Q25g,income_at_start,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2015-02-01,2015-02-28,Q25g,income_at_latest_annual_assessment_for_stayers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2015-02-01,2015-02-28,Q25g,income_at_exit_for_leavers,0
Earned Income,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,2
Earned Income,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Earned Income,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Unemployment Insurance,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
Unemployment Insurance,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),veterans,2015-03-01,2015-03-31,Q25g,income_at_start,4
Supplemental Security Income (SSI),veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Supplemental Security Income (SSI),veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,1
Social Security Disability Insurance (SSDI),veterans,2015-03-01,2015-03-31,Q25g,income_at_start,1
Social Security Disability Insurance (SSDI),veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Social Security Disability Insurance (SSDI),veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
VA Service - Connected Disability Compensation,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,2
VA Service - Connected Disability Compensation,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Service - Connected Disability Compensation,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,1
VA Non-Service Connected Disability Pension,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,1
VA Non-Service Connected Disability Pension,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Private Disability Insurance,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
Private Disability Insurance,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Worker's Compensation,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
Worker's Compensation,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
Temporary Assistance for Needy Families (TANF),veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
General Assistance (GA),veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
General Assistance (GA),veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Retirement Income from Social Security,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,3
Retirement Income from Social Security,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Retirement Income from Social Security,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,1
Pension or retirement income from a former job,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
Pension or retirement income from a former job,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Child Support,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
Child Support,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Child Support,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Alimony and other spousal support,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
Alimony and other spousal support,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Other Source,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
Other Source,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Other Source,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2015-03-01,2015-03-31,Q25g,income_at_start,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2015-03-01,2015-03-31,Q25g,income_at_latest_annual_assessment_for_stayers,0
Veterans with Income Information at Start and Annual Assessment/Exit,veterans,2015-03-01,2015-03-31,Q25g,income_at_exit_for_leavers,0
Earned Income,veterans,2015-04-01,2015-04-30,Q25g,income_at_start,5
Earned Income,veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Earned Income,veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,4
Unemployment Insurance,veterans,2015-04-01,2015-04-30,Q25g,income_at_start,0
Unemployment Insurance,veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),veterans,2015-04-01,2015-04-30,Q25g,income_at_start,4
Supplemental Security Income (SSI),veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Supplemental Security Income (SSI),veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,4
Social Security Disability Insurance (SSDI),veterans,2015-04-01,2015-04-30,Q25g,income_at_start,3
Social Security Disability Insurance (SSDI),veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Social Security Disability Insurance (SSDI),veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,1
VA Service - Connected Disability Compensation,veterans,2015-04-01,2015-04-30,Q25g,income_at_start,2
VA Service - Connected Disability Compensation,veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Service - Connected Disability Compensation,veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,1
VA Non-Service Connected Disability Pension,veterans,2015-04-01,2015-04-30,Q25g,income_at_start,1
VA Non-Service Connected Disability Pension,veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,1
Private Disability Insurance,veterans,2015-04-01,2015-04-30,Q25g,income_at_start,0
Private Disability Insurance,veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,0
Worker's Compensation,veterans,2015-04-01,2015-04-30,Q25g,income_at_start,0
Worker's Compensation,veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),veterans,2015-04-01,2015-04-30,Q25g,income_at_start,0
Temporary Assistance for Needy Families (TANF),veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,0
General Assistance (GA),veterans,2015-04-01,2015-04-30,Q25g,income_at_start,0
General Assistance (GA),veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,0
Retirement Income from Social Security,veterans,2015-04-01,2015-04-30,Q25g,income_at_start,2
Retirement Income from Social Security,veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Retirement Income from Social Security,veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,2
Pension or retirement income from a former job,veterans,2015-04-01,2015-04-30,Q25g,income_at_start,1
Pension or retirement income from a former job,veterans,2015-04-01,2015-04-30,Q25g,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,veterans,2015-04-01,2015-04-30,Q25g,income_at_exit_for_leavers,1
Child Support,veterans,2015-04-01,2015-04-30,Q25g,income_at_start,0
