veteran_status_households,total,population,start_date,end_date,question,household_type,count
Client Doesn't Know/Client Refused,2,all_households,2015-05-01,2015-05-31,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2015-05-01,2015-05-31,Q25b,without_children,5
Data Not Collected,6,all_households,2015-05-01,2015-05-31,Q25b,with_children_and_adults,1
Data Not Collected,6,all_households,2015-05-01,2015-05-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,0,all_households,2015-06-01,2015-06-30,Q25b,without_children,0
Chronically Homeless Veteran,0,all_households,2015-06-01,2015-06-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,0,all_households,2015-06-01,2015-06-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,9,all_households,2015-06-01,2015-06-30,Q25b,without_children,7
Non-Chronically Homeless Veteran,9,all_households,2015-06-01,2015-06-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,9,all_households,2015-06-01,2015-06-30,Q25b,unknown_household_type,0
Not a Veteran,281,all_households,2015-06-01,2015-06-30,Q25b,without_children,216
Not a Veteran,281,all_households,2015-06-01,2015-06-30,Q25b,with_children_and_adults,65
Not a Veteran,281,all_households,2015-06-01,2015-06-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2015-06-01,2015-06-30,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2015-06-01,2015-06-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2015-06-01,2015-06-30,Q25b,unknown_household_type,0
Data Not Collected,5,all_households,2015-06-01,2015-06-30,Q25b,without_children,5
Data Not Collected,5,all_households,2015-06-01,2015-06-30,Q25b,with_children_and_adults,0
Data Not Collected,5,all_households,2015-06-01,2015-06-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,1,all_households,2015-07-01,2015-07-31,Q25b,without_children,1
Chronically Homeless Veteran,1,all_households,2015-07-01,2015-07-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,1,all_households,2015-07-01,2015-07-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,10,all_households,2015-07-01,2015-07-31,Q25b,without_children,8
Non-Chronically Homeless Veteran,10,all_households,2015-07-01,2015-07-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,10,all_households,2015-07-01,2015-07-31,Q25b,unknown_household_type,0
Not a Veteran,281,all_households,2015-07-01,2015-07-31,Q25b,without_children,211
Not a Veteran,281,all_households,2015-07-01,2015-07-31,Q25b,with_children_and_adults,70
Not a Veteran,281,all_households,2015-07-01,2015-07-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2015-07-01,2015-07-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2015-07-01,2015-07-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2015-07-01,2015-07-31,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2015-07-01,2015-07-31,Q25b,without_children,6
Data Not Collected,6,all_households,2015-07-01,2015-07-31,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2015-07-01,2015-07-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,1,all_households,2015-08-01,2015-08-31,Q25b,without_children,1
Chronically Homeless Veteran,1,all_households,2015-08-01,2015-08-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,1,all_households,2015-08-01,2015-08-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_households,2015-08-01,2015-08-31,Q25b,without_children,8
Non-Chronically Homeless Veteran,11,all_households,2015-08-01,2015-08-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,11,all_households,2015-08-01,2015-08-31,Q25b,unknown_household_type,0
Not a Veteran,265,all_households,2015-08-01,2015-08-31,Q25b,without_children,197
Not a Veteran,265,all_households,2015-08-01,2015-08-31,Q25b,with_children_and_adults,68
Not a Veteran,265,all_households,2015-08-01,2015-08-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2015-08-01,2015-08-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2015-08-01,2015-08-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2015-08-01,2015-08-31,Q25b,unknown_household_type,0
Data Not Collected,5,all_households,2015-08-01,2015-08-31,Q25b,without_children,5
Data Not Collected,5,all_households,2015-08-01,2015-08-31,Q25b,with_children_and_adults,0
Data Not Collected,5,all_households,2015-08-01,2015-08-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,1,all_households,2015-09-01,2015-09-30,Q25b,without_children,1
Chronically Homeless Veteran,1,all_households,2015-09-01,2015-09-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,1,all_households,2015-09-01,2015-09-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,13,all_households,2015-09-01,2015-09-30,Q25b,without_children,8
Non-Chronically Homeless Veteran,13,all_households,2015-09-01,2015-09-30,Q25b,with_children_and_adults,5
Non-Chronically Homeless Veteran,13,all_households,2015-09-01,2015-09-30,Q25b,unknown_household_type,0
Not a Veteran,291,all_households,2015-09-01,2015-09-30,Q25b,without_children,201
Not a Veteran,291,all_households,2015-09-01,2015-09-30,Q25b,with_children_and_adults,90
Not a Veteran,291,all_households,2015-09-01,2015-09-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2015-09-01,2015-09-30,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2015-09-01,2015-09-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2015-09-01,2015-09-30,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2015-09-01,2015-09-30,Q25b,without_children,6
Data Not Collected,6,all_households,2015-09-01,2015-09-30,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2015-09-01,2015-09-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,1,all_households,2015-10-01,2015-10-31,Q25b,without_children,1
Chronically Homeless Veteran,1,all_households,2015-10-01,2015-10-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,1,all_households,2015-10-01,2015-10-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_households,2015-10-01,2015-10-31,Q25b,without_children,8
Non-Chronically Homeless Veteran,12,all_households,2015-10-01,2015-10-31,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,12,all_households,2015-10-01,2015-10-31,Q25b,unknown_household_type,0
Not a Veteran,312,all_households,2015-10-01,2015-10-31,Q25b,without_children,216
Not a Veteran,312,all_households,2015-10-01,2015-10-31,Q25b,with_children_and_adults,96
Not a Veteran,312,all_households,2015-10-01,2015-10-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2015-10-01,2015-10-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2015-10-01,2015-10-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2015-10-01,2015-10-31,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2015-10-01,2015-10-31,Q25b,without_children,6
Data Not Collected,6,all_households,2015-10-01,2015-10-31,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2015-10-01,2015-10-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,4,all_households,2015-11-01,2015-11-30,Q25b,without_children,4
Chronically Homeless Veteran,4,all_households,2015-11-01,2015-11-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,4,all_households,2015-11-01,2015-11-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_households,2015-11-01,2015-11-30,Q25b,without_children,8
Non-Chronically Homeless Veteran,11,all_households,2015-11-01,2015-11-30,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,11,all_households,2015-11-01,2015-11-30,Q25b,unknown_household_type,0
Not a Veteran,341,all_households,2015-11-01,2015-11-30,Q25b,without_children,262
Not a Veteran,341,all_households,2015-11-01,2015-11-30,Q25b,with_children_and_adults,79
Not a Veteran,341,all_households,2015-11-01,2015-11-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2015-11-01,2015-11-30,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2015-11-01,2015-11-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2015-11-01,2015-11-30,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2015-11-01,2015-11-30,Q25b,without_children,6
Data Not Collected,6,all_households,2015-11-01,2015-11-30,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2015-11-01,2015-11-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,5,all_households,2015-12-01,2015-12-31,Q25b,without_children,5
Chronically Homeless Veteran,5,all_households,2015-12-01,2015-12-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,5,all_households,2015-12-01,2015-12-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_households,2015-12-01,2015-12-31,Q25b,without_children,8
Non-Chronically Homeless Veteran,11,all_households,2015-12-01,2015-12-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,11,all_households,2015-12-01,2015-12-31,Q25b,unknown_household_type,0
Not a Veteran,331,all_households,2015-12-01,2015-12-31,Q25b,without_children,253
Not a Veteran,331,all_households,2015-12-01,2015-12-31,Q25b,with_children_and_adults,78
Not a Veteran,331,all_households,2015-12-01,2015-12-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2015-12-01,2015-12-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2015-12-01,2015-12-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2015-12-01,2015-12-31,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2015-12-01,2015-12-31,Q25b,without_children,6
Data Not Collected,6,all_households,2015-12-01,2015-12-31,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2015-12-01,2015-12-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,6,all_households,2016-01-01,2016-01-31,Q25b,without_children,6
Chronically Homeless Veteran,6,all_households,2016-01-01,2016-01-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,6,all_households,2016-01-01,2016-01-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_households,2016-01-01,2016-01-31,Q25b,without_children,10
Non-Chronically Homeless Veteran,11,all_households,2016-01-01,2016-01-31,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,11,all_households,2016-01-01,2016-01-31,Q25b,unknown_household_type,0
Not a Veteran,342,all_households,2016-01-01,2016-01-31,Q25b,without_children,268
Not a Veteran,342,all_households,2016-01-01,2016-01-31,Q25b,with_children_and_adults,74
Not a Veteran,342,all_households,2016-01-01,2016-01-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2016-01-01,2016-01-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2016-01-01,2016-01-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2016-01-01,2016-01-31,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2016-01-01,2016-01-31,Q25b,without_children,6
Data Not Collected,6,all_households,2016-01-01,2016-01-31,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2016-01-01,2016-01-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,7,all_households,2016-02-01,2016-02-29,Q25b,without_children,7
Chronically Homeless Veteran,7,all_households,2016-02-01,2016-02-29,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,7,all_households,2016-02-01,2016-02-29,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_households,2016-02-01,2016-02-29,Q25b,without_children,9
Non-Chronically Homeless Veteran,12,all_households,2016-02-01,2016-02-29,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,12,all_households,2016-02-01,2016-02-29,Q25b,unknown_household_type,0
Not a Veteran,335,all_households,2016-02-01,2016-02-29,Q25b,without_children,275
Not a Veteran,335,all_households,2016-02-01,2016-02-29,Q25b,with_children_and_adults,60
Not a Veteran,335,all_households,2016-02-01,2016-02-29,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2016-02-01,2016-02-29,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2016-02-01,2016-02-29,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2016-02-01,2016-02-29,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2016-02-01,2016-02-29,Q25b,without_children,6
Data Not Collected,6,all_households,2016-02-01,2016-02-29,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2016-02-01,2016-02-29,Q25b,unknown_household_type,0
Chronically Homeless Veteran,8,all_households,2016-03-01,2016-03-31,Q25b,without_children,8
Chronically Homeless Veteran,8,all_households,2016-03-01,2016-03-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,8,all_households,2016-03-01,2016-03-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,17,all_households,2016-03-01,2016-03-31,Q25b,without_children,14
Non-Chronically Homeless Veteran,17,all_households,2016-03-01,2016-03-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,17,all_households,2016-03-01,2016-03-31,Q25b,unknown_household_type,0
Not a Veteran,337,all_households,2016-03-01,2016-03-31,Q25b,without_children,276
Not a Veteran,337,all_households,2016-03-01,2016-03-31,Q25b,with_children_and_adults,61
Not a Veteran,337,all_households,2016-03-01,2016-03-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2016-03-01,2016-03-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2016-03-01,2016-03-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2016-03-01,2016-03-31,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2016-03-01,2016-03-31,Q25b,without_children,6
Data Not Collected,6,all_households,2016-03-01,2016-03-31,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2016-03-01,2016-03-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,11,all_households,2016-04-01,2016-04-30,Q25b,without_children,11
Chronically Homeless Veteran,11,all_households,2016-04-01,2016-04-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,11,all_households,2016-04-01,2016-04-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_households,2016-04-01,2016-04-30,Q25b,without_children,8
Non-Chronically Homeless Veteran,11,all_households,2016-04-01,2016-04-30,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,11,all_households,2016-04-01,2016-04-30,Q25b,unknown_household_type,0
Not a Veteran,296,all_households,2016-04-01,2016-04-30,Q25b,without_children,232
Not a Veteran,296,all_households,2016-04-01,2016-04-30,Q25b,with_children_and_adults,64
Not a Veteran,296,all_households,2016-04-01,2016-04-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2016-04-01,2016-04-30,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2016-04-01,2016-04-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2016-04-01,2016-04-30,Q25b,unknown_household_type,0
Data Not Collected,8,all_households,2016-04-01,2016-04-30,Q25b,without_children,8
Data Not Collected,8,all_households,2016-04-01,2016-04-30,Q25b,with_children_and_adults,0
Data Not Collected,8,all_households,2016-04-01,2016-04-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,13,all_households,2016-05-01,2016-05-31,Q25b,without_children,13
Chronically Homeless Veteran,13,all_households,2016-05-01,2016-05-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,13,all_households,2016-05-01,2016-05-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_households,2016-05-01,2016-05-31,Q25b,without_children,5
Non-Chronically Homeless Veteran,7,all_households,2016-05-01,2016-05-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,7,all_households,2016-05-01,2016-05-31,Q25b,unknown_household_type,0
Not a Veteran,281,all_households,2016-05-01,2016-05-31,Q25b,without_children,208
Not a Veteran,281,all_households,2016-05-01,2016-05-31,Q25b,with_children_and_adults,72
Not a Veteran,281,all_households,2016-05-01,2016-05-31,Q25b,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_households,2016-05-01,2016-05-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2016-05-01,2016-05-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2016-05-01,2016-05-31,Q25b,unknown_household_type,0
Data Not Collected,7,all_households,2016-05-01,2016-05-31,Q25b,without_children,7
Data Not Collected,7,all_households,2016-05-01,2016-05-31,Q25b,with_children_and_adults,0
Data Not Collected,7,all_households,2016-05-01,2016-05-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2016-06-01,2016-06-30,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2016-06-01,2016-06-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2016-06-01,2016-06-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_households,2016-06-01,2016-06-30,Q25b,without_children,5
Non-Chronically Homeless Veteran,7,all_households,2016-06-01,2016-06-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,7,all_households,2016-06-01,2016-06-30,Q25b,unknown_household_type,0
Not a Veteran,278,all_households,2016-06-01,2016-06-30,Q25b,without_children,206
Not a Veteran,278,all_households,2016-06-01,2016-06-30,Q25b,with_children_and_adults,71
Not a Veteran,278,all_households,2016-06-01,2016-06-30,Q25b,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_households,2016-06-01,2016-06-30,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2016-06-01,2016-06-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2016-06-01,2016-06-30,Q25b,unknown_household_type,0
Data Not Collected,7,all_households,2016-06-01,2016-06-30,Q25b,without_children,7
Data Not Collected,7,all_households,2016-06-01,2016-06-30,Q25b,with_children_and_adults,0
Data Not Collected,7,all_households,2016-06-01,2016-06-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2016-07-01,2016-07-31,Q25b,without_children,15
