conditions,population,start_date,end_date,question,status,count
Chronic Health Condition,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_latest_assessment_for_stayers,6
Chronic Health Condition,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_exit_for_leavers,4
HIV/AIDS,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_start,0
Development Disability,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_latest_assessment_for_stayers,0
Development Disability,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_start,13
Physical Disability,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_latest_assessment_for_stayers,6
Physical Disability,chronically_homeless,2015-02-01,2015-02-28,Q26e,conditions_at_exit_for_leavers,6
Mental Health Disorder,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_start,13
Mental Health Disorder,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_latest_assessment_for_stayers,11
Mental Health Disorder,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_exit_for_leavers,2
Alcohol Use Disorder,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_start,4
Alcohol Use Disorder,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_start,0
Drug Use Disorder,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_start,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_latest_assessment_for_stayers,4
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_exit_for_leavers,1
Chronic Health Condition,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_start,11
Chronic Health Condition,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_latest_assessment_for_stayers,10
Chronic Health Condition,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_exit_for_leavers,1
HIV/AIDS,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_start,0
Development Disability,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_latest_assessment_for_stayers,0
Development Disability,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_start,12
Physical Disability,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_latest_assessment_for_stayers,9
Physical Disability,chronically_homeless,2015-03-01,2015-03-31,Q26e,conditions_at_exit_for_leavers,3
Mental Health Disorder,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_start,12
Mental Health Disorder,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_latest_assessment_for_stayers,10
Mental Health Disorder,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_exit_for_leavers,2
Alcohol Use Disorder,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_start,3
Alcohol Use Disorder,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Alcohol Use Disorder,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_start,0
Drug Use Disorder,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_start,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_latest_assessment_for_stayers,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_start,12
Chronic Health Condition,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_latest_assessment_for_stayers,5
Chronic Health Condition,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_exit_for_leavers,7
HIV/AIDS,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_start,1
Development Disability,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_latest_assessment_for_stayers,1
Development Disability,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_start,10
Physical Disability,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_latest_assessment_for_stayers,4
Physical Disability,chronically_homeless,2015-04-01,2015-04-30,Q26e,conditions_at_exit_for_leavers,6
Mental Health Disorder,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_start,11
Mental Health Disorder,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_latest_assessment_for_stayers,11
Mental Health Disorder,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_exit_for_leavers,0
Alcohol Use Disorder,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_start,2
Alcohol Use Disorder,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Alcohol Use Disorder,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_start,0
Drug Use Disorder,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_start,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_latest_assessment_for_stayers,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_start,6
Chronic Health Condition,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_latest_assessment_for_stayers,6
Chronic Health Condition,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_exit_for_leavers,0
HIV/AIDS,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_start,2
Development Disability,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Development Disability,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_start,4
Physical Disability,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_latest_assessment_for_stayers,4
Physical Disability,chronically_homeless,2015-05-01,2015-05-31,Q26e,conditions_at_exit_for_leavers,0
Mental Health Disorder,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_start,12
Mental Health Disorder,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_latest_assessment_for_stayers,12
Mental Health Disorder,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_exit_for_leavers,0
Alcohol Use Disorder,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_start,2
Alcohol Use Disorder,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Alcohol Use Disorder,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_start,0
Drug Use Disorder,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_latest_assessment_for_stayers,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_exit_for_leavers,1
Chronic Health Condition,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_start,7
Chronic Health Condition,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_latest_assessment_for_stayers,6
Chronic Health Condition,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_exit_for_leavers,1
HIV/AIDS,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_start,2
Development Disability,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Development Disability,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_start,4
Physical Disability,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Physical Disability,chronically_homeless,2015-06-01,2015-06-30,Q26e,conditions_at_exit_for_leavers,2
Mental Health Disorder,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_start,12
Mental Health Disorder,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_latest_assessment_for_stayers,12
Mental Health Disorder,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_exit_for_leavers,0
Alcohol Use Disorder,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_start,3
Alcohol Use Disorder,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_start,0
Drug Use Disorder,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_start,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_latest_assessment_for_stayers,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_start,6
Chronic Health Condition,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_latest_assessment_for_stayers,6
Chronic Health Condition,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_exit_for_leavers,0
HIV/AIDS,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_start,2
Development Disability,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Development Disability,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_start,3
Physical Disability,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_latest_assessment_for_stayers,3
Physical Disability,chronically_homeless,2015-07-01,2015-07-31,Q26e,conditions_at_exit_for_leavers,0
Mental Health Disorder,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_start,15
Mental Health Disorder,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_latest_assessment_for_stayers,14
Mental Health Disorder,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_start,3
Alcohol Use Disorder,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_start,0
Drug Use Disorder,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_latest_assessment_for_stayers,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_exit_for_leavers,1
Chronic Health Condition,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_start,8
Chronic Health Condition,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_latest_assessment_for_stayers,7
Chronic Health Condition,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_exit_for_leavers,1
HIV/AIDS,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_start,4
Development Disability,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_latest_assessment_for_stayers,4
Development Disability,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_start,5
Physical Disability,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_latest_assessment_for_stayers,5
Physical Disability,chronically_homeless,2015-08-01,2015-08-31,Q26e,conditions_at_exit_for_leavers,0
Mental Health Disorder,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_start,16
Mental Health Disorder,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_latest_assessment_for_stayers,15
Mental Health Disorder,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_start,3
Alcohol Use Disorder,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Alcohol Use Disorder,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_start,0
Drug Use Disorder,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_latest_assessment_for_stayers,0
Drug Use Disorder,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_start,7
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_latest_assessment_for_stayers,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_exit_for_leavers,1
Chronic Health Condition,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_start,9
Chronic Health Condition,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_latest_assessment_for_stayers,9
Chronic Health Condition,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_exit_for_leavers,0
HIV/AIDS,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_start,4
Development Disability,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_latest_assessment_for_stayers,4
Development Disability,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2015-09-01,2015-09-30,Q26e,conditions_at_start,5
