dv_history,total,population,start_date,end_date,question,household_type,count
Client Doesn't Know/Client Refused,1,all_persons,2015-03-01,2015-03-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-03-01,2015-03-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-03-01,2015-03-31,Q14a,unknown_household_type,0
Data Not Collected,19,all_persons,2015-03-01,2015-03-31,Q14a,without_children,18
Data Not Collected,19,all_persons,2015-03-01,2015-03-31,Q14a,with_children_and_adults,0
Data Not Collected,19,all_persons,2015-03-01,2015-03-31,Q14a,with_only_children,0
Data Not Collected,19,all_persons,2015-03-01,2015-03-31,Q14a,unknown_household_type,1
Yes,48,all_persons,2015-04-01,2015-04-30,Q14a,without_children,34
Yes,48,all_persons,2015-04-01,2015-04-30,Q14a,with_children_and_adults,14
Yes,48,all_persons,2015-04-01,2015-04-30,Q14a,with_only_children,0
Yes,48,all_persons,2015-04-01,2015-04-30,Q14a,unknown_household_type,0
No,349,all_persons,2015-04-01,2015-04-30,Q14a,without_children,282
No,349,all_persons,2015-04-01,2015-04-30,Q14a,with_children_and_adults,67
No,349,all_persons,2015-04-01,2015-04-30,Q14a,with_only_children,0
No,349,all_persons,2015-04-01,2015-04-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-04-01,2015-04-30,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-04-01,2015-04-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-04-01,2015-04-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-04-01,2015-04-30,Q14a,unknown_household_type,0
Data Not Collected,22,all_persons,2015-04-01,2015-04-30,Q14a,without_children,21
Data Not Collected,22,all_persons,2015-04-01,2015-04-30,Q14a,with_children_and_adults,0
Data Not Collected,22,all_persons,2015-04-01,2015-04-30,Q14a,with_only_children,0
Data Not Collected,22,all_persons,2015-04-01,2015-04-30,Q14a,unknown_household_type,1
Yes,37,all_persons,2015-05-01,2015-05-31,Q14a,without_children,23
Yes,37,all_persons,2015-05-01,2015-05-31,Q14a,with_children_and_adults,14
Yes,37,all_persons,2015-05-01,2015-05-31,Q14a,with_only_children,0
Yes,37,all_persons,2015-05-01,2015-05-31,Q14a,unknown_household_type,0
No,299,all_persons,2015-05-01,2015-05-31,Q14a,without_children,230
No,299,all_persons,2015-05-01,2015-05-31,Q14a,with_children_and_adults,69
No,299,all_persons,2015-05-01,2015-05-31,Q14a,with_only_children,0
No,299,all_persons,2015-05-01,2015-05-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-05-01,2015-05-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-05-01,2015-05-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-05-01,2015-05-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-05-01,2015-05-31,Q14a,unknown_household_type,0
Data Not Collected,16,all_persons,2015-05-01,2015-05-31,Q14a,without_children,15
Data Not Collected,16,all_persons,2015-05-01,2015-05-31,Q14a,with_children_and_adults,0
Data Not Collected,16,all_persons,2015-05-01,2015-05-31,Q14a,with_only_children,0
Data Not Collected,16,all_persons,2015-05-01,2015-05-31,Q14a,unknown_household_type,1
Yes,39,all_persons,2015-06-01,2015-06-30,Q14a,without_children,21
Yes,39,all_persons,2015-06-01,2015-06-30,Q14a,with_children_and_adults,18
Yes,39,all_persons,2015-06-01,2015-06-30,Q14a,with_only_children,0
Yes,39,all_persons,2015-06-01,2015-06-30,Q14a,unknown_household_type,0
No,327,all_persons,2015-06-01,2015-06-30,Q14a,without_children,238
No,327,all_persons,2015-06-01,2015-06-30,Q14a,with_children_and_adults,89
No,327,all_persons,2015-06-01,2015-06-30,Q14a,with_only_children,0
No,327,all_persons,2015-06-01,2015-06-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-06-01,2015-06-30,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-06-01,2015-06-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-06-01,2015-06-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-06-01,2015-06-30,Q14a,unknown_household_type,0
Data Not Collected,15,all_persons,2015-06-01,2015-06-30,Q14a,without_children,14
Data Not Collected,15,all_persons,2015-06-01,2015-06-30,Q14a,with_children_and_adults,0
Data Not Collected,15,all_persons,2015-06-01,2015-06-30,Q14a,with_only_children,0
Data Not Collected,15,all_persons,2015-06-01,2015-06-30,Q14a,unknown_household_type,1
Yes,38,all_persons,2015-07-01,2015-07-31,Q14a,without_children,22
Yes,38,all_persons,2015-07-01,2015-07-31,Q14a,with_children_and_adults,16
Yes,38,all_persons,2015-07-01,2015-07-31,Q14a,with_only_children,0
Yes,38,all_persons,2015-07-01,2015-07-31,Q14a,unknown_household_type,0
No,325,all_persons,2015-07-01,2015-07-31,Q14a,without_children,231
No,325,all_persons,2015-07-01,2015-07-31,Q14a,with_children_and_adults,94
No,325,all_persons,2015-07-01,2015-07-31,Q14a,with_only_children,0
No,325,all_persons,2015-07-01,2015-07-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2015-07-01,2015-07-31,Q14a,unknown_household_type,0
Data Not Collected,15,all_persons,2015-07-01,2015-07-31,Q14a,without_children,14
Data Not Collected,15,all_persons,2015-07-01,2015-07-31,Q14a,with_children_and_adults,0
Data Not Collected,15,all_persons,2015-07-01,2015-07-31,Q14a,with_only_children,0
Data Not Collected,15,all_persons,2015-07-01,2015-07-31,Q14a,unknown_household_type,1
Yes,37,all_persons,2015-08-01,2015-08-31,Q14a,without_children,16
Yes,37,all_persons,2015-08-01,2015-08-31,Q14a,with_children_and_adults,21
Yes,37,all_persons,2015-08-01,2015-08-31,Q14a,with_only_children,0
Yes,37,all_persons,2015-08-01,2015-08-31,Q14a,unknown_household_type,0
No,302,all_persons,2015-08-01,2015-08-31,Q14a,without_children,216
No,302,all_persons,2015-08-01,2015-08-31,Q14a,with_children_and_adults,86
No,302,all_persons,2015-08-01,2015-08-31,Q14a,with_only_children,0
No,302,all_persons,2015-08-01,2015-08-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2015-08-01,2015-08-31,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-08-01,2015-08-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-08-01,2015-08-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2015-08-01,2015-08-31,Q14a,unknown_household_type,0
Data Not Collected,19,all_persons,2015-08-01,2015-08-31,Q14a,without_children,18
Data Not Collected,19,all_persons,2015-08-01,2015-08-31,Q14a,with_children_and_adults,0
Data Not Collected,19,all_persons,2015-08-01,2015-08-31,Q14a,with_only_children,0
Data Not Collected,19,all_persons,2015-08-01,2015-08-31,Q14a,unknown_household_type,1
Yes,52,all_persons,2015-09-01,2015-09-30,Q14a,without_children,16
Yes,52,all_persons,2015-09-01,2015-09-30,Q14a,with_children_and_adults,36
Yes,52,all_persons,2015-09-01,2015-09-30,Q14a,with_only_children,0
Yes,52,all_persons,2015-09-01,2015-09-30,Q14a,unknown_household_type,0
No,335,all_persons,2015-09-01,2015-09-30,Q14a,without_children,221
No,335,all_persons,2015-09-01,2015-09-30,Q14a,with_children_and_adults,114
No,335,all_persons,2015-09-01,2015-09-30,Q14a,with_only_children,0
No,335,all_persons,2015-09-01,2015-09-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-09-01,2015-09-30,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-09-01,2015-09-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-09-01,2015-09-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-09-01,2015-09-30,Q14a,unknown_household_type,0
Data Not Collected,18,all_persons,2015-09-01,2015-09-30,Q14a,without_children,17
Data Not Collected,18,all_persons,2015-09-01,2015-09-30,Q14a,with_children_and_adults,0
Data Not Collected,18,all_persons,2015-09-01,2015-09-30,Q14a,with_only_children,0
Data Not Collected,18,all_persons,2015-09-01,2015-09-30,Q14a,unknown_household_type,1
Yes,56,all_persons,2015-10-01,2015-10-31,Q14a,without_children,21
Yes,56,all_persons,2015-10-01,2015-10-31,Q14a,with_children_and_adults,35
Yes,56,all_persons,2015-10-01,2015-10-31,Q14a,with_only_children,0
Yes,56,all_persons,2015-10-01,2015-10-31,Q14a,unknown_household_type,0
No,346,all_persons,2015-10-01,2015-10-31,Q14a,without_children,227
No,346,all_persons,2015-10-01,2015-10-31,Q14a,with_children_and_adults,119
No,346,all_persons,2015-10-01,2015-10-31,Q14a,with_only_children,0
No,346,all_persons,2015-10-01,2015-10-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2015-10-01,2015-10-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,3,all_persons,2015-10-01,2015-10-31,Q14a,with_children_and_adults,2
Client Doesn't Know/Client Refused,3,all_persons,2015-10-01,2015-10-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2015-10-01,2015-10-31,Q14a,unknown_household_type,0
Data Not Collected,19,all_persons,2015-10-01,2015-10-31,Q14a,without_children,18
Data Not Collected,19,all_persons,2015-10-01,2015-10-31,Q14a,with_children_and_adults,0
Data Not Collected,19,all_persons,2015-10-01,2015-10-31,Q14a,with_only_children,0
Data Not Collected,19,all_persons,2015-10-01,2015-10-31,Q14a,unknown_household_type,1
Yes,60,all_persons,2015-11-01,2015-11-30,Q14a,without_children,32
Yes,60,all_persons,2015-11-01,2015-11-30,Q14a,with_children_and_adults,28
Yes,60,all_persons,2015-11-01,2015-11-30,Q14a,with_only_children,0
Yes,60,all_persons,2015-11-01,2015-11-30,Q14a,unknown_household_type,0
No,374,all_persons,2015-11-01,2015-11-30,Q14a,without_children,266
No,374,all_persons,2015-11-01,2015-11-30,Q14a,with_children_and_adults,108
No,374,all_persons,2015-11-01,2015-11-30,Q14a,with_only_children,0
No,374,all_persons,2015-11-01,2015-11-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2015-11-01,2015-11-30,Q14a,without_children,1
Client Doesn't Know/Client Refused,3,all_persons,2015-11-01,2015-11-30,Q14a,with_children_and_adults,2
Client Doesn't Know/Client Refused,3,all_persons,2015-11-01,2015-11-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2015-11-01,2015-11-30,Q14a,unknown_household_type,0
Data Not Collected,18,all_persons,2015-11-01,2015-11-30,Q14a,without_children,17
Data Not Collected,18,all_persons,2015-11-01,2015-11-30,Q14a,with_children_and_adults,0
Data Not Collected,18,all_persons,2015-11-01,2015-11-30,Q14a,with_only_children,0
Data Not Collected,18,all_persons,2015-11-01,2015-11-30,Q14a,unknown_household_type,1
Yes,59,all_persons,2015-12-01,2015-12-31,Q14a,without_children,36
Yes,59,all_persons,2015-12-01,2015-12-31,Q14a,with_children_and_adults,23
Yes,59,all_persons,2015-12-01,2015-12-31,Q14a,with_only_children,0
Yes,59,all_persons,2015-12-01,2015-12-31,Q14a,unknown_household_type,0
No,370,all_persons,2015-12-01,2015-12-31,Q14a,without_children,261
No,370,all_persons,2015-12-01,2015-12-31,Q14a,with_children_and_adults,109
No,370,all_persons,2015-12-01,2015-12-31,Q14a,with_only_children,0
No,370,all_persons,2015-12-01,2015-12-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2015-12-01,2015-12-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2015-12-01,2015-12-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2015-12-01,2015-12-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2015-12-01,2015-12-31,Q14a,unknown_household_type,0
Data Not Collected,18,all_persons,2015-12-01,2015-12-31,Q14a,without_children,17
Data Not Collected,18,all_persons,2015-12-01,2015-12-31,Q14a,with_children_and_adults,0
Data Not Collected,18,all_persons,2015-12-01,2015-12-31,Q14a,with_only_children,0
Data Not Collected,18,all_persons,2015-12-01,2015-12-31,Q14a,unknown_household_type,1
Yes,67,all_persons,2016-01-01,2016-01-31,Q14a,without_children,42
Yes,67,all_persons,2016-01-01,2016-01-31,Q14a,with_children_and_adults,25
Yes,67,all_persons,2016-01-01,2016-01-31,Q14a,with_only_children,0
Yes,67,all_persons,2016-01-01,2016-01-31,Q14a,unknown_household_type,0
No,363,all_persons,2016-01-01,2016-01-31,Q14a,without_children,268
No,363,all_persons,2016-01-01,2016-01-31,Q14a,with_children_and_adults,95
No,363,all_persons,2016-01-01,2016-01-31,Q14a,with_only_children,0
No,363,all_persons,2016-01-01,2016-01-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-01-01,2016-01-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-01-01,2016-01-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-01-01,2016-01-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-01-01,2016-01-31,Q14a,unknown_household_type,0
Data Not Collected,18,all_persons,2016-01-01,2016-01-31,Q14a,without_children,17
Data Not Collected,18,all_persons,2016-01-01,2016-01-31,Q14a,with_children_and_adults,0
Data Not Collected,18,all_persons,2016-01-01,2016-01-31,Q14a,with_only_children,0
Data Not Collected,18,all_persons,2016-01-01,2016-01-31,Q14a,unknown_household_type,1
Yes,66,all_persons,2016-02-01,2016-02-29,Q14a,without_children,46
Yes,66,all_persons,2016-02-01,2016-02-29,Q14a,with_children_and_adults,20
Yes,66,all_persons,2016-02-01,2016-02-29,Q14a,with_only_children,0
Yes,66,all_persons,2016-02-01,2016-02-29,Q14a,unknown_household_type,0
No,353,all_persons,2016-02-01,2016-02-29,Q14a,without_children,270
No,353,all_persons,2016-02-01,2016-02-29,Q14a,with_children_and_adults,82
No,353,all_persons,2016-02-01,2016-02-29,Q14a,with_only_children,1
No,353,all_persons,2016-02-01,2016-02-29,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-02-01,2016-02-29,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-02-01,2016-02-29,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-02-01,2016-02-29,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-02-01,2016-02-29,Q14a,unknown_household_type,0
Data Not Collected,18,all_persons,2016-02-01,2016-02-29,Q14a,without_children,17
Data Not Collected,18,all_persons,2016-02-01,2016-02-29,Q14a,with_children_and_adults,0
Data Not Collected,18,all_persons,2016-02-01,2016-02-29,Q14a,with_only_children,0
Data Not Collected,18,all_persons,2016-02-01,2016-02-29,Q14a,unknown_household_type,1
Yes,65,all_persons,2016-03-01,2016-03-31,Q14a,without_children,46
Yes,65,all_persons,2016-03-01,2016-03-31,Q14a,with_children_and_adults,19
Yes,65,all_persons,2016-03-01,2016-03-31,Q14a,with_only_children,0
Yes,65,all_persons,2016-03-01,2016-03-31,Q14a,unknown_household_type,0
No,365,all_persons,2016-03-01,2016-03-31,Q14a,without_children,278
No,365,all_persons,2016-03-01,2016-03-31,Q14a,with_children_and_adults,87
No,365,all_persons,2016-03-01,2016-03-31,Q14a,with_only_children,0
No,365,all_persons,2016-03-01,2016-03-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-03-01,2016-03-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-03-01,2016-03-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-03-01,2016-03-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-03-01,2016-03-31,Q14a,unknown_household_type,0
Data Not Collected,19,all_persons,2016-03-01,2016-03-31,Q14a,without_children,18
Data Not Collected,19,all_persons,2016-03-01,2016-03-31,Q14a,with_children_and_adults,0
Data Not Collected,19,all_persons,2016-03-01,2016-03-31,Q14a,with_only_children,0
Data Not Collected,19,all_persons,2016-03-01,2016-03-31,Q14a,unknown_household_type,1
Yes,51,all_persons,2016-04-01,2016-04-30,Q14a,without_children,28
Yes,51,all_persons,2016-04-01,2016-04-30,Q14a,with_children_and_adults,23
Yes,51,all_persons,2016-04-01,2016-04-30,Q14a,with_only_children,0
Yes,51,all_persons,2016-04-01,2016-04-30,Q14a,unknown_household_type,0
No,333,all_persons,2016-04-01,2016-04-30,Q14a,without_children,246
No,333,all_persons,2016-04-01,2016-04-30,Q14a,with_children_and_adults,87
No,333,all_persons,2016-04-01,2016-04-30,Q14a,with_only_children,0
No,333,all_persons,2016-04-01,2016-04-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-04-01,2016-04-30,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-04-01,2016-04-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-04-01,2016-04-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-04-01,2016-04-30,Q14a,unknown_household_type,0
Data Not Collected,20,all_persons,2016-04-01,2016-04-30,Q14a,without_children,19
Data Not Collected,20,all_persons,2016-04-01,2016-04-30,Q14a,with_children_and_adults,0
Data Not Collected,20,all_persons,2016-04-01,2016-04-30,Q14a,with_only_children,0
Data Not Collected,20,all_persons,2016-04-01,2016-04-30,Q14a,unknown_household_type,1
Yes,35,all_persons,2016-05-01,2016-05-31,Q14a,without_children,14
Yes,35,all_persons,2016-05-01,2016-05-31,Q14a,with_children_and_adults,21
Yes,35,all_persons,2016-05-01,2016-05-31,Q14a,with_only_children,0
Yes,35,all_persons,2016-05-01,2016-05-31,Q14a,unknown_household_type,0
No,328,all_persons,2016-05-01,2016-05-31,Q14a,without_children,232
No,328,all_persons,2016-05-01,2016-05-31,Q14a,with_children_and_adults,93
No,328,all_persons,2016-05-01,2016-05-31,Q14a,with_only_children,1
No,328,all_persons,2016-05-01,2016-05-31,Q14a,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_persons,2016-05-01,2016-05-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-05-01,2016-05-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-05-01,2016-05-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-05-01,2016-05-31,Q14a,unknown_household_type,0
Data Not Collected,20,all_persons,2016-05-01,2016-05-31,Q14a,without_children,19
Data Not Collected,20,all_persons,2016-05-01,2016-05-31,Q14a,with_children_and_adults,0
Data Not Collected,20,all_persons,2016-05-01,2016-05-31,Q14a,with_only_children,0
Data Not Collected,20,all_persons,2016-05-01,2016-05-31,Q14a,unknown_household_type,1
Yes,34,all_persons,2016-06-01,2016-06-30,Q14a,without_children,12
Yes,34,all_persons,2016-06-01,2016-06-30,Q14a,with_children_and_adults,22
Yes,34,all_persons,2016-06-01,2016-06-30,Q14a,with_only_children,0
Yes,34,all_persons,2016-06-01,2016-06-30,Q14a,unknown_household_type,0
No,321,all_persons,2016-06-01,2016-06-30,Q14a,without_children,230
No,321,all_persons,2016-06-01,2016-06-30,Q14a,with_children_and_adults,88
No,321,all_persons,2016-06-01,2016-06-30,Q14a,with_only_children,1
No,321,all_persons,2016-06-01,2016-06-30,Q14a,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_persons,2016-06-01,2016-06-30,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-06-01,2016-06-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-06-01,2016-06-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-06-01,2016-06-30,Q14a,unknown_household_type,0
Data Not Collected,23,all_persons,2016-06-01,2016-06-30,Q14a,without_children,22
Data Not Collected,23,all_persons,2016-06-01,2016-06-30,Q14a,with_children_and_adults,0
Data Not Collected,23,all_persons,2016-06-01,2016-06-30,Q14a,with_only_children,0
Data Not Collected,23,all_persons,2016-06-01,2016-06-30,Q14a,unknown_household_type,1
Yes,38,all_persons,2016-07-01,2016-07-31,Q14a,without_children,16
Yes,38,all_persons,2016-07-01,2016-07-31,Q14a,with_children_and_adults,22
Yes,38,all_persons,2016-07-01,2016-07-31,Q14a,with_only_children,0
Yes,38,all_persons,2016-07-01,2016-07-31,Q14a,unknown_household_type,0
No,338,all_persons,2016-07-01,2016-07-31,Q14a,without_children,234
No,338,all_persons,2016-07-01,2016-07-31,Q14a,with_children_and_adults,104
No,338,all_persons,2016-07-01,2016-07-31,Q14a,with_only_children,0
No,338,all_persons,2016-07-01,2016-07-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2016-07-01,2016-07-31,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2016-07-01,2016-07-31,Q14a,with_children_and_adults,0
