ch_status_households,total,population,start_date,end_date,question,household_type,count
Chronically Homeless,27,all_households,2015-03-01,2015-03-31,Q26a,without_children,27
Chronically Homeless,27,all_households,2015-03-01,2015-03-31,Q26a,with_children_and_adults,0
Chronically Homeless,27,all_households,2015-03-01,2015-03-31,Q26a,with_only_children,0
Chronically Homeless,27,all_households,2015-03-01,2015-03-31,Q26a,unknown_household_type,0
Not Chronically Homeless,203,all_households,2015-03-01,2015-03-31,Q26a,without_children,161
Not Chronically Homeless,203,all_households,2015-03-01,2015-03-31,Q26a,with_children_and_adults,42
Not Chronically Homeless,203,all_households,2015-03-01,2015-03-31,Q26a,with_only_children,0
Not Chronically Homeless,203,all_households,2015-03-01,2015-03-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,8,all_households,2015-03-01,2015-03-31,Q26a,without_children,8
Client Doesn't Know/Client Refused,8,all_households,2015-03-01,2015-03-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,8,all_households,2015-03-01,2015-03-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,8,all_households,2015-03-01,2015-03-31,Q26a,unknown_household_type,0
Data Not Collected,116,all_households,2015-03-01,2015-03-31,Q26a,without_children,101
Data Not Collected,116,all_households,2015-03-01,2015-03-31,Q26a,with_children_and_adults,15
Data Not Collected,116,all_households,2015-03-01,2015-03-31,Q26a,with_only_children,0
Data Not Collected,116,all_households,2015-03-01,2015-03-31,Q26a,unknown_household_type,0
Chronically Homeless,25,all_households,2015-04-01,2015-04-30,Q26a,without_children,25
Chronically Homeless,25,all_households,2015-04-01,2015-04-30,Q26a,with_children_and_adults,0
Chronically Homeless,25,all_households,2015-04-01,2015-04-30,Q26a,with_only_children,0
Chronically Homeless,25,all_households,2015-04-01,2015-04-30,Q26a,unknown_household_type,0
Not Chronically Homeless,199,all_households,2015-04-01,2015-04-30,Q26a,without_children,163
Not Chronically Homeless,199,all_households,2015-04-01,2015-04-30,Q26a,with_children_and_adults,36
Not Chronically Homeless,199,all_households,2015-04-01,2015-04-30,Q26a,with_only_children,0
Not Chronically Homeless,199,all_households,2015-04-01,2015-04-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_households,2015-04-01,2015-04-30,Q26a,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2015-04-01,2015-04-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2015-04-01,2015-04-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_households,2015-04-01,2015-04-30,Q26a,unknown_household_type,0
Data Not Collected,96,all_households,2015-04-01,2015-04-30,Q26a,without_children,84
Data Not Collected,96,all_households,2015-04-01,2015-04-30,Q26a,with_children_and_adults,12
Data Not Collected,96,all_households,2015-04-01,2015-04-30,Q26a,with_only_children,0
Data Not Collected,96,all_households,2015-04-01,2015-04-30,Q26a,unknown_household_type,0
Chronically Homeless,16,all_households,2015-05-01,2015-05-31,Q26a,without_children,16
Chronically Homeless,16,all_households,2015-05-01,2015-05-31,Q26a,with_children_and_adults,0
Chronically Homeless,16,all_households,2015-05-01,2015-05-31,Q26a,with_only_children,0
Chronically Homeless,16,all_households,2015-05-01,2015-05-31,Q26a,unknown_household_type,0
Not Chronically Homeless,195,all_households,2015-05-01,2015-05-31,Q26a,without_children,147
Not Chronically Homeless,195,all_households,2015-05-01,2015-05-31,Q26a,with_children_and_adults,48
Not Chronically Homeless,195,all_households,2015-05-01,2015-05-31,Q26a,with_only_children,0
Not Chronically Homeless,195,all_households,2015-05-01,2015-05-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_households,2015-05-01,2015-05-31,Q26a,without_children,3
Client Doesn't Know/Client Refused,3,all_households,2015-05-01,2015-05-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_households,2015-05-01,2015-05-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_households,2015-05-01,2015-05-31,Q26a,unknown_household_type,0
Data Not Collected,74,all_households,2015-05-01,2015-05-31,Q26a,without_children,64
Data Not Collected,74,all_households,2015-05-01,2015-05-31,Q26a,with_children_and_adults,10
Data Not Collected,74,all_households,2015-05-01,2015-05-31,Q26a,with_only_children,0
Data Not Collected,74,all_households,2015-05-01,2015-05-31,Q26a,unknown_household_type,0
Chronically Homeless,17,all_households,2015-06-01,2015-06-30,Q26a,without_children,17
Chronically Homeless,17,all_households,2015-06-01,2015-06-30,Q26a,with_children_and_adults,0
Chronically Homeless,17,all_households,2015-06-01,2015-06-30,Q26a,with_only_children,0
Chronically Homeless,17,all_households,2015-06-01,2015-06-30,Q26a,unknown_household_type,0
Not Chronically Homeless,206,all_households,2015-06-01,2015-06-30,Q26a,without_children,149
Not Chronically Homeless,206,all_households,2015-06-01,2015-06-30,Q26a,with_children_and_adults,57
Not Chronically Homeless,206,all_households,2015-06-01,2015-06-30,Q26a,with_only_children,0
Not Chronically Homeless,206,all_households,2015-06-01,2015-06-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_households,2015-06-01,2015-06-30,Q26a,without_children,3
Client Doesn't Know/Client Refused,3,all_households,2015-06-01,2015-06-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_households,2015-06-01,2015-06-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_households,2015-06-01,2015-06-30,Q26a,unknown_household_type,0
Data Not Collected,78,all_households,2015-06-01,2015-06-30,Q26a,without_children,64
Data Not Collected,78,all_households,2015-06-01,2015-06-30,Q26a,with_children_and_adults,14
Data Not Collected,78,all_households,2015-06-01,2015-06-30,Q26a,with_only_children,0
Data Not Collected,78,all_households,2015-06-01,2015-06-30,Q26a,unknown_household_type,0
Chronically Homeless,16,all_households,2015-07-01,2015-07-31,Q26a,without_children,16
Chronically Homeless,16,all_households,2015-07-01,2015-07-31,Q26a,with_children_and_adults,0
Chronically Homeless,16,all_households,2015-07-01,2015-07-31,Q26a,with_only_children,0
Chronically Homeless,16,all_households,2015-07-01,2015-07-31,Q26a,unknown_household_type,0
Not Chronically Homeless,214,all_households,2015-07-01,2015-07-31,Q26a,without_children,150
Not Chronically Homeless,214,all_households,2015-07-01,2015-07-31,Q26a,with_children_and_adults,64
Not Chronically Homeless,214,all_households,2015-07-01,2015-07-31,Q26a,with_only_children,0
Not Chronically Homeless,214,all_households,2015-07-01,2015-07-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2015-07-01,2015-07-31,Q26a,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2015-07-01,2015-07-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2015-07-01,2015-07-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_households,2015-07-01,2015-07-31,Q26a,unknown_household_type,0
Data Not Collected,75,all_households,2015-07-01,2015-07-31,Q26a,without_children,63
Data Not Collected,75,all_households,2015-07-01,2015-07-31,Q26a,with_children_and_adults,12
Data Not Collected,75,all_households,2015-07-01,2015-07-31,Q26a,with_only_children,0
Data Not Collected,75,all_households,2015-07-01,2015-07-31,Q26a,unknown_household_type,0
Chronically Homeless,21,all_households,2015-08-01,2015-08-31,Q26a,without_children,20
Chronically Homeless,21,all_households,2015-08-01,2015-08-31,Q26a,with_children_and_adults,1
Chronically Homeless,21,all_households,2015-08-01,2015-08-31,Q26a,with_only_children,0
Chronically Homeless,21,all_households,2015-08-01,2015-08-31,Q26a,unknown_household_type,0
Not Chronically Homeless,196,all_households,2015-08-01,2015-08-31,Q26a,without_children,134
Not Chronically Homeless,196,all_households,2015-08-01,2015-08-31,Q26a,with_children_and_adults,62
Not Chronically Homeless,196,all_households,2015-08-01,2015-08-31,Q26a,with_only_children,0
Not Chronically Homeless,196,all_households,2015-08-01,2015-08-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2015-08-01,2015-08-31,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2015-08-01,2015-08-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2015-08-01,2015-08-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2015-08-01,2015-08-31,Q26a,unknown_household_type,0
Data Not Collected,73,all_households,2015-08-01,2015-08-31,Q26a,without_children,60
Data Not Collected,73,all_households,2015-08-01,2015-08-31,Q26a,with_children_and_adults,13
Data Not Collected,73,all_households,2015-08-01,2015-08-31,Q26a,with_only_children,0
Data Not Collected,73,all_households,2015-08-01,2015-08-31,Q26a,unknown_household_type,0
Chronically Homeless,23,all_households,2015-09-01,2015-09-30,Q26a,without_children,21
Chronically Homeless,23,all_households,2015-09-01,2015-09-30,Q26a,with_children_and_adults,2
Chronically Homeless,23,all_households,2015-09-01,2015-09-30,Q26a,with_only_children,0
Chronically Homeless,23,all_households,2015-09-01,2015-09-30,Q26a,unknown_household_type,0
Not Chronically Homeless,215,all_households,2015-09-01,2015-09-30,Q26a,without_children,138
Not Chronically Homeless,215,all_households,2015-09-01,2015-09-30,Q26a,with_children_and_adults,77
Not Chronically Homeless,215,all_households,2015-09-01,2015-09-30,Q26a,with_only_children,0
Not Chronically Homeless,215,all_households,2015-09-01,2015-09-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2015-09-01,2015-09-30,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2015-09-01,2015-09-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2015-09-01,2015-09-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2015-09-01,2015-09-30,Q26a,unknown_household_type,0
Data Not Collected,79,all_households,2015-09-01,2015-09-30,Q26a,without_children,58
Data Not Collected,79,all_households,2015-09-01,2015-09-30,Q26a,with_children_and_adults,21
Data Not Collected,79,all_households,2015-09-01,2015-09-30,Q26a,with_only_children,0
Data Not Collected,79,all_households,2015-09-01,2015-09-30,Q26a,unknown_household_type,0
Chronically Homeless,25,all_households,2015-10-01,2015-10-31,Q26a,without_children,24
Chronically Homeless,25,all_households,2015-10-01,2015-10-31,Q26a,with_children_and_adults,1
Chronically Homeless,25,all_households,2015-10-01,2015-10-31,Q26a,with_only_children,0
Chronically Homeless,25,all_households,2015-10-01,2015-10-31,Q26a,unknown_household_type,0
Not Chronically Homeless,240,all_households,2015-10-01,2015-10-31,Q26a,without_children,152
Not Chronically Homeless,240,all_households,2015-10-01,2015-10-31,Q26a,with_children_and_adults,88
Not Chronically Homeless,240,all_households,2015-10-01,2015-10-31,Q26a,with_only_children,0
Not Chronically Homeless,240,all_households,2015-10-01,2015-10-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2015-10-01,2015-10-31,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2015-10-01,2015-10-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2015-10-01,2015-10-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2015-10-01,2015-10-31,Q26a,unknown_household_type,0
Data Not Collected,74,all_households,2015-10-01,2015-10-31,Q26a,without_children,57
Data Not Collected,74,all_households,2015-10-01,2015-10-31,Q26a,with_children_and_adults,17
Data Not Collected,74,all_households,2015-10-01,2015-10-31,Q26a,with_only_children,0
Data Not Collected,74,all_households,2015-10-01,2015-10-31,Q26a,unknown_household_type,0
Chronically Homeless,36,all_households,2015-11-01,2015-11-30,Q26a,without_children,35
Chronically Homeless,36,all_households,2015-11-01,2015-11-30,Q26a,with_children_and_adults,1
Chronically Homeless,36,all_households,2015-11-01,2015-11-30,Q26a,with_only_children,0
Chronically Homeless,36,all_households,2015-11-01,2015-11-30,Q26a,unknown_household_type,0
Not Chronically Homeless,240,all_households,2015-11-01,2015-11-30,Q26a,without_children,167
Not Chronically Homeless,240,all_households,2015-11-01,2015-11-30,Q26a,with_children_and_adults,73
Not Chronically Homeless,240,all_households,2015-11-01,2015-11-30,Q26a,with_only_children,0
Not Chronically Homeless,240,all_households,2015-11-01,2015-11-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2015-11-01,2015-11-30,Q26a,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2015-11-01,2015-11-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2015-11-01,2015-11-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_households,2015-11-01,2015-11-30,Q26a,unknown_household_type,0
Data Not Collected,92,all_households,2015-11-01,2015-11-30,Q26a,without_children,79
Data Not Collected,92,all_households,2015-11-01,2015-11-30,Q26a,with_children_and_adults,13
Data Not Collected,92,all_households,2015-11-01,2015-11-30,Q26a,with_only_children,0
Data Not Collected,92,all_households,2015-11-01,2015-11-30,Q26a,unknown_household_type,0
Chronically Homeless,35,all_households,2015-12-01,2015-12-31,Q26a,without_children,34
Chronically Homeless,35,all_households,2015-12-01,2015-12-31,Q26a,with_children_and_adults,1
Chronically Homeless,35,all_households,2015-12-01,2015-12-31,Q26a,with_only_children,0
Chronically Homeless,35,all_households,2015-12-01,2015-12-31,Q26a,unknown_household_type,0
Not Chronically Homeless,236,all_households,2015-12-01,2015-12-31,Q26a,without_children,166
Not Chronically Homeless,236,all_households,2015-12-01,2015-12-31,Q26a,with_children_and_adults,70
Not Chronically Homeless,236,all_households,2015-12-01,2015-12-31,Q26a,with_only_children,0
Not Chronically Homeless,236,all_households,2015-12-01,2015-12-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2015-12-01,2015-12-31,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2015-12-01,2015-12-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2015-12-01,2015-12-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2015-12-01,2015-12-31,Q26a,unknown_household_type,0
Data Not Collected,87,all_households,2015-12-01,2015-12-31,Q26a,without_children,74
Data Not Collected,87,all_households,2015-12-01,2015-12-31,Q26a,with_children_and_adults,13
Data Not Collected,87,all_households,2015-12-01,2015-12-31,Q26a,with_only_children,0
Data Not Collected,87,all_households,2015-12-01,2015-12-31,Q26a,unknown_household_type,0
Chronically Homeless,40,all_households,2016-01-01,2016-01-31,Q26a,without_children,39
Chronically Homeless,40,all_households,2016-01-01,2016-01-31,Q26a,with_children_and_adults,1
Chronically Homeless,40,all_households,2016-01-01,2016-01-31,Q26a,with_only_children,0
Chronically Homeless,40,all_households,2016-01-01,2016-01-31,Q26a,unknown_household_type,0
Not Chronically Homeless,234,all_households,2016-01-01,2016-01-31,Q26a,without_children,169
Not Chronically Homeless,234,all_households,2016-01-01,2016-01-31,Q26a,with_children_and_adults,65
Not Chronically Homeless,234,all_households,2016-01-01,2016-01-31,Q26a,with_only_children,0
Not Chronically Homeless,234,all_households,2016-01-01,2016-01-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_households,2016-01-01,2016-01-31,Q26a,without_children,3
Client Doesn't Know/Client Refused,3,all_households,2016-01-01,2016-01-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_households,2016-01-01,2016-01-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_households,2016-01-01,2016-01-31,Q26a,unknown_household_type,0
Data Not Collected,93,all_households,2016-01-01,2016-01-31,Q26a,without_children,82
Data Not Collected,93,all_households,2016-01-01,2016-01-31,Q26a,with_children_and_adults,11
Data Not Collected,93,all_households,2016-01-01,2016-01-31,Q26a,with_only_children,0
Data Not Collected,93,all_households,2016-01-01,2016-01-31,Q26a,unknown_household_type,0
Chronically Homeless,48,all_households,2016-02-01,2016-02-29,Q26a,without_children,48
Chronically Homeless,48,all_households,2016-02-01,2016-02-29,Q26a,with_children_and_adults,0
Chronically Homeless,48,all_households,2016-02-01,2016-02-29,Q26a,with_only_children,0
Chronically Homeless,48,all_households,2016-02-01,2016-02-29,Q26a,unknown_household_type,0
Not Chronically Homeless,226,all_households,2016-02-01,2016-02-29,Q26a,without_children,165
Not Chronically Homeless,226,all_households,2016-02-01,2016-02-29,Q26a,with_children_and_adults,60
Not Chronically Homeless,226,all_households,2016-02-01,2016-02-29,Q26a,with_only_children,1
Not Chronically Homeless,226,all_households,2016-02-01,2016-02-29,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_households,2016-02-01,2016-02-29,Q26a,without_children,3
Client Doesn't Know/Client Refused,3,all_households,2016-02-01,2016-02-29,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_households,2016-02-01,2016-02-29,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_households,2016-02-01,2016-02-29,Q26a,unknown_household_type,0
Data Not Collected,89,all_households,2016-02-01,2016-02-29,Q26a,without_children,83
Data Not Collected,89,all_households,2016-02-01,2016-02-29,Q26a,with_children_and_adults,6
Data Not Collected,89,all_households,2016-02-01,2016-02-29,Q26a,with_only_children,0
Data Not Collected,89,all_households,2016-02-01,2016-02-29,Q26a,unknown_household_type,0
Chronically Homeless,49,all_households,2016-03-01,2016-03-31,Q26a,without_children,49
Chronically Homeless,49,all_households,2016-03-01,2016-03-31,Q26a,with_children_and_adults,0
Chronically Homeless,49,all_households,2016-03-01,2016-03-31,Q26a,with_only_children,0
Chronically Homeless,49,all_households,2016-03-01,2016-03-31,Q26a,unknown_household_type,0
Not Chronically Homeless,234,all_households,2016-03-01,2016-03-31,Q26a,without_children,177
Not Chronically Homeless,234,all_households,2016-03-01,2016-03-31,Q26a,with_children_and_adults,57
Not Chronically Homeless,234,all_households,2016-03-01,2016-03-31,Q26a,with_only_children,0
Not Chronically Homeless,234,all_households,2016-03-01,2016-03-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2016-03-01,2016-03-31,Q26a,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2016-03-01,2016-03-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2016-03-01,2016-03-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_households,2016-03-01,2016-03-31,Q26a,unknown_household_type,0
Data Not Collected,87,all_households,2016-03-01,2016-03-31,Q26a,without_children,79
Data Not Collected,87,all_households,2016-03-01,2016-03-31,Q26a,with_children_and_adults,8
Data Not Collected,87,all_households,2016-03-01,2016-03-31,Q26a,with_only_children,0
Data Not Collected,87,all_households,2016-03-01,2016-03-31,Q26a,unknown_household_type,0
Chronically Homeless,47,all_households,2016-04-01,2016-04-30,Q26a,without_children,45
Chronically Homeless,47,all_households,2016-04-01,2016-04-30,Q26a,with_children_and_adults,2
Chronically Homeless,47,all_households,2016-04-01,2016-04-30,Q26a,with_only_children,0
Chronically Homeless,47,all_households,2016-04-01,2016-04-30,Q26a,unknown_household_type,0
Not Chronically Homeless,229,all_households,2016-04-01,2016-04-30,Q26a,without_children,168
Not Chronically Homeless,229,all_households,2016-04-01,2016-04-30,Q26a,with_children_and_adults,61
Not Chronically Homeless,229,all_households,2016-04-01,2016-04-30,Q26a,with_only_children,0
Not Chronically Homeless,229,all_households,2016-04-01,2016-04-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2016-04-01,2016-04-30,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2016-04-01,2016-04-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2016-04-01,2016-04-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2016-04-01,2016-04-30,Q26a,unknown_household_type,0
Data Not Collected,54,all_households,2016-04-01,2016-04-30,Q26a,without_children,47
Data Not Collected,54,all_households,2016-04-01,2016-04-30,Q26a,with_children_and_adults,7
Data Not Collected,54,all_households,2016-04-01,2016-04-30,Q26a,with_only_children,0
Data Not Collected,54,all_households,2016-04-01,2016-04-30,Q26a,unknown_household_type,0
Chronically Homeless,42,all_households,2016-05-01,2016-05-31,Q26a,without_children,42
Chronically Homeless,42,all_households,2016-05-01,2016-05-31,Q26a,with_children_and_adults,0
Chronically Homeless,42,all_households,2016-05-01,2016-05-31,Q26a,with_only_children,0
Chronically Homeless,42,all_households,2016-05-01,2016-05-31,Q26a,unknown_household_type,0
Not Chronically Homeless,229,all_households,2016-05-01,2016-05-31,Q26a,without_children,161
Not Chronically Homeless,229,all_households,2016-05-01,2016-05-31,Q26a,with_children_and_adults,66
Not Chronically Homeless,229,all_households,2016-05-01,2016-05-31,Q26a,with_only_children,1
Not Chronically Homeless,229,all_households,2016-05-01,2016-05-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,0,all_households,2016-05-01,2016-05-31,Q26a,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-05-01,2016-05-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2016-05-01,2016-05-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-05-01,2016-05-31,Q26a,unknown_household_type,0
Data Not Collected,41,all_households,2016-05-01,2016-05-31,Q26a,without_children,33
Data Not Collected,41,all_households,2016-05-01,2016-05-31,Q26a,with_children_and_adults,8
Data Not Collected,41,all_households,2016-05-01,2016-05-31,Q26a,with_only_children,0
Data Not Collected,41,all_households,2016-05-01,2016-05-31,Q26a,unknown_household_type,0
Chronically Homeless,45,all_households,2016-06-01,2016-06-30,Q26a,without_children,45
Chronically Homeless,45,all_households,2016-06-01,2016-06-30,Q26a,with_children_and_adults,0
Chronically Homeless,45,all_households,2016-06-01,2016-06-30,Q26a,with_only_children,0
Chronically Homeless,45,all_households,2016-06-01,2016-06-30,Q26a,unknown_household_type,0
Not Chronically Homeless,231,all_households,2016-06-01,2016-06-30,Q26a,without_children,163
Not Chronically Homeless,231,all_households,2016-06-01,2016-06-30,Q26a,with_children_and_adults,66
Not Chronically Homeless,231,all_households,2016-06-01,2016-06-30,Q26a,with_only_children,1
