time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
181 to 365 days,21,all_persons,2015-01-01,2015-01-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),16,all_persons,2015-01-01,2015-01-31,Q22e,without_children,16
366-730 days (1-2 years),16,all_persons,2015-01-01,2015-01-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),16,all_persons,2015-01-01,2015-01-31,Q22e,with_only_children,0
366-730 days (1-2 years),16,all_persons,2015-01-01,2015-01-31,Q22e,unknown_household_type,0
731 days or more,16,all_persons,2015-01-01,2015-01-31,Q22e,without_children,16
731 days or more,16,all_persons,2015-01-01,2015-01-31,Q22e,with_children_and_adults,0
731 days or more,16,all_persons,2015-01-01,2015-01-31,Q22e,with_only_children,0
731 days or more,16,all_persons,2015-01-01,2015-01-31,Q22e,unknown_household_type,0
Total (persons moved into housing),149,all_persons,2015-01-01,2015-01-31,Q22e,without_children,101
Total (persons moved into housing),149,all_persons,2015-01-01,2015-01-31,Q22e,with_children_and_adults,48
Total (persons moved into housing),149,all_persons,2015-01-01,2015-01-31,Q22e,with_only_children,0
Total (persons moved into housing),149,all_persons,2015-01-01,2015-01-31,Q22e,unknown_household_type,0
Not yet moved into housing,46,all_persons,2015-01-01,2015-01-31,Q22e,without_children,8
Not yet moved into housing,46,all_persons,2015-01-01,2015-01-31,Q22e,with_children_and_adults,38
Not yet moved into housing,46,all_persons,2015-01-01,2015-01-31,Q22e,with_only_children,0
Not yet moved into housing,46,all_persons,2015-01-01,2015-01-31,Q22e,unknown_household_type,0
Data not collected,96,all_persons,2015-01-01,2015-01-31,Q22e,without_children,66
Data not collected,96,all_persons,2015-01-01,2015-01-31,Q22e,with_children_and_adults,30
Data not collected,96,all_persons,2015-01-01,2015-01-31,Q22e,with_only_children,0
Data not collected,96,all_persons,2015-01-01,2015-01-31,Q22e,unknown_household_type,0
Total persons,291,all_persons,2015-01-01,2015-01-31,Q22e,without_children,175
Total persons,291,all_persons,2015-01-01,2015-01-31,Q22e,with_children_and_adults,116
Total persons,291,all_persons,2015-01-01,2015-01-31,Q22e,with_only_children,0
Total persons,291,all_persons,2015-01-01,2015-01-31,Q22e,unknown_household_type,0
7 days or less,34,all_persons,2015-02-01,2015-02-28,Q22e,without_children,17
7 days or less,34,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,17
7 days or less,34,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
7 days or less,34,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
8 to 14 days,1,all_persons,2015-02-01,2015-02-28,Q22e,without_children,0
8 to 14 days,1,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,1
8 to 14 days,1,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
8 to 14 days,1,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2015-02-01,2015-02-28,Q22e,without_children,1
15 to 21 days,1,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2015-02-01,2015-02-28,Q22e,without_children,1
22 to 30 days,6,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,5
22 to 30 days,6,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
31 to 60 days,20,all_persons,2015-02-01,2015-02-28,Q22e,without_children,7
31 to 60 days,20,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,13
31 to 60 days,20,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
31 to 60 days,20,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
61 to 180 days,52,all_persons,2015-02-01,2015-02-28,Q22e,without_children,31
61 to 180 days,52,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,21
61 to 180 days,52,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
61 to 180 days,52,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
181 to 365 days,23,all_persons,2015-02-01,2015-02-28,Q22e,without_children,22
181 to 365 days,23,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,1
181 to 365 days,23,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
181 to 365 days,23,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
366-730 days (1-2 years),16,all_persons,2015-02-01,2015-02-28,Q22e,without_children,16
366-730 days (1-2 years),16,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,0
366-730 days (1-2 years),16,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
366-730 days (1-2 years),16,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
731 days or more,17,all_persons,2015-02-01,2015-02-28,Q22e,without_children,17
731 days or more,17,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,0
731 days or more,17,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
731 days or more,17,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
Total (persons moved into housing),170,all_persons,2015-02-01,2015-02-28,Q22e,without_children,112
Total (persons moved into housing),170,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,58
Total (persons moved into housing),170,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
Total (persons moved into housing),170,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
Not yet moved into housing,24,all_persons,2015-02-01,2015-02-28,Q22e,without_children,9
Not yet moved into housing,24,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,15
Not yet moved into housing,24,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
Not yet moved into housing,24,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
Data not collected,119,all_persons,2015-02-01,2015-02-28,Q22e,without_children,68
Data not collected,119,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,51
Data not collected,119,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
Data not collected,119,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
Total persons,313,all_persons,2015-02-01,2015-02-28,Q22e,without_children,189
Total persons,313,all_persons,2015-02-01,2015-02-28,Q22e,with_children_and_adults,124
Total persons,313,all_persons,2015-02-01,2015-02-28,Q22e,with_only_children,0
Total persons,313,all_persons,2015-02-01,2015-02-28,Q22e,unknown_household_type,0
7 days or less,26,all_persons,2015-03-01,2015-03-31,Q22e,without_children,20
7 days or less,26,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,6
7 days or less,26,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
7 days or less,26,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
8 to 14 days,1,all_persons,2015-03-01,2015-03-31,Q22e,without_children,0
8 to 14 days,1,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,1
8 to 14 days,1,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
8 to 14 days,1,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2015-03-01,2015-03-31,Q22e,without_children,1
15 to 21 days,1,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
22 to 30 days,9,all_persons,2015-03-01,2015-03-31,Q22e,without_children,7
22 to 30 days,9,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,2
22 to 30 days,9,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
22 to 30 days,9,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
31 to 60 days,14,all_persons,2015-03-01,2015-03-31,Q22e,without_children,5
31 to 60 days,14,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,9
31 to 60 days,14,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
31 to 60 days,14,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
61 to 180 days,69,all_persons,2015-03-01,2015-03-31,Q22e,without_children,34
61 to 180 days,69,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,35
61 to 180 days,69,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
61 to 180 days,69,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
181 to 365 days,25,all_persons,2015-03-01,2015-03-31,Q22e,without_children,24
181 to 365 days,25,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,1
181 to 365 days,25,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
181 to 365 days,25,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),18,all_persons,2015-03-01,2015-03-31,Q22e,without_children,18
366-730 days (1-2 years),18,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),18,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
366-730 days (1-2 years),18,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
731 days or more,13,all_persons,2015-03-01,2015-03-31,Q22e,without_children,13
731 days or more,13,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,0
731 days or more,13,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
731 days or more,13,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
Total (persons moved into housing),176,all_persons,2015-03-01,2015-03-31,Q22e,without_children,122
Total (persons moved into housing),176,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,54
Total (persons moved into housing),176,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
Total (persons moved into housing),176,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
Not yet moved into housing,22,all_persons,2015-03-01,2015-03-31,Q22e,without_children,13
Not yet moved into housing,22,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,9
Not yet moved into housing,22,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
Not yet moved into housing,22,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
Data not collected,116,all_persons,2015-03-01,2015-03-31,Q22e,without_children,69
Data not collected,116,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,47
Data not collected,116,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
Data not collected,116,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
Total persons,314,all_persons,2015-03-01,2015-03-31,Q22e,without_children,204
Total persons,314,all_persons,2015-03-01,2015-03-31,Q22e,with_children_and_adults,110
Total persons,314,all_persons,2015-03-01,2015-03-31,Q22e,with_only_children,0
Total persons,314,all_persons,2015-03-01,2015-03-31,Q22e,unknown_household_type,0
7 days or less,24,all_persons,2015-04-01,2015-04-30,Q22e,without_children,19
7 days or less,24,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,5
7 days or less,24,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
7 days or less,24,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
8 to 14 days,4,all_persons,2015-04-01,2015-04-30,Q22e,without_children,4
8 to 14 days,4,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,0
8 to 14 days,4,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
8 to 14 days,4,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2015-04-01,2015-04-30,Q22e,without_children,1
15 to 21 days,1,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
22 to 30 days,7,all_persons,2015-04-01,2015-04-30,Q22e,without_children,5
22 to 30 days,7,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,2
22 to 30 days,7,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
22 to 30 days,7,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
31 to 60 days,20,all_persons,2015-04-01,2015-04-30,Q22e,without_children,9
31 to 60 days,20,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,11
31 to 60 days,20,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
31 to 60 days,20,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
61 to 180 days,55,all_persons,2015-04-01,2015-04-30,Q22e,without_children,27
61 to 180 days,55,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,28
61 to 180 days,55,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
61 to 180 days,55,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
181 to 365 days,18,all_persons,2015-04-01,2015-04-30,Q22e,without_children,17
181 to 365 days,18,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,1
181 to 365 days,18,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
181 to 365 days,18,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),16,all_persons,2015-04-01,2015-04-30,Q22e,without_children,16
366-730 days (1-2 years),16,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,0
366-730 days (1-2 years),16,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
366-730 days (1-2 years),16,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
731 days or more,14,all_persons,2015-04-01,2015-04-30,Q22e,without_children,14
731 days or more,14,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,0
731 days or more,14,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
731 days or more,14,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
Total (persons moved into housing),159,all_persons,2015-04-01,2015-04-30,Q22e,without_children,112
Total (persons moved into housing),159,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,47
Total (persons moved into housing),159,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
Total (persons moved into housing),159,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
Not yet moved into housing,37,all_persons,2015-04-01,2015-04-30,Q22e,without_children,18
Not yet moved into housing,37,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,19
Not yet moved into housing,37,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
Not yet moved into housing,37,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
Data not collected,92,all_persons,2015-04-01,2015-04-30,Q22e,without_children,60
Data not collected,92,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,32
Data not collected,92,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
Data not collected,92,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
Total persons,288,all_persons,2015-04-01,2015-04-30,Q22e,without_children,190
Total persons,288,all_persons,2015-04-01,2015-04-30,Q22e,with_children_and_adults,98
Total persons,288,all_persons,2015-04-01,2015-04-30,Q22e,with_only_children,0
Total persons,288,all_persons,2015-04-01,2015-04-30,Q22e,unknown_household_type,0
7 days or less,23,all_persons,2015-05-01,2015-05-31,Q22e,without_children,18
7 days or less,23,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,5
7 days or less,23,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
7 days or less,23,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
8 to 14 days,4,all_persons,2015-05-01,2015-05-31,Q22e,without_children,4
8 to 14 days,4,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,0
8 to 14 days,4,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
8 to 14 days,4,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2015-05-01,2015-05-31,Q22e,without_children,1
15 to 21 days,1,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2015-05-01,2015-05-31,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2015-05-01,2015-05-31,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2015-05-01,2015-05-31,Q22e,without_children,3
22 to 30 days,8,all_persons,2015-05-01,2015-05-31,Q22e,with_children_and_adults,5
