ethnicity,total,population,start_date,end_date,question,household_type,count
Non-Hispanic/Non-Latin(a)(o)(x),489,all_persons,2015-06-01,2015-06-30,Q12b,with_children_and_adults,237
Non-Hispanic/Non-Latin(a)(o)(x),489,all_persons,2015-06-01,2015-06-30,Q12b,with_only_children,2
Non-Hispanic/Non-Latin(a)(o)(x),489,all_persons,2015-06-01,2015-06-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),43,all_persons,2015-06-01,2015-06-30,Q12b,without_children,23
Hispanic/Latin(a)(o)(x),43,all_persons,2015-06-01,2015-06-30,Q12b,with_children_and_adults,20
Hispanic/Latin(a)(o)(x),43,all_persons,2015-06-01,2015-06-30,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),43,all_persons,2015-06-01,2015-06-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2015-06-01,2015-06-30,Q12b,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2015-06-01,2015-06-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2015-06-01,2015-06-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2015-06-01,2015-06-30,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2015-06-01,2015-06-30,Q12b,without_children,0
Data Not Collected,1,all_persons,2015-06-01,2015-06-30,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-06-01,2015-06-30,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2015-06-01,2015-06-30,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),503,all_persons,2015-07-01,2015-07-31,Q12b,without_children,248
Non-Hispanic/Non-Latin(a)(o)(x),503,all_persons,2015-07-01,2015-07-31,Q12b,with_children_and_adults,252
Non-Hispanic/Non-Latin(a)(o)(x),503,all_persons,2015-07-01,2015-07-31,Q12b,with_only_children,2
Non-Hispanic/Non-Latin(a)(o)(x),503,all_persons,2015-07-01,2015-07-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),43,all_persons,2015-07-01,2015-07-31,Q12b,without_children,21
Hispanic/Latin(a)(o)(x),43,all_persons,2015-07-01,2015-07-31,Q12b,with_children_and_adults,22
Hispanic/Latin(a)(o)(x),43,all_persons,2015-07-01,2015-07-31,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),43,all_persons,2015-07-01,2015-07-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-07-01,2015-07-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2015-07-01,2015-07-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2015-07-01,2015-07-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-07-01,2015-07-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2015-07-01,2015-07-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),466,all_persons,2015-08-01,2015-08-31,Q12b,without_children,232
Non-Hispanic/Non-Latin(a)(o)(x),466,all_persons,2015-08-01,2015-08-31,Q12b,with_children_and_adults,231
Non-Hispanic/Non-Latin(a)(o)(x),466,all_persons,2015-08-01,2015-08-31,Q12b,with_only_children,2
Non-Hispanic/Non-Latin(a)(o)(x),466,all_persons,2015-08-01,2015-08-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),40,all_persons,2015-08-01,2015-08-31,Q12b,without_children,20
Hispanic/Latin(a)(o)(x),40,all_persons,2015-08-01,2015-08-31,Q12b,with_children_and_adults,20
Hispanic/Latin(a)(o)(x),40,all_persons,2015-08-01,2015-08-31,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),40,all_persons,2015-08-01,2015-08-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-08-01,2015-08-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2015-08-01,2015-08-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2015-08-01,2015-08-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-08-01,2015-08-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2015-08-01,2015-08-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),559,all_persons,2015-09-01,2015-09-30,Q12b,without_children,233
Non-Hispanic/Non-Latin(a)(o)(x),559,all_persons,2015-09-01,2015-09-30,Q12b,with_children_and_adults,322
Non-Hispanic/Non-Latin(a)(o)(x),559,all_persons,2015-09-01,2015-09-30,Q12b,with_only_children,3
Non-Hispanic/Non-Latin(a)(o)(x),559,all_persons,2015-09-01,2015-09-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),48,all_persons,2015-09-01,2015-09-30,Q12b,without_children,22
Hispanic/Latin(a)(o)(x),48,all_persons,2015-09-01,2015-09-30,Q12b,with_children_and_adults,25
Hispanic/Latin(a)(o)(x),48,all_persons,2015-09-01,2015-09-30,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),48,all_persons,2015-09-01,2015-09-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-09-01,2015-09-30,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2015-09-01,2015-09-30,Q12b,without_children,0
Data Not Collected,1,all_persons,2015-09-01,2015-09-30,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-09-01,2015-09-30,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2015-09-01,2015-09-30,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),571,all_persons,2015-10-01,2015-10-31,Q12b,without_children,242
Non-Hispanic/Non-Latin(a)(o)(x),571,all_persons,2015-10-01,2015-10-31,Q12b,with_children_and_adults,326
Non-Hispanic/Non-Latin(a)(o)(x),571,all_persons,2015-10-01,2015-10-31,Q12b,with_only_children,2
Non-Hispanic/Non-Latin(a)(o)(x),571,all_persons,2015-10-01,2015-10-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),58,all_persons,2015-10-01,2015-10-31,Q12b,without_children,25
Hispanic/Latin(a)(o)(x),58,all_persons,2015-10-01,2015-10-31,Q12b,with_children_and_adults,33
Hispanic/Latin(a)(o)(x),58,all_persons,2015-10-01,2015-10-31,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),58,all_persons,2015-10-01,2015-10-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-10-01,2015-10-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-10-01,2015-10-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-10-01,2015-10-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-10-01,2015-10-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2015-10-01,2015-10-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2015-10-01,2015-10-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-10-01,2015-10-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2015-10-01,2015-10-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),576,all_persons,2015-11-01,2015-11-30,Q12b,without_children,285
Non-Hispanic/Non-Latin(a)(o)(x),576,all_persons,2015-11-01,2015-11-30,Q12b,with_children_and_adults,288
Non-Hispanic/Non-Latin(a)(o)(x),576,all_persons,2015-11-01,2015-11-30,Q12b,with_only_children,2
Non-Hispanic/Non-Latin(a)(o)(x),576,all_persons,2015-11-01,2015-11-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),51,all_persons,2015-11-01,2015-11-30,Q12b,without_children,30
Hispanic/Latin(a)(o)(x),51,all_persons,2015-11-01,2015-11-30,Q12b,with_children_and_adults,20
Hispanic/Latin(a)(o)(x),51,all_persons,2015-11-01,2015-11-30,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),51,all_persons,2015-11-01,2015-11-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-11-01,2015-11-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-11-01,2015-11-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-11-01,2015-11-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-11-01,2015-11-30,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2015-11-01,2015-11-30,Q12b,without_children,1
Data Not Collected,2,all_persons,2015-11-01,2015-11-30,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2015-11-01,2015-11-30,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2015-11-01,2015-11-30,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),557,all_persons,2015-12-01,2015-12-31,Q12b,without_children,288
Non-Hispanic/Non-Latin(a)(o)(x),557,all_persons,2015-12-01,2015-12-31,Q12b,with_children_and_adults,266
Non-Hispanic/Non-Latin(a)(o)(x),557,all_persons,2015-12-01,2015-12-31,Q12b,with_only_children,2
Non-Hispanic/Non-Latin(a)(o)(x),557,all_persons,2015-12-01,2015-12-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),60,all_persons,2015-12-01,2015-12-31,Q12b,without_children,27
Hispanic/Latin(a)(o)(x),60,all_persons,2015-12-01,2015-12-31,Q12b,with_children_and_adults,32
Hispanic/Latin(a)(o)(x),60,all_persons,2015-12-01,2015-12-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),60,all_persons,2015-12-01,2015-12-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2015-12-01,2015-12-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-12-01,2015-12-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2015-12-01,2015-12-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2015-12-01,2015-12-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2015-12-01,2015-12-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2015-12-01,2015-12-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2015-12-01,2015-12-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2015-12-01,2015-12-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),536,all_persons,2016-01-01,2016-01-31,Q12b,without_children,296
Non-Hispanic/Non-Latin(a)(o)(x),536,all_persons,2016-01-01,2016-01-31,Q12b,with_children_and_adults,237
Non-Hispanic/Non-Latin(a)(o)(x),536,all_persons,2016-01-01,2016-01-31,Q12b,with_only_children,2
Non-Hispanic/Non-Latin(a)(o)(x),536,all_persons,2016-01-01,2016-01-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),62,all_persons,2016-01-01,2016-01-31,Q12b,without_children,31
Hispanic/Latin(a)(o)(x),62,all_persons,2016-01-01,2016-01-31,Q12b,with_children_and_adults,31
Hispanic/Latin(a)(o)(x),62,all_persons,2016-01-01,2016-01-31,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),62,all_persons,2016-01-01,2016-01-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-01-01,2016-01-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-01-01,2016-01-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-01-01,2016-01-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-01-01,2016-01-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2016-01-01,2016-01-31,Q12b,without_children,1
Data Not Collected,2,all_persons,2016-01-01,2016-01-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-01-01,2016-01-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2016-01-01,2016-01-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),510,all_persons,2016-02-01,2016-02-29,Q12b,without_children,304
Non-Hispanic/Non-Latin(a)(o)(x),510,all_persons,2016-02-01,2016-02-29,Q12b,with_children_and_adults,202
Non-Hispanic/Non-Latin(a)(o)(x),510,all_persons,2016-02-01,2016-02-29,Q12b,with_only_children,3
Non-Hispanic/Non-Latin(a)(o)(x),510,all_persons,2016-02-01,2016-02-29,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),64,all_persons,2016-02-01,2016-02-29,Q12b,without_children,30
Hispanic/Latin(a)(o)(x),64,all_persons,2016-02-01,2016-02-29,Q12b,with_children_and_adults,34
Hispanic/Latin(a)(o)(x),64,all_persons,2016-02-01,2016-02-29,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),64,all_persons,2016-02-01,2016-02-29,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2016-02-01,2016-02-29,Q12b,without_children,0
Data Not Collected,1,all_persons,2016-02-01,2016-02-29,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2016-02-01,2016-02-29,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2016-02-01,2016-02-29,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),516,all_persons,2016-03-01,2016-03-31,Q12b,without_children,318
Non-Hispanic/Non-Latin(a)(o)(x),516,all_persons,2016-03-01,2016-03-31,Q12b,with_children_and_adults,193
Non-Hispanic/Non-Latin(a)(o)(x),516,all_persons,2016-03-01,2016-03-31,Q12b,with_only_children,4
Non-Hispanic/Non-Latin(a)(o)(x),516,all_persons,2016-03-01,2016-03-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),55,all_persons,2016-03-01,2016-03-31,Q12b,without_children,23
Hispanic/Latin(a)(o)(x),55,all_persons,2016-03-01,2016-03-31,Q12b,with_children_and_adults,32
Hispanic/Latin(a)(o)(x),55,all_persons,2016-03-01,2016-03-31,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),55,all_persons,2016-03-01,2016-03-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-03-01,2016-03-31,Q12b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-03-01,2016-03-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-03-01,2016-03-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-03-01,2016-03-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2016-03-01,2016-03-31,Q12b,without_children,1
Data Not Collected,2,all_persons,2016-03-01,2016-03-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-03-01,2016-03-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2016-03-01,2016-03-31,Q12b,unknown_household_type,1
