income_range,population,start_date,end_date,question,status,count
Client Doesn't Know/Client Refused,adults,2014-11-01,2014-11-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2014-11-01,2014-11-30,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2014-11-01,2014-11-30,Q16,income_at_start,27
Data Not Collected,adults,2014-11-01,2014-11-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2014-11-01,2014-11-30,Q16,income_at_exit_for_leavers,6
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2014-11-01,2014-11-30,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2014-11-01,2014-11-30,Q16,income_at_latest_annual_assessment_for_stayers,185
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2014-11-01,2014-11-30,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2014-11-01,2014-11-30,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2014-11-01,2014-11-30,Q16,income_at_latest_annual_assessment_for_stayers,85
Number of Adult Stayers without Required Annual Assessment,adults,2014-11-01,2014-11-30,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2014-11-01,2014-11-30,Q16,income_at_start,410
Total Adults,adults,2014-11-01,2014-11-30,Q16,income_at_latest_annual_assessment_for_stayers,274
Total Adults,adults,2014-11-01,2014-11-30,Q16,income_at_exit_for_leavers,136
No Income,adults,2014-12-01,2014-12-31,Q16,income_at_start,175
No Income,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,2
No Income,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,56
$1 -  $150,adults,2014-12-01,2014-12-31,Q16,income_at_start,4
$1 -  $150,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2014-12-01,2014-12-31,Q16,income_at_start,3
$151 - $250,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2014-12-01,2014-12-31,Q16,income_at_start,21
$251 - $500,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$251 - $500,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2014-12-01,2014-12-31,Q16,income_at_start,84
$501 - $1000,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$501 - $1000,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,25
$1001 - $1500,adults,2014-12-01,2014-12-31,Q16,income_at_start,56
$1001 - $1500,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$1001 - $1500,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,19
$1501 - $2000,adults,2014-12-01,2014-12-31,Q16,income_at_start,27
$1501 - $2000,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1501 - $2000,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,15
$2001+,adults,2014-12-01,2014-12-31,Q16,income_at_start,22
$2001+,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,9
Client Doesn't Know/Client Refused,adults,2014-12-01,2014-12-31,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2014-12-01,2014-12-31,Q16,income_at_start,26
Data Not Collected,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,5
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,196
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,81
Number of Adult Stayers without Required Annual Assessment,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2014-12-01,2014-12-31,Q16,income_at_start,419
Total Adults,adults,2014-12-01,2014-12-31,Q16,income_at_latest_annual_assessment_for_stayers,285
Total Adults,adults,2014-12-01,2014-12-31,Q16,income_at_exit_for_leavers,134
No Income,adults,2015-01-01,2015-01-31,Q16,income_at_start,191
No Income,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,2
No Income,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,69
$1 -  $150,adults,2015-01-01,2015-01-31,Q16,income_at_start,5
$1 -  $150,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,2
$151 - $250,adults,2015-01-01,2015-01-31,Q16,income_at_start,5
$151 - $250,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,2
$251 - $500,adults,2015-01-01,2015-01-31,Q16,income_at_start,17
$251 - $500,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$251 - $500,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2015-01-01,2015-01-31,Q16,income_at_start,88
$501 - $1000,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,4
$501 - $1000,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,21
$1001 - $1500,adults,2015-01-01,2015-01-31,Q16,income_at_start,59
$1001 - $1500,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$1001 - $1500,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,20
$1501 - $2000,adults,2015-01-01,2015-01-31,Q16,income_at_start,29
$1501 - $2000,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1501 - $2000,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,12
$2001+,adults,2015-01-01,2015-01-31,Q16,income_at_start,19
$2001+,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,6
Client Doesn't Know/Client Refused,adults,2015-01-01,2015-01-31,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,1
Data Not Collected,adults,2015-01-01,2015-01-31,Q16,income_at_start,30
Data Not Collected,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,5
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,210
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,81
Number of Adult Stayers without Required Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2015-01-01,2015-01-31,Q16,income_at_start,444
Total Adults,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,302
Total Adults,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,142
No Income,adults,2015-02-01,2015-02-28,Q16,income_at_start,191
No Income,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,2
No Income,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,58
$1 -  $150,adults,2015-02-01,2015-02-28,Q16,income_at_start,4
$1 -  $150,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2015-02-01,2015-02-28,Q16,income_at_start,2
$151 - $250,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2015-02-01,2015-02-28,Q16,income_at_start,22
$251 - $500,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,0
$251 - $500,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,10
$501 - $1000,adults,2015-02-01,2015-02-28,Q16,income_at_start,85
$501 - $1000,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,4
$501 - $1000,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,21
$1001 - $1500,adults,2015-02-01,2015-02-28,Q16,income_at_start,63
$1001 - $1500,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,4
$1001 - $1500,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,20
$1501 - $2000,adults,2015-02-01,2015-02-28,Q16,income_at_start,28
$1501 - $2000,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,0
$1501 - $2000,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,13
$2001+,adults,2015-02-01,2015-02-28,Q16,income_at_start,20
$2001+,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,4
Client Doesn't Know/Client Refused,adults,2015-02-01,2015-02-28,Q16,income_at_start,2
Client Doesn't Know/Client Refused,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,1
Data Not Collected,adults,2015-02-01,2015-02-28,Q16,income_at_start,31
Data Not Collected,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,6
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-02-01,2015-02-28,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,219
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-02-01,2015-02-28,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,83
Number of Adult Stayers without Required Annual Assessment,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2015-02-01,2015-02-28,Q16,income_at_start,448
Total Adults,adults,2015-02-01,2015-02-28,Q16,income_at_latest_annual_assessment_for_stayers,314
Total Adults,adults,2015-02-01,2015-02-28,Q16,income_at_exit_for_leavers,134
No Income,adults,2015-03-01,2015-03-31,Q16,income_at_start,190
No Income,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,2
No Income,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,65
$1 -  $150,adults,2015-03-01,2015-03-31,Q16,income_at_start,5
$1 -  $150,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,2
$151 - $250,adults,2015-03-01,2015-03-31,Q16,income_at_start,2
$151 - $250,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2015-03-01,2015-03-31,Q16,income_at_start,14
$251 - $500,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$251 - $500,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,1
$501 - $1000,adults,2015-03-01,2015-03-31,Q16,income_at_start,85
$501 - $1000,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,4
$501 - $1000,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,22
$1001 - $1500,adults,2015-03-01,2015-03-31,Q16,income_at_start,59
$1001 - $1500,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,4
$1001 - $1500,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,11
$1501 - $2000,adults,2015-03-01,2015-03-31,Q16,income_at_start,18
$1501 - $2000,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1501 - $2000,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,9
$2001+,adults,2015-03-01,2015-03-31,Q16,income_at_start,25
$2001+,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,12
Client Doesn't Know/Client Refused,adults,2015-03-01,2015-03-31,Q16,income_at_start,2
Client Doesn't Know/Client Refused,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,2
Data Not Collected,adults,2015-03-01,2015-03-31,Q16,income_at_start,40
Data Not Collected,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,16
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-03-01,2015-03-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,205
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-03-01,2015-03-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,83
Number of Adult Stayers without Required Annual Assessment,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2015-03-01,2015-03-31,Q16,income_at_start,440
Total Adults,adults,2015-03-01,2015-03-31,Q16,income_at_latest_annual_assessment_for_stayers,300
Total Adults,adults,2015-03-01,2015-03-31,Q16,income_at_exit_for_leavers,140
No Income,adults,2015-04-01,2015-04-30,Q16,income_at_start,164
No Income,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,2
No Income,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,63
$1 -  $150,adults,2015-04-01,2015-04-30,Q16,income_at_start,4
$1 -  $150,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,3
$151 - $250,adults,2015-04-01,2015-04-30,Q16,income_at_start,3
$151 - $250,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2015-04-01,2015-04-30,Q16,income_at_start,17
$251 - $500,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,1
$501 - $1000,adults,2015-04-01,2015-04-30,Q16,income_at_start,91
$501 - $1000,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,5
$501 - $1000,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,33
$1001 - $1500,adults,2015-04-01,2015-04-30,Q16,income_at_start,66
$1001 - $1500,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,4
$1001 - $1500,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,14
$1501 - $2000,adults,2015-04-01,2015-04-30,Q16,income_at_start,14
$1501 - $2000,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1501 - $2000,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,6
$2001+,adults,2015-04-01,2015-04-30,Q16,income_at_start,22
$2001+,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,6
Client Doesn't Know/Client Refused,adults,2015-04-01,2015-04-30,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2015-04-01,2015-04-30,Q16,income_at_start,39
Data Not Collected,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,18
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-04-01,2015-04-30,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,179
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-04-01,2015-04-30,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,82
Number of Adult Stayers without Required Annual Assessment,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2015-04-01,2015-04-30,Q16,income_at_start,420
Total Adults,adults,2015-04-01,2015-04-30,Q16,income_at_latest_annual_assessment_for_stayers,275
Total Adults,adults,2015-04-01,2015-04-30,Q16,income_at_exit_for_leavers,145
No Income,adults,2015-05-01,2015-05-31,Q16,income_at_start,133
No Income,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,2
No Income,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,21
$1 -  $150,adults,2015-05-01,2015-05-31,Q16,income_at_start,3
$1 -  $150,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2015-05-01,2015-05-31,Q16,income_at_start,2
$151 - $250,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2015-05-01,2015-05-31,Q16,income_at_start,18
$251 - $500,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$251 - $500,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2015-05-01,2015-05-31,Q16,income_at_start,66
$501 - $1000,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,9
$501 - $1000,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,10
$1001 - $1500,adults,2015-05-01,2015-05-31,Q16,income_at_start,65
$1001 - $1500,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,5
$1001 - $1500,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,7
$1501 - $2000,adults,2015-05-01,2015-05-31,Q16,income_at_start,16
$1501 - $2000,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1501 - $2000,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,3
$2001+,adults,2015-05-01,2015-05-31,Q16,income_at_start,20
$2001+,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,7
Client Doesn't Know/Client Refused,adults,2015-05-01,2015-05-31,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2015-05-01,2015-05-31,Q16,income_at_start,29
Data Not Collected,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,3
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-05-01,2015-05-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,196
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-05-01,2015-05-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,80
Number of Adult Stayers without Required Annual Assessment,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2015-05-01,2015-05-31,Q16,income_at_start,352
Total Adults,adults,2015-05-01,2015-05-31,Q16,income_at_latest_annual_assessment_for_stayers,296
Total Adults,adults,2015-05-01,2015-05-31,Q16,income_at_exit_for_leavers,56
No Income,adults,2015-06-01,2015-06-30,Q16,income_at_start,143
No Income,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,2
No Income,adults,2015-06-01,2015-06-30,Q16,income_at_exit_for_leavers,40
$1 -  $150,adults,2015-06-01,2015-06-30,Q16,income_at_start,2
$1 -  $150,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2015-06-01,2015-06-30,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2015-06-01,2015-06-30,Q16,income_at_start,3
$151 - $250,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2015-06-01,2015-06-30,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2015-06-01,2015-06-30,Q16,income_at_start,15
$251 - $500,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,2
$251 - $500,adults,2015-06-01,2015-06-30,Q16,income_at_exit_for_leavers,5
$501 - $1000,adults,2015-06-01,2015-06-30,Q16,income_at_start,70
$501 - $1000,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,9
$501 - $1000,adults,2015-06-01,2015-06-30,Q16,income_at_exit_for_leavers,22
$1001 - $1500,adults,2015-06-01,2015-06-30,Q16,income_at_start,73
$1001 - $1500,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,5
$1001 - $1500,adults,2015-06-01,2015-06-30,Q16,income_at_exit_for_leavers,23
$1501 - $2000,adults,2015-06-01,2015-06-30,Q16,income_at_start,23
$1501 - $2000,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1501 - $2000,adults,2015-06-01,2015-06-30,Q16,income_at_exit_for_leavers,12
$2001+,adults,2015-06-01,2015-06-30,Q16,income_at_start,20
$2001+,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$2001+,adults,2015-06-01,2015-06-30,Q16,income_at_exit_for_leavers,10
Client Doesn't Know/Client Refused,adults,2015-06-01,2015-06-30,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2015-06-01,2015-06-30,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2015-06-01,2015-06-30,Q16,income_at_start,32
Data Not Collected,adults,2015-06-01,2015-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
