living_situation,total,population,start_date,end_date,question,category,household_type,count
Hospital or other residential non-psychiatric medical facility,25,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,unknown_household_type,0
"Jail, prison or juvenile detention facility",25,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,without_children,25
"Jail, prison or juvenile detention facility",25,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,with_children_and_adults,0
"Jail, prison or juvenile detention facility",25,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,with_only_children,0
"Jail, prison or juvenile detention facility",25,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,unknown_household_type,0
Foster care home or foster care group home,1,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,without_children,1
Foster care home or foster care group home,1,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,with_children_and_adults,0
Foster care home or foster care group home,1,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,with_only_children,0
Foster care home or foster care group home,1,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,2,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,without_children,2
Residential project or halfway house with no homeless criteria,2,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,2,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,with_only_children,0
Residential project or halfway house with no homeless criteria,2,all_persons,2021-04-01,2021-04-30,Q15,Institutional Settings,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",6,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,6
"Owned by client, no ongoing housing subsidy",6,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",6,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Owned by client, no ongoing housing subsidy",6,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,0
Rental by client in a public housing unit,0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",168,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,121
"Rental by client, no ongoing housing subsidy",168,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,44
"Rental by client, no ongoing housing subsidy",168,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, no ongoing housing subsidy",168,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,3
"Rental by client, with VASH housing subsidy",2,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,2
"Rental by client, with VASH housing subsidy",2,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",2,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with VASH housing subsidy",2,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",1,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,8
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,1
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",9,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,90,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,73
Hotel or motel paid for without emergency shelter voucher,90,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,16
Hotel or motel paid for without emergency shelter voucher,90,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,90,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",80,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,67
"Staying or living in a friend''s room, apartment or house",80,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,13
"Staying or living in a friend''s room, apartment or house",80,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",80,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",109,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,75
"Staying or living in a family member''s room, apartment or house",109,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,34
"Staying or living in a family member''s room, apartment or house",109,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",109,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,4,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,4
Client Doesn''t Know/Client Refused,4,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,4,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,4,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
Data not collected,22,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,without_children,16
Data not collected,22,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_children_and_adults,6
Data not collected,22,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,with_only_children,0
Data not collected,22,all_persons,2021-04-01,2021-04-30,Q15,Other Locations,unknown_household_type,0
