exit_destination,total,population,start_date,end_date,question,category,household_type,count
Psychiatric hospital or other psychiatric facility,2,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,without_children,2
Psychiatric hospital or other psychiatric facility,2,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,2,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,2,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,without_children,0
Substance abuse treatment facility or detox center,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,unknown_household_type,0
Hospital  or other residential non-psychiatric medical facility,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,without_children,0
Hospital  or other residential non-psychiatric medical facility,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_children_and_adults,0
Hospital  or other residential non-psychiatric medical facility,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_only_children,0
Hospital  or other residential non-psychiatric medical facility,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,unknown_household_type,0
"Jail, prison, or juvenile detention facility",1,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,without_children,1
"Jail, prison, or juvenile detention facility",1,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_children_and_adults,0
"Jail, prison, or juvenile detention facility",1,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_only_children,0
"Jail, prison, or juvenile detention facility",1,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,without_children,0
Long-term care facility or nursing home,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2021-05-01,2021-05-31,Q23c,Institutional Settings,unknown_household_type,0
Residential project or halfway house with no homeless criteria,2,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,without_children,2
Residential project or halfway house with no homeless criteria,2,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,2,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_only_children,0
Residential project or halfway house with no homeless criteria,2,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,unknown_household_type,0
Deceased,0,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,without_children,0
Deceased,0,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_children_and_adults,0
Deceased,0,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_only_children,0
Deceased,0,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,unknown_household_type,0
Other,11,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,without_children,6
Other,11,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_children_and_adults,5
Other,11,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_only_children,0
Other,11,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,unknown_household_type,0
Data Not Collected (no exit interview completed),48,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,without_children,45
Data Not Collected (no exit interview completed),48,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_children_and_adults,2
Data Not Collected (no exit interview completed),48,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_only_children,1
Data Not Collected (no exit interview completed),48,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,unknown_household_type,0
Total persons exiting to positive housing destinations,19,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,without_children,9
Total persons exiting to positive housing destinations,19,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_children_and_adults,10
Total persons exiting to positive housing destinations,19,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_only_children,0
Total persons exiting to positive housing destinations,19,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,unknown_household_type,0
Total persons whose destinations excluded them from the calculation,0,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,without_children,0
Total persons whose destinations excluded them from the calculation,0,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_children_and_adults,0
Total persons whose destinations excluded them from the calculation,0,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,with_only_children,0
Total persons whose destinations excluded them from the calculation,0,all_persons,2021-05-01,2021-05-31,Q23c,Other Destinations,unknown_household_type,0
