living_situation,total,population,start_date,end_date,question,category,household_type,count
"Staying or living in a friend''s room, apartment or house",32,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,without_children,27
"Staying or living in a friend''s room, apartment or house",32,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,with_children_and_adults,5
"Staying or living in a friend''s room, apartment or house",32,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,with_only_children,0
"Staying or living in a friend''s room, apartment or house",32,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",44,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,without_children,26
"Staying or living in a family member''s room, apartment or house",44,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,with_children_and_adults,18
"Staying or living in a family member''s room, apartment or house",44,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,with_only_children,0
"Staying or living in a family member''s room, apartment or house",44,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,unknown_household_type,0
Client Doesn''t Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,without_children,1
Client Doesn''t Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,with_children_and_adults,0
Client Doesn''t Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,with_only_children,0
Client Doesn''t Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,unknown_household_type,0
Data not collected,9,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,without_children,8
Data not collected,9,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,with_children_and_adults,0
Data not collected,9,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,with_only_children,0
Data not collected,9,all_persons,2016-11-01,2016-11-30,Q15,Other Locations,unknown_household_type,1
