living_situation,total,population,start_date,end_date,question,category,household_type,count
Permanent housing (other than RRH) for formerly homeless persons,0,youth,2016-11-01,2016-11-30,Q27d,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,youth,2016-11-01,2016-11-30,Q27d,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",1,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,0
"Owned by client, no ongoing housing subsidy",1,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,1
"Owned by client, no ongoing housing subsidy",1,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
"Owned by client, no ongoing housing subsidy",1,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,0
"Owned by client, with ongoing housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
"Owned by client, with ongoing housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
Rental by client in a public housing unit,0,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,0
Rental by client in a public housing unit,0,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
Rental by client in a public housing unit,0,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
Rental by client in a public housing unit,0,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",8,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,3
"Rental by client, no ongoing housing subsidy",8,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,4
"Rental by client, no ongoing housing subsidy",8,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,1
"Rental by client, no ongoing housing subsidy",8,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
"Rental by client, with VASH housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,0
"Rental by client, with VASH housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
"Rental by client, with VASH housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",0,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,0
"Rental by client, with other housing subsidy (including RRH)",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
"Rental by client, with other housing subsidy (including RRH)",0,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",0,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,2,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,2
Hotel or motel paid for without emergency shelter voucher,2,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
Hotel or motel paid for without emergency shelter voucher,2,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,2,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
"Staying or living in a friend''s room, apartment or house",2,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,1
"Staying or living in a friend''s room, apartment or house",2,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
"Staying or living in a friend''s room, apartment or house",2,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,1
"Staying or living in a friend''s room, apartment or house",2,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
"Staying or living in a family member''s room, apartment or house",6,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,2
"Staying or living in a family member''s room, apartment or house",6,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,3
"Staying or living in a family member''s room, apartment or house",6,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,1
"Staying or living in a family member''s room, apartment or house",6,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
Client Doesn''t Know/Client Refused,1,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,1
Client Doesn''t Know/Client Refused,1,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
Client Doesn''t Know/Client Refused,1,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
Client Doesn''t Know/Client Refused,1,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
Data not collected,0,youth,2016-11-01,2016-11-30,Q27d,NA,without_children,0
Data not collected,0,youth,2016-11-01,2016-11-30,Q27d,NA,with_children_and_adults,0
Data not collected,0,youth,2016-11-01,2016-11-30,Q27d,NA,with_only_children,0
Data not collected,0,youth,2016-11-01,2016-11-30,Q27d,NA,unknown_household_type,0
